,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,570,Niue,89,"Ships, boats and floating structures",97751558.112,166302.301528
1,570,Niue,20,"Preparations of vegetables, fruit, nuts or other parts of plants",177820.351,52.448587
2,570,Niue,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",153519.945,35.565398
3,570,Niue,97,Works of art; collectors' pieces and antiques,67955.504,0.004796
4,570,Niue,39,Plastics and articles thereof,48151.581,4.572868000000001
5,570,Niue,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",47383.667,12.839796
6,570,Niue,73,Iron or steel articles,44632.241,25.774337
7,570,Niue,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",37806.043,0.153336
8,570,Niue,38,Chemical products n.e.c.,32881.628,7.679081
9,570,Niue,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",32565.247,12.699421000000001
10,570,Niue,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",28371.377999999997,3.943908
11,570,Niue,70,Glass and glassware,20403.731,5.98738
12,570,Niue,23,"Food industries, residues and wastes thereof; prepared animal fodder",19986.137,10.6458
13,570,Niue,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",19003.976000000002,3.613778
14,570,Niue,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17088.094999999998,0.11974699999999999
15,570,Niue,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",15528.426000000001,0.9970899999999999
16,570,Niue,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",8098.432,13.295035
17,570,Niue,40,Rubber and articles thereof,7939.929,0.351734
18,570,Niue,64,Footwear; gaiters and the like; parts of such articles,7552.0,0.214
19,570,Niue,18,Cocoa and cocoa preparations,7019.0,0.893
20,570,Niue,96,Miscellaneous manufactured articles,6961.262,1.05115
21,570,Niue,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6824.282,0.230206
22,570,Niue,07,Vegetables and certain roots and tubers; edible,5135.0,3.752
23,570,Niue,76,Aluminium and articles thereof,3506.9429999999998,0.232981
24,570,Niue,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",3195.764,9.506499
25,570,Niue,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2810.0,4.6
26,570,Niue,21,Miscellaneous edible preparations,2719.174,0.193209
27,570,Niue,22,"Beverages, spirits and vinegar",2409.741,0.422
28,570,Niue,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2095.12,4.351549
29,570,Niue,69,Ceramic products,2043.894,0.49560000000000004
30,570,Niue,02,Meat and edible meat offal,2022.811,1.833785
31,570,Niue,62,Apparel and clothing accessories; not knitted or crocheted,901.144,0.010084000000000001
32,570,Niue,74,Copper and articles thereof,851.3589999999999,0.49433699999999997
33,570,Niue,57,Carpets and other textile floor coverings,784.156,0.308
34,570,Niue,88,"Aircraft, spacecraft, and parts thereof",561.336,0.001779
35,570,Niue,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",530.296,0.08413799999999999
36,570,Niue,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",453.099,0.008547
37,570,Niue,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",358.0,0.004
38,570,Niue,65,Headgear and parts thereof,303.28,0.0136
39,570,Niue,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",248.709,0.004683
40,570,Niue,44,Wood and articles of wood; wood charcoal,214.096,0.225
41,570,Niue,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",170.361,2.941633
42,570,Niue,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",160.398,0.561157
43,570,Niue,72,Iron and steel,159.31,0.033822000000000005
44,570,Niue,79,Zinc and articles thereof,146.304,0.001511
45,570,Niue,61,Apparel and clothing accessories; knitted or crocheted,12.686,0.000633
46,570,Niue,93,Arms and ammunition; parts and accessories thereof,0.846,1.25433
