Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,219,63,1137.3,277.5,2004.5,2000.6,2008.4,2011.6,147.4,194.7,193.7,279.2,16.0,30.2,30.6,88.9,14.0,24.9,27.2,90.7,355.4,27394.9,27920.9,888077.8,3395635.3,4004659.4,4055.1,14532.7,16264.8
Int. Dep. Inventory,218,62,1006.6,242.5,2004.5,2000.5,2006.3,2007.3,130.9,198.2,169.9,239.5,15.0,48.0,33.3,135.8,11.0,22.2,23.8,103.3,302.1,23284.5,23731.6,1036060.5,3546090.0,4196076.3,4752.6,15563.8,17706.2
Domestic Inventory,7,1,0.6,0.5,2009.0,2009.0,2009.0,2009.0,214.3,214.3,385.4,385.4,84.0,84.0,244.5,244.5,27.0,27.0,21.4,21.4,2.8,212.1,216.2,13799.4,32631.3,43691.6,1971.3,5090.3,6872.8
