Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nigeria,203,64,798.9,1170.1,1994.0,2003.6,2008.3,2009.1,138.1,487.7,492.8,488.9,19.0,109.4,187.4,196.8,37.0,76.7,45.2,41.8,192.6,14712.3,14994.8,1017163.3,2457732.6,2943743.4,5010.7,14918.6,18927.7
Togo,200,76,2179.4,3058.1,2006.5,2005.0,2006.4,2006.3,684.9,844.4,738.0,744.0,63.0,138.7,197.2,210.4,47.0,70.5,75.4,78.0,633.1,48335.2,49263.2,3328228.4,9258663.0,10745865.2,16641.1,51096.7,59937.5
Gabon,155,83,1021.9,1190.6,2007.1,2007.9,2008.2,2009.2,268.5,323.8,301.6,314.3,26.0,89.2,69.5,81.7,45.0,82.0,81.2,91.6,207.5,15957.7,16264.1,939218.8,2459258.8,3021975.7,6059.5,20366.8,25090.7
Côte d'Ivoire,117,72,3104.9,3941.8,2002.8,2005.8,2003.5,2002.9,1002.1,1072.8,1003.1,1005.2,93.0,179.0,134.2,147.2,34.0,86.9,47.2,50.2,520.5,40088.6,40858.3,3515588.3,10001710.7,11575039.1,30047.8,97129.3,115702.2
Congo,98,50,1361.2,1975.4,2007.1,2007.2,2008.6,2008.9,674.4,688.0,694.4,696.4,65.0,98.2,89.3,95.4,47.0,80.9,64.7,62.7,246.8,18989.7,19354.3,1410659.9,4104259.4,4901082.7,14394.5,49756.6,61162.8
Ghana,88,41,917.6,1115.4,2007.7,2006.0,2008.9,2009.3,710.5,837.2,729.1,732.2,49.0,96.9,67.3,69.6,13.0,53.6,38.6,45.8,224.6,17213.6,17544.1,1444015.3,3739840.7,4313897.1,16409.3,45712.4,52837.5
Equatorial Guinea,83,64,218.3,345.8,2002.8,2005.1,2004.5,2004.1,133.7,169.1,163.2,174.5,19.0,182.4,305.9,334.7,41.0,170.1,245.1,263.1,175.3,13435.6,13693.5,239169.2,616608.6,744664.3,2881.6,9531.4,11744.1
Spain,76,63,7808.8,10582.2,2004.3,2004.1,2007.3,2007.6,3537.7,3422.7,3561.6,3538.7,270.0,332.9,299.1,306.4,12.5,48.7,43.6,44.5,993.9,76694.9,78167.5,7489666.0,19498207.1,22349912.3,98548.2,293209.5,345752.8
Brazil,71,69,6591.7,11070.4,2008.7,2008.8,2010.1,2010.1,3688.8,3633.4,3671.2,3671.0,333.0,404.6,403.5,404.0,102.0,118.8,120.6,119.3,605.0,46779.3,47677.4,4916879.7,11250259.0,14757837.8,69251.8,251421.7,305612.4
Angola,60,42,3136.1,3685.9,2006.7,2005.5,2008.8,2009.3,826.7,1012.3,847.2,800.1,55.0,185.7,77.2,70.5,74.5,66.5,74.8,76.6,407.0,31444.0,32047.7,1967378.7,5416469.0,6298592.1,32789.6,109083.9,128486.5
