Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,354,99,16039.6,19646.1,2005.9,2005.9,2006.9,2006.8,802.1,1074.6,1271.6,1276.8,61.0,91.8,180.4,180.9,32.5,42.8,41.4,41.1,2177.8,168410.5,171644.0,15357112.8,44350439.9,49835727.9,43381.7,136963.3,159755.5
General cargo,258,110,2418.7,3309.0,2002.8,2005.7,2009.5,2009.6,672.4,1477.8,1171.7,1191.8,63.0,164.8,248.1,248.7,43.0,91.1,77.5,82.5,479.0,36742.7,37448.2,2659274.7,8416894.4,11944785.7,10307.3,47515.8,62392.3
Bulk carrier,237,217,14310.6,24270.6,2007.8,2008.0,2008.5,2008.5,1812.7,2314.5,2290.7,2286.0,268.0,309.6,426.5,427.3,88.0,129.2,94.3,93.8,1321.2,102180.3,104142.2,9855465.9,21901400.5,28937894.1,41584.2,150797.2,182012.6
Chemical tanker,142,51,1741.2,2804.8,2006.8,2006.6,2006.7,2006.6,720.3,1557.1,1243.7,1270.1,84.0,212.9,373.2,375.0,60.0,80.6,83.4,83.4,585.2,44566.7,45422.3,2335725.3,7586211.9,8981780.2,16448.8,59750.7,71184.0
Service - tug,119,33,45.6,39.6,1997.8,2005.6,2007.5,2008.4,140.0,536.8,312.3,301.1,21.0,261.2,291.7,265.5,23.0,116.8,166.5,168.3,48.5,3655.5,3725.7,1013044.6,2395545.6,3207506.0,8513.0,21982.0,29679.5
Oil tanker,90,77,43246.5,82472.1,2009.0,2008.8,2010.7,2010.7,4372.4,4710.0,5256.1,5288.5,422.0,504.9,723.6,724.8,42.0,64.3,92.4,92.5,3213.3,248599.2,253372.3,24497571.3,44286805.9,47841288.0,272195.2,721631.0,893258.7
Refrigerated bulk,84,43,1040.6,1198.4,1998.3,1992.5,1995.4,1995.2,912.7,2592.6,1648.4,1679.5,71.5,261.2,267.8,271.8,13.0,118.7,92.2,90.1,556.4,42297.6,43109.7,3555217.7,7768323.4,8750285.8,42324.0,90192.0,97380.3
Ro-Ro,74,26,4097.7,2163.5,2006.3,2007.8,2007.4,2007.8,730.0,1367.6,1685.6,1728.7,72.0,95.8,193.8,197.5,44.5,50.9,51.9,51.1,476.0,36749.0,37454.6,2362556.9,4686664.1,5160448.9,31926.4,75108.0,80410.4
Liquefied gas tanker,47,14,7495.5,6257.4,2011.6,2010.9,2008.7,2008.6,685.6,3771.1,5857.1,5548.1,54.0,360.3,821.2,824.2,24.0,37.7,35.6,33.1,1013.6,62795.2,64000.9,1575027.9,10991053.7,9261462.3,33511.2,290201.0,446211.0
Service - other,34,6,77.9,57.6,1994.4,1992.8,1990.4,1996.8,112.8,1551.5,2403.6,3596.2,17.5,312.4,785.6,1186.5,8.5,152.0,180.5,256.3,24.2,1858.6,1894.3,401977.2,824768.9,888738.4,11822.9,26307.8,29705.3
Vehicle,24,10,4053.1,1373.3,2004.7,2003.8,2004.9,2005.3,4443.2,3660.6,3293.6,3211.0,296.5,269.2,315.1,305.9,47.5,60.2,51.8,49.4,244.6,18898.4,19261.2,1390667.8,6131353.9,7100732.8,57944.5,220247.0,237034.1
Ferry-RoPax,24,1,2.9,0.7,1974.0,1974.0,1974.0,1974.0,118.6,118.6,112.3,112.3,17.0,17.0,17.5,17.5,74.0,74.0,64.4,64.4,8.5,636.3,648.5,23340.2,50495.3,67136.2,972.5,2171.1,3094.0
Miscellaneous - fishing,6,4,8.3,9.7,1994.2,1990.0,1983.2,1982.4,135.8,695.9,1098.8,1699.2,31.5,115.2,322.1,331.3,3.5,35.1,99.6,101.2,3.5,268.0,273.1,68484.1,151911.0,172707.4,11414.0,26862.4,31843.7
Ferry-pax only,1,1,0.2,0.0,1983.0,1983.0,1983.0,1983.0,448.7,448.7,448.7,448.7,31.0,31.0,31.0,31.0,37.0,37.0,37.0,37.0,0.1,9.4,9.6,2842.7,5789.4,7292.9,2842.7,6610.5,8714.9
