Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkmenistan,1115,132,2640.5,2833.0,1999.0,2000.7,1999.1,2002.8,208.7,383.2,323.7,360.0,40.0,153.8,299.6,426.8,35.0,121.4,68.8,71.6,1490.1,112221.9,114376.5,6701033.2,14818380.3,16489658.3,6009.9,15717.2,18357.9
Kazakhstan,535,103,1344.3,873.1,1999.2,1996.1,1997.8,2000.9,258.7,428.1,334.8,330.6,29.0,116.3,69.2,95.2,26.0,93.0,56.5,60.7,435.6,33286.2,33925.3,2257301.8,5530060.0,6709347.0,4219.3,10646.7,11842.4
Russian Federation,429,173,712.8,870.5,1990.1,1992.7,1990.9,1990.8,465.5,553.5,580.0,581.2,81.0,132.7,212.6,207.8,51.0,71.6,93.3,92.3,231.9,17469.7,17805.1,2416472.6,6794131.0,9406959.2,5632.8,18668.5,25996.2
Iran (Islamic Republic of),250,86,264.0,312.3,1989.8,1988.5,1993.6,1993.1,270.5,449.8,392.9,383.2,38.0,141.3,156.6,124.8,65.5,71.1,75.8,76.5,85.6,6469.6,6593.8,811033.4,2319696.6,3254491.0,3244.1,11129.9,15277.9
Turkey,3,3,1.0,1.4,1985.3,1985.3,1986.7,1986.7,332.4,322.3,235.4,223.0,257.0,510.7,837.3,1045.9,207.0,365.3,273.4,313.9,6.2,464.2,473.2,7689.1,6804.7,9178.4,2563.0,6637.2,8642.6
China,2,2,9.0,16.7,2003.5,2003.5,2016.6,2017.1,285.1,285.1,199.5,197.9,36.0,36.0,13.2,12.4,105.0,105.0,67.0,65.6,1.1,81.3,82.9,6455.9,18733.1,24156.3,3227.9,12614.9,16565.3
Greece,2,2,0.4,0.1,1986.0,1986.0,1985.8,1985.4,77.3,77.3,77.3,77.3,132.0,132.0,114.3,81.2,37.0,37.0,34.3,29.3,0.6,46.7,47.6,920.8,1889.2,2035.7,460.4,1024.4,1156.7
"Bonaire, Sint Eustatius and Saba",2,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,179.6,179.6,179.6,179.6,84.5,84.5,88.7,88.7,20.5,20.5,22.7,22.7,0.3,21.4,21.8,1672.6,3955.1,5295.7,836.3,2159.4,2915.6
Japan,1,1,0.4,0.6,2011.0,2011.0,2011.0,2011.0,82.8,82.8,82.8,82.8,6.0,6.0,6.0,6.0,121.0,121.0,121.0,121.0,0.8,59.4,60.5,997.0,3087.8,3938.4,997.0,3428.8,4424.7
Netherlands,1,1,0.1,0.1,2006.0,2006.0,2006.0,2006.0,521.4,521.4,521.4,521.4,1687.0,1687.0,1687.0,1687.0,1317.0,1317.0,1317.0,1317.0,2.4,183.0,186.5,1640.5,3879.3,5194.2,1640.5,4236.1,5719.4
Dominican Republic,1,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,431.7,431.7,431.7,431.7,89.0,89.0,89.0,89.0,16.0,16.0,16.0,16.0,0.3,22.3,22.8,2009.6,4752.1,6362.8,2009.6,5189.1,7006.2
Saint Kitts and Nevis,1,1,0.2,0.1,2008.0,2008.0,2008.0,2008.0,747.4,747.4,747.4,747.4,353.0,353.0,353.0,353.0,31.0,31.0,31.0,31.0,0.8,61.8,63.0,3479.6,8228.1,11017.0,3479.6,8984.9,12131.1
Martinique,1,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,399.4,399.4,399.4,399.4,127.0,127.0,127.0,127.0,35.0,35.0,35.0,35.0,0.6,41.7,42.5,1859.4,4396.8,5887.1,1859.4,4801.2,6482.4
Sint Maarten (Dutch part),1,1,0.0,0.0,2008.0,2008.0,2008.0,2008.0,71.1,71.1,71.1,71.1,14.0,14.0,14.0,14.0,8.0,8.0,8.0,8.0,0.1,6.1,6.2,330.8,782.2,1047.3,330.8,854.1,1153.2
Saudi Arabia,1,1,0.3,0.1,1972.0,1972.0,1972.0,1972.0,383.2,383.2,383.2,383.2,400.0,400.0,400.0,400.0,157.0,157.0,157.0,157.0,1.1,82.5,84.1,930.5,1909.3,2057.4,930.5,2070.6,2338.0
