Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkmenistan,1036,112,2525.1,2582.3,1997.9,1998.5,1997.8,2001.8,219.3,751.4,322.5,352.8,29.0,248.2,202.2,190.5,28.0,117.1,266.7,385.4,1466.9,110468.0,112589.0,7114690.4,16004884.2,18097067.3,6867.5,17556.9,20582.9
Kazakhstan,477,72,1388.9,907.8,1999.7,1997.1,1998.2,2000.9,303.0,627.1,371.8,386.6,37.0,205.2,115.2,144.3,20.0,77.8,47.7,68.5,447.0,34162.5,34818.4,2345690.8,5674329.4,6841558.5,4917.6,12407.8,13846.7
Iran (Islamic Republic of),418,133,386.9,464.9,1989.8,1989.3,1990.9,1990.7,236.6,326.9,346.6,337.5,34.0,59.1,170.9,160.8,24.0,48.1,259.6,246.2,105.3,7953.9,8106.6,1241028.3,3546786.8,5010973.0,2969.0,10087.6,14025.7
Russian Federation,409,171,827.1,1046.0,1995.5,1996.3,1997.5,1997.8,450.8,642.1,589.6,590.5,73.0,119.6,169.3,165.9,13.0,47.2,56.5,59.0,276.8,20832.0,21232.0,2623669.2,6722271.1,9101453.5,6414.8,21346.7,29324.7
"Bonaire, Sint Eustatius and Saba",4,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,47.4,47.4,96.7,96.7,11.0,11.0,17.4,17.4,1.0,1.0,145.7,145.7,0.4,32.0,32.6,1800.0,4256.4,5699.1,450.0,1162.0,1568.9
Greece,2,2,1.0,0.2,1986.0,1986.0,1986.8,1986.5,241.9,241.9,203.3,131.6,406.5,406.5,705.3,605.7,38.0,38.0,35.0,36.0,1.7,129.3,131.8,1568.2,3217.5,3467.1,784.1,1744.7,1970.0
Japan,1,1,8.3,12.1,2011.0,2011.0,2011.0,2011.0,1621.0,1621.0,1621.0,1621.0,323.0,323.0,323.0,323.0,20.0,20.0,20.0,20.0,2.0,152.6,155.6,19513.1,60432.6,77079.6,19513.1,67106.0,86597.8
Netherlands,1,1,2.8,2.3,2007.0,2007.0,2007.0,2007.0,1674.4,1674.4,1674.4,1674.4,156.0,156.0,156.0,156.0,198.0,198.0,198.0,198.0,2.9,218.5,222.7,58760.8,138951.5,186048.6,58760.8,151730.9,204862.4
India,1,1,0.4,0.5,2006.0,2006.0,2006.0,2006.0,137.9,137.9,137.9,137.9,20.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,0.1,5.2,5.3,1609.3,4616.9,6634.8,1609.3,5245.7,7544.6
Saint Kitts and Nevis,1,1,0.1,0.0,2008.0,2008.0,2008.0,2008.0,177.0,177.0,177.0,177.0,111.0,111.0,111.0,111.0,5.0,5.0,5.0,5.0,0.2,12.0,12.2,824.2,1949.0,2609.6,824.2,2128.2,2873.5
Martinique,1,1,0.4,0.3,2008.0,2008.0,2008.0,2008.0,1384.9,1384.9,1384.9,1384.9,441.0,441.0,441.0,441.0,32.0,32.0,32.0,32.0,2.3,174.2,177.5,6447.0,15245.3,20412.6,6447.0,16647.4,22476.8
Sint Maarten (Dutch part),1,1,0.0,0.0,2008.0,2008.0,2008.0,2008.0,19.8,19.8,19.8,19.8,21.0,21.0,21.0,21.0,95.0,95.0,95.0,95.0,0.1,6.0,6.1,92.0,217.6,291.3,92.0,237.6,320.8
Saudi Arabia,1,1,0.3,0.1,1972.0,1972.0,1972.0,1972.0,362.2,362.2,362.2,362.2,251.0,251.0,251.0,251.0,227.0,227.0,227.0,227.0,0.9,70.8,72.2,879.5,1804.4,1944.4,879.5,1956.9,2209.6
Turkey,1,1,0.6,1.0,1988.0,1988.0,1988.0,1988.0,300.1,300.1,300.1,300.1,329.0,329.0,329.0,329.0,711.0,711.0,711.0,711.0,3.8,282.1,287.6,4586.2,818.8,1256.9,4586.2,11907.6,15159.7
