,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,266,Gabon,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2608145483.414,6189427.402311
1,266,Gabon,26,"Ores, slag and ash",459147950.21,1221042.843872
2,266,Gabon,44,Wood and articles of wood; wood charcoal,257075808.6,265018.428535
3,266,Gabon,72,Iron and steel,30835440.57,31440.469524
4,266,Gabon,40,Rubber and articles thereof,16581903.053,11148.387161999999
5,266,Gabon,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",10685909.766,17666.900553
6,266,Gabon,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7002835.676,1316.514137
7,266,Gabon,73,Iron or steel articles,5563199.828,772.56648
8,266,Gabon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3274368.753,870.71303
9,266,Gabon,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2238353.634,308.52848900000004
10,266,Gabon,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1620621.8800000001,288.138923
11,266,Gabon,78,Lead and articles thereof,1568547.537,727.284258
12,266,Gabon,76,Aluminium and articles thereof,1455852.1439999999,924.8610709999999
13,266,Gabon,97,Works of art; collectors' pieces and antiques,1384624.8229999999,79.702332
14,266,Gabon,81,"Metals; n.e.c., cermets and articles thereof",1377511.289,3574.95988
15,266,Gabon,74,Copper and articles thereof,1265766.186,225.94410800000003
16,266,Gabon,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",956024.752,155.49828300000001
17,266,Gabon,88,"Aircraft, spacecraft, and parts thereof",704206.6120000001,0.15942699999999999
18,266,Gabon,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",581726.419,432.172294
19,266,Gabon,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",438294.43799999997,0.120127
20,266,Gabon,23,"Food industries, residues and wastes thereof; prepared animal fodder",428570.30700000003,1626.1085389999998
21,266,Gabon,39,Plastics and articles thereof,396824.373,230.188845
22,266,Gabon,89,"Ships, boats and floating structures",296234.939,180.467308
23,266,Gabon,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",223523.44900000002,105.90952199999998
24,266,Gabon,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",170139.99500000002,17.604
25,266,Gabon,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",162137.57100000003,37.192028
26,266,Gabon,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",133597.121,32.773764
27,266,Gabon,83,Metal; miscellaneous products of base metal,129180.802,13.888888999999999
28,266,Gabon,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",117998.583,28.617919
29,266,Gabon,38,Chemical products n.e.c.,91631.12199999999,86.474627
