,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,768,Togo,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1852213626.936,3097967.004058
1,768,Togo,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",90234087.143,88411.880618
2,768,Togo,08,"Fruit and nuts, edible; peel of citrus fruit or melons",40859811.903,15681.624078
3,768,Togo,72,Iron and steel,39271004.776,130586.95978800001
4,768,Togo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33355449.939,396890.082079
5,768,Togo,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",30687233.815999996,32721.995292
6,768,Togo,89,"Ships, boats and floating structures",15579574.743999999,39903.625859
7,768,Togo,09,"Coffee, tea, mate and spices",14914840.226,4709.614861
8,768,Togo,52,Cotton,11585811.83,6393.764469
9,768,Togo,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",6835702.05,40.975875
10,768,Togo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5362147.478,2501.61942
11,768,Togo,22,"Beverages, spirits and vinegar",4157842.576,11875.362484
12,768,Togo,39,Plastics and articles thereof,3506702.422,6866.731557
13,768,Togo,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",3500740.186,219.936778
14,768,Togo,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2836887.931,514.017214
15,768,Togo,18,Cocoa and cocoa preparations,2559786.33,1174.913188
16,768,Togo,74,Copper and articles thereof,2126204.349,507.12200599999994
17,768,Togo,44,Wood and articles of wood; wood charcoal,2052334.1009999998,3961.6673119999996
18,768,Togo,31,Fertilizers,1560369.983,5941.102391
19,768,Togo,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1348447.682,2440.961005
20,768,Togo,02,Meat and edible meat offal,1347861.397,2099.123531
21,768,Togo,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1127062.573,604.115607
