Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,144,64,2072.9,2139.9,1993.5,1995.2,1994.3,1998.1,1830.8,2124.1,2133.8,2011.9,186.0,318.1,355.8,319.3,46.0,66.7,77.7,79.6,413.5,31695.6,32304.1,2903268.7,8708662.4,12374087.6,20161.6,79093.4,106866.2
Bulk carrier,140,132,12716.5,22400.1,2008.6,2008.8,2009.5,2009.5,2552.2,2765.8,2997.5,3043.2,261.5,280.0,385.1,392.2,83.0,129.0,109.6,107.2,1120.0,86478.6,88139.0,7275090.5,16750434.7,21178043.7,51964.9,190223.2,229111.1
Container,110,22,1410.9,1707.6,2002.7,2002.3,2004.1,2003.9,882.6,988.4,1091.5,1078.6,94.0,102.8,110.2,110.4,20.0,67.0,58.3,59.8,370.4,28387.9,28932.9,2452060.5,7516649.2,8531939.8,22291.5,71593.2,84085.0
Miscellaneous - fishing,83,63,577.3,481.8,1995.7,1995.7,1996.2,1994.3,7948.8,12257.2,9545.8,10596.1,1079.0,1791.9,2473.0,2399.4,113.0,726.2,853.1,859.3,637.8,47889.1,48808.6,3388308.8,7515922.2,8544842.4,40823.0,96075.1,113891.1
Cruise,39,33,1596.9,193.4,1993.9,1994.1,1997.4,1996.1,1318.2,1523.5,1253.1,1320.8,93.0,121.3,106.7,112.6,11.0,53.0,21.6,27.6,398.7,30709.2,31298.9,844476.6,4254709.2,5506924.6,21653.2,96379.0,114437.4
Chemical tanker,38,35,1537.7,2504.9,2006.8,2007.0,2008.8,2008.8,1940.1,2060.9,1967.2,1985.4,158.5,209.0,251.8,252.4,63.5,124.9,110.7,111.4,278.8,21479.2,21891.6,828890.6,4274199.3,4990859.1,21812.9,130908.0,160080.1
Liquefied gas tanker,22,9,1121.2,1197.7,2011.6,2009.7,2010.1,2010.3,1503.4,2225.8,2539.5,2485.3,128.5,214.5,295.4,290.7,39.5,53.9,99.2,103.0,122.2,9125.6,9300.8,756282.7,2492768.2,2617821.6,34376.5,198911.5,268049.9
Oil tanker,19,19,5850.0,10982.4,2007.7,2007.7,2010.5,2010.5,2535.1,3612.2,4289.6,4285.8,325.0,435.3,691.8,692.4,44.0,56.8,46.8,46.2,461.9,35633.5,36317.7,3973418.5,7357694.6,8303957.0,209127.3,551395.3,673239.5
Refrigerated bulk,19,15,469.6,539.4,1993.7,1995.0,2000.3,1999.8,3397.0,4511.3,4981.5,4939.2,384.0,401.7,674.3,671.6,45.0,90.2,49.4,51.9,226.9,17250.5,17581.7,1600286.0,3496702.7,3938706.7,84225.6,179483.8,193788.5
Service - other,16,15,146.8,71.5,2001.1,2002.4,1999.2,1999.4,2086.8,2384.4,2425.3,2263.3,216.0,370.9,504.3,559.4,72.5,254.5,673.0,807.1,70.4,5252.9,5353.8,498862.4,1023556.2,1102943.8,31178.9,69378.3,78337.9
Service - tug,13,12,23.7,19.2,2001.0,2001.0,2002.3,2001.7,2023.2,2204.1,1649.0,1544.1,364.0,395.5,384.5,372.8,91.0,270.9,278.8,309.7,32.1,2411.5,2457.8,490351.8,1159534.4,1552553.9,37719.4,97398.2,131504.1
Ferry-RoPax,2,1,84.7,6.2,2003.0,2003.0,2003.0,2003.0,2621.5,2621.5,2621.5,2621.5,200.5,200.5,237.2,237.2,8.0,8.0,7.6,7.6,13.9,1064.7,1085.2,38568.6,95377.1,117028.3,19284.3,41164.3,37492.0
Ferry-pax only,2,2,9.0,0.9,1955.0,1955.0,1984.7,1968.7,3814.6,3814.6,3720.8,3768.9,575.5,575.5,378.7,484.8,39.5,39.5,31.9,36.0,5.9,440.5,449.0,39458.1,93323.5,119227.0,19729.1,49736.9,65684.0
Vehicle,1,1,126.3,40.4,2006.0,2006.0,2006.0,2006.0,2059.6,2059.6,2059.6,2059.6,211.0,211.0,211.0,211.0,7.0,7.0,7.0,7.0,3.9,303.0,308.8,40935.9,180483.3,209018.1,40935.9,155597.2,167456.7
Ro-Ro,1,1,28.0,18.3,1979.0,1979.0,1979.0,1979.0,7152.5,7152.5,7152.5,7152.5,7509.0,7509.0,7509.0,7509.0,820.0,820.0,820.0,820.0,73.3,5506.2,5611.9,66433.0,512172.7,241689.5,66433.0,162124.4,231114.5
