Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,137,85,1838.0,1979.4,1997.2,1996.3,2001.0,2003.3,1530.2,4372.5,1329.6,1416.4,136.0,578.3,352.3,328.7,24.0,343.9,207.8,178.5,618.9,47027.5,47930.4,3143591.3,8634742.5,10609156.7,22945.9,70152.2,85743.2
Brazil,55,50,2710.1,3107.2,1996.3,1997.4,2000.6,2004.9,1862.6,2300.4,2144.9,2257.8,222.0,375.6,303.7,301.1,72.0,108.6,116.5,152.4,406.6,31301.5,31902.5,2142133.4,6228510.6,7984861.6,38947.9,142683.4,174840.1
Senegal,44,34,594.6,580.1,2002.0,1999.9,2005.6,2003.7,1089.1,4179.6,999.7,1255.9,234.5,944.8,961.9,877.2,54.0,371.0,265.6,261.9,244.4,18476.1,18830.8,1331193.2,3651576.7,3851537.1,30254.4,91329.1,112639.6
Guinea-Bissau,42,10,306.0,381.8,2002.2,2001.7,2004.7,2004.6,620.9,634.8,643.3,643.8,64.5,90.4,76.6,78.0,74.5,158.2,127.7,127.0,114.9,8745.0,8912.9,435677.2,1503142.3,1718346.9,10373.3,38332.0,46051.6
Portugal,35,13,675.1,762.6,2000.6,1999.1,2003.2,2004.0,1679.0,2356.3,1668.3,1670.0,117.0,278.9,133.5,129.3,24.0,221.0,80.1,83.4,169.2,12996.2,13245.7,1017612.8,2972955.3,3517227.0,29074.7,92393.4,110303.1
United States of America,30,21,3035.1,5024.5,1999.7,2006.5,2009.5,2010.1,3237.6,3876.6,4157.3,4273.2,355.0,391.7,508.4,530.9,84.5,64.5,54.8,54.0,313.8,23798.9,24255.9,2444583.3,5783181.7,6895143.3,81486.1,270860.7,343901.5
Mauritania,20,18,259.4,238.5,2004.8,2004.2,2006.3,2006.6,538.5,635.2,843.9,621.4,48.0,66.9,130.9,80.6,35.5,97.1,68.9,114.7,35.4,2716.3,2768.5,164732.9,583877.5,695416.3,8236.6,33637.9,40586.1
Guinea,20,14,205.3,303.9,2002.6,2002.4,2003.3,2004.0,798.4,996.9,780.7,786.3,73.5,107.2,74.6,73.4,27.5,47.2,58.4,63.6,40.3,3094.6,3154.0,231256.5,824640.7,988776.4,11562.8,46883.4,58398.3
Morocco,19,13,240.5,292.4,1994.2,1996.8,2004.1,2003.9,1330.7,1422.4,1583.1,1572.2,155.0,175.5,172.9,170.9,31.0,31.0,32.7,33.1,48.9,3745.2,3817.1,386435.8,1239484.5,1549793.2,20338.7,79120.8,101147.6
Uruguay,15,15,464.7,468.8,1998.1,1998.1,2000.8,2004.9,3741.7,14696.6,4451.5,4227.6,346.0,1777.3,984.2,712.7,74.0,488.5,300.7,365.3,176.4,13338.3,13594.3,730929.0,1789335.4,2340683.1,48728.6,143201.2,179861.4
