Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,89,36,535.3,782.1,2005.5,2006.4,2005.9,2005.7,904.7,1181.4,984.3,983.9,106.0,167.3,160.5,152.1,16.0,23.9,26.1,24.8,111.9,8548.7,8712.8,1088132.7,3045992.6,4139892.4,12226.2,44200.2,57366.0
Int. Dep. Inventory,90,37,743.6,1098.2,2005.5,2006.6,2006.0,2005.9,985.6,1400.6,1315.6,1324.5,130.0,175.7,235.6,230.8,59.5,93.9,116.0,95.3,150.0,11451.8,11671.7,1289473.9,3565140.1,4855347.2,14327.5,52523.4,67693.1
Domestic Inventory,3,3,30.4,41.3,2010.0,2010.0,2011.7,2011.7,203.3,1737.1,1416.6,1293.6,52.0,222.7,539.4,533.2,10.0,29.7,11.3,11.9,5.3,406.8,414.6,66614.1,195849.3,269145.3,22204.7,88892.3,112061.3
