Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Indonesia,38,18,144.1,212.6,2004.1,2004.6,2004.4,2004.0,571.8,542.5,603.1,606.5,72.5,74.5,117.9,119.0,16.0,18.9,25.7,25.8,29.4,2249.6,2292.8,263908.7,770373.8,1065586.5,6945.0,28061.3,35861.9
Malaysia,15,10,111.4,170.9,2005.5,2005.6,2005.6,2005.4,1065.8,1097.9,1099.3,1101.2,112.0,117.0,122.3,122.5,20.0,30.5,21.9,21.6,18.5,1418.6,1445.8,138139.0,422525.2,606948.8,9209.3,40468.0,53527.5
Australia,11,7,88.2,132.9,2010.7,2011.0,2011.1,2010.9,1461.5,1941.2,1517.3,1450.0,130.0,180.9,174.4,143.3,26.0,31.5,27.9,21.2,23.7,1806.5,1841.2,203694.9,575680.0,729456.6,18517.7,59685.4,74609.0
Singapore,9,9,60.3,77.0,2004.1,2004.1,2002.5,2001.9,926.8,1007.8,972.9,960.5,107.0,251.2,211.8,189.3,27.0,30.2,26.2,26.9,14.4,1100.5,1121.6,301700.3,716826.7,938607.0,33522.3,91958.1,119814.9
Cocos (Keeling) Islands,7,1,14.5,17.8,2008.0,2008.0,2008.0,2008.0,565.1,565.1,570.6,570.6,64.0,64.0,63.3,63.3,8.0,8.0,11.2,11.2,3.4,252.1,257.0,55765.8,159981.6,229905.6,7966.5,25967.3,37347.6
India,3,3,47.6,65.9,2003.3,2003.3,2004.7,2004.8,2175.8,2175.6,2175.0,2173.9,175.0,220.3,204.0,202.5,29.0,46.0,51.7,51.6,8.6,656.8,669.4,43050.1,140472.8,200753.7,14350.0,70515.4,93039.8
Philippines,2,2,15.2,24.4,2003.5,2003.5,2003.5,2003.5,1860.5,1860.5,1860.5,1860.7,201.0,201.0,200.8,200.7,18.5,18.5,18.8,18.9,2.8,213.8,217.9,41805.1,122630.2,169115.2,20902.5,83740.8,105587.7
Viet Nam,2,2,12.9,21.8,2002.5,2002.5,2002.3,2002.3,1180.7,1180.7,1200.3,1203.6,112.0,112.0,112.9,113.0,8.0,8.0,8.9,9.0,2.5,190.7,194.4,17787.7,56147.5,79398.2,8893.9,41096.3,53549.8
Hong Kong,1,1,22.5,31.2,2010.0,2010.0,2010.0,2010.0,2667.8,2667.8,2667.8,2667.8,257.0,257.0,257.0,257.0,11.0,11.0,11.0,11.0,4.8,365.5,372.5,11793.6,43062.2,63581.6,11793.6,70564.0,96362.1
Bangladesh,1,1,18.4,27.8,2006.0,2006.0,2006.0,2006.0,2130.2,2130.2,2130.2,2130.2,335.0,335.0,335.0,335.0,27.0,27.0,27.0,27.0,3.9,294.6,300.2,10487.4,38292.6,56539.3,10487.4,62748.3,85689.0
