Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
El Bosque,1895,457,146515.9,154431.9,2006.2,2006.2,2007.2,2007.7,1097.0,1690.8,1775.2,1987.5,84.0,148.2,204.0,218.6,12.0,32.8,16.1,17.1,20285.1,1568784.6,1598905.2,120528080.4,353714316.7,394356101.4,63603.2,202080.1,232501.3
Buenaventura,1207,560,96340.9,108274.3,2009.0,2009.7,2010.3,2010.5,1015.7,2082.8,1512.0,1509.8,69.0,177.1,257.8,269.1,21.0,64.0,40.5,52.0,9748.6,754255.5,768737.2,57330377.8,168156229.5,198715853.0,47498.2,169821.3,200817.7
Mamonal,630,380,28859.8,31231.1,2006.6,2007.0,2007.8,2008.5,1372.5,1839.3,1865.1,1680.7,134.0,197.0,255.7,286.3,37.0,89.5,43.1,57.5,3785.7,289444.2,295001.6,18390092.7,56925538.9,67493429.2,29190.6,110504.9,135983.6
Barranquilla,604,385,11864.9,18538.5,2008.1,2008.5,2009.7,2009.8,661.7,1344.0,1168.5,1211.4,76.0,147.3,237.8,247.7,42.0,76.9,86.6,90.7,1819.7,139993.7,142681.6,11578161.8,31754229.2,39734889.7,19169.1,71585.0,87749.1
Santa Marta,508,375,41010.5,63269.7,2006.4,2008.3,2008.8,2009.5,1554.2,2176.6,2471.0,2904.8,128.0,199.2,433.0,494.4,13.0,45.6,32.4,34.7,3765.0,290226.3,295798.7,23475534.8,62649093.3,73625615.0,46211.7,155917.3,182821.8
Cartagena,378,236,25767.3,29285.7,2003.9,2004.7,2007.1,2007.5,1123.8,1988.0,2189.2,2239.3,121.5,229.2,251.0,266.7,24.0,123.0,35.6,41.6,3127.6,241494.9,246131.6,21216499.4,58179465.4,66784575.7,56128.3,175352.6,206216.1
Puerto Bolivar,328,241,73421.8,140060.2,2004.2,2008.0,2009.9,2009.9,3854.5,3657.7,4242.3,4308.5,306.0,332.4,501.3,504.9,50.0,66.0,77.2,77.7,4126.2,318911.8,325034.9,33060800.1,72473729.2,83563508.1,100795.1,318391.5,374779.0
Carbonera Muelle,315,209,87298.0,166823.4,2010.4,2010.2,2010.3,2010.2,3865.6,4028.1,4344.3,4412.4,318.0,395.0,635.4,639.4,45.0,54.8,68.1,68.3,4749.9,367696.2,374756.0,37229808.7,79120314.3,91211434.6,118189.9,364572.2,426904.7
Turbo,273,65,5541.1,6680.5,2001.7,2001.9,2003.1,2003.3,950.6,1139.4,1041.8,1054.5,56.0,90.7,137.3,142.0,37.0,39.2,41.1,41.2,1406.7,107981.8,110055.1,9432422.4,26595378.8,29392022.2,34551.0,96993.0,109940.9
Covenas,255,151,33716.8,64040.1,2009.0,2009.0,2009.8,2009.8,1240.2,1963.4,1959.9,1984.0,150.0,227.4,468.7,474.0,35.0,42.0,44.4,44.5,2412.9,186213.5,189788.8,25385363.4,47284386.2,53798082.5,99550.4,253383.9,313185.6
Leticia,141,6,62.2,42.3,2009.4,2002.5,2004.3,2005.6,274.7,471.1,407.7,611.5,13.0,45.0,67.2,109.5,9.0,30.6,25.5,34.9,31.6,2398.4,2444.4,124746.0,307101.8,419582.1,884.7,2614.1,3555.1
Pozos Colorados,90,74,4617.0,7764.0,2011.4,2011.2,2011.3,2011.3,1679.9,1737.0,1713.9,1712.2,142.0,150.8,166.2,165.9,89.0,101.8,108.5,108.2,745.9,57615.9,58722.1,2032519.9,11270933.0,12957501.7,22583.6,150091.7,183095.0
San Andres,86,11,138.5,178.9,1988.2,1981.5,1990.1,1990.2,1008.4,561.3,721.7,697.4,99.5,103.5,111.7,112.5,10.0,62.6,18.8,19.7,42.2,3171.5,3232.3,559694.8,1600045.3,2297578.9,6508.1,21167.2,30412.8
Tumaco,21,20,1025.6,1763.8,2007.1,2007.2,2007.8,2007.8,1072.9,1617.4,1809.5,1816.3,129.0,145.8,225.3,225.2,44.0,61.4,53.9,54.3,143.4,11083.0,11295.8,1486546.3,2654927.2,3479134.3,70787.9,174037.6,215896.9
Bahia Solano,13,4,12.3,9.0,1981.8,1983.0,1984.5,1981.6,265.5,403.8,602.3,507.9,66.0,59.2,102.9,120.8,13.0,14.1,205.8,296.6,10.5,788.4,803.5,61359.2,143472.4,175698.4,4719.9,11673.8,14551.8
Puerto Colombia,13,11,78.7,110.0,1989.5,1992.7,2007.4,2007.5,399.9,589.9,845.8,857.8,65.0,102.6,162.8,168.8,6.0,7.5,7.2,7.3,13.5,1033.8,1053.6,94677.3,260888.1,339104.7,7282.9,26788.8,34087.4
Tolu,9,9,217.8,349.4,2013.1,2013.1,2013.9,2014.1,848.6,1082.8,1073.5,1092.9,116.0,223.4,246.4,249.0,124.0,139.1,137.5,138.2,29.5,2266.3,2309.8,120373.8,333934.9,479698.7,13374.9,61439.3,78485.6
Acandi,7,5,321.0,404.1,2002.9,2002.4,2004.9,2004.9,1607.5,1828.5,1924.7,1970.6,109.0,129.2,210.0,212.5,6.0,12.8,5.8,5.6,54.6,4206.8,4287.5,386175.7,1298391.5,1415364.7,55168.0,185393.9,214666.5
Providencia,7,5,7.8,1.3,1983.9,1984.4,2002.6,1984.8,240.6,249.2,266.1,256.9,38.0,39.4,31.8,41.4,26.0,62.4,14.2,53.0,2.9,220.3,224.5,6932.6,19524.0,28461.0,990.4,2771.6,3644.1
Puerto Limon,4,4,56.4,79.5,2005.5,2005.5,2007.8,2008.3,759.9,810.1,830.3,838.6,50.0,101.0,149.8,162.8,14.0,14.5,12.4,13.1,12.2,931.3,949.2,89600.4,222367.0,277884.3,22400.1,66812.6,80410.5
Riohacha,2,2,0.7,0.8,1966.5,1966.5,1966.7,1966.6,415.4,415.4,410.8,413.7,108.0,108.0,113.5,109.8,0.0,0.0,0.0,0.0,0.2,13.5,13.8,2584.1,7413.4,10653.6,1292.1,4211.5,6057.3
