Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2807,442,212976.4,244456.6,2007.3,2007.7,2008.2,2008.1,1033.1,1570.7,1658.1,1646.1,75.0,115.9,191.9,192.9,14.0,22.1,18.6,18.5,26980.0,2086857.0,2126924.7,173059450.8,496127939.7,557432937.5,61652.8,196680.8,228991.6
Bulk carrier,1302,890,216660.9,406141.1,2010.3,2010.8,2010.5,2010.4,1929.6,3101.1,3731.9,3830.6,236.0,301.7,548.8,554.9,60.0,86.9,74.7,74.1,13301.7,1028813.7,1048566.9,100057504.6,218377914.9,259031854.8,76849.1,250965.0,296685.5
General cargo,619,259,9323.3,13279.3,1999.6,2004.5,2006.5,2007.7,915.4,1614.9,1704.2,1674.8,107.0,171.4,356.6,358.8,44.0,75.3,77.9,80.6,1636.5,125574.9,127985.9,8534448.4,27958720.6,40263223.2,13787.5,67052.2,89996.4
Chemical tanker,487,281,14277.9,23577.9,2009.7,2010.1,2010.2,2010.2,1487.2,1539.8,1537.0,1541.0,131.0,142.2,216.2,216.9,31.0,57.2,56.3,56.7,2621.8,201980.1,205858.1,8801357.0,41832930.4,48752768.8,18072.6,99043.8,120081.9
Oil tanker,421,247,44537.8,83792.4,2007.8,2008.0,2009.4,2009.4,1113.3,1788.6,1891.6,1922.2,144.0,212.1,446.7,454.2,36.0,88.8,46.2,46.2,3951.2,304733.7,310584.6,36538002.9,68511430.5,78548804.6,86788.6,220495.3,272535.0
Vehicle,317,151,37571.3,12643.3,2006.5,2007.7,2007.7,2007.6,1392.0,2398.0,2144.5,2201.1,96.0,156.9,273.3,280.4,8.0,9.8,9.7,9.7,2421.3,187474.9,191074.4,12802938.5,56447231.2,65371646.8,40387.8,153514.1,165214.8
Cruise,232,65,13875.1,1351.6,2000.0,2000.3,2001.3,2000.7,835.3,760.1,802.1,799.1,63.0,56.1,64.0,64.5,8.0,16.2,8.0,9.5,2959.4,229104.4,233503.2,6555894.9,27083254.4,28534249.2,28258.2,103412.9,102006.2
Liquefied gas tanker,194,38,4080.9,4188.2,2005.9,2006.7,2008.3,2007.7,1642.1,1825.5,1769.4,1748.5,143.5,166.4,185.4,183.1,32.5,62.2,44.4,44.8,793.6,58728.4,59856.0,2453592.8,8553694.6,8799347.7,12647.4,75057.5,102220.7
Refrigerated bulk,186,50,3181.9,3462.1,1996.3,1995.2,1996.1,1996.1,966.5,2438.5,1490.3,1514.9,57.0,159.5,195.2,199.7,37.0,59.0,53.1,54.3,1449.4,110468.8,112589.8,10270897.4,22442409.5,25279263.7,55219.9,117672.9,127051.4
Ferry-pax only,133,2,17.9,1.3,2009.9,2005.0,2009.8,2009.6,274.1,376.3,275.1,277.6,13.0,42.0,15.4,16.6,9.0,22.5,9.5,10.1,17.9,1345.5,1371.4,108031.2,220015.7,277151.8,812.3,1888.9,2490.2
Service - tug,41,32,23.9,17.5,1999.4,1997.8,2004.6,2004.0,597.0,1428.1,1406.0,1265.7,155.0,622.7,1439.3,1305.3,112.0,433.4,459.6,465.8,61.0,4576.9,4664.8,446981.5,1056976.6,1415234.6,10902.0,28150.9,38008.5
Miscellaneous - fishing,26,11,93.5,119.1,1979.7,1980.9,1974.4,1974.4,386.9,3362.3,3293.9,3582.2,75.0,469.3,2430.6,2456.4,82.5,186.3,577.0,616.5,45.6,3427.4,3493.3,837829.7,1858467.9,2112889.8,32224.2,75838.2,89901.6
Service - other,16,12,238.6,300.6,1995.8,1995.6,1997.6,1999.2,689.1,3277.3,1655.4,1873.9,163.0,646.0,1083.0,916.2,130.5,294.4,325.4,258.3,66.7,5060.8,5157.9,2097610.1,4303835.4,4637643.3,131100.6,291721.0,329394.3
Ro-Ro,3,2,9.1,6.7,1981.0,1982.0,1984.1,1982.7,542.1,645.9,749.4,623.2,118.0,117.0,144.5,128.7,84.0,144.0,213.8,168.9,5.7,430.5,438.8,24458.5,188565.9,88982.5,8152.8,19896.4,28363.0
Ferry-RoPax,2,1,6.4,0.5,2007.0,2007.0,2007.0,2007.0,274.3,274.3,274.3,274.3,26.0,26.0,31.7,31.7,9.0,9.0,9.0,9.0,2.0,154.8,157.7,3353.4,8292.7,10175.2,1676.7,3579.1,3259.8
