Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
El Bosque,723,172,6131.8,6977.6,2006.6,2006.5,2013.2,2013.2,137.7,356.2,393.4,385.8,21.0,146.7,83.4,79.2,15.0,65.5,22.4,23.3,833.5,64041.4,65271.0,4530523.6,14138309.6,16464712.8,6266.3,22531.0,26982.0
Barranquilla,463,161,898.8,1318.1,2004.5,2006.2,2008.3,2008.5,103.1,196.6,140.3,149.0,10.0,71.8,43.0,46.3,13.0,58.8,39.5,40.2,237.0,18098.2,18445.7,1064404.0,3315490.5,3999291.7,2298.9,8520.2,10426.0
Santa Marta,381,228,1869.2,2456.1,2007.0,2008.0,2006.7,2007.3,141.7,296.5,174.4,173.8,16.0,116.1,124.0,139.8,21.0,85.9,52.6,64.6,459.1,35151.8,35826.7,1743966.1,5224386.3,6287999.1,4577.3,16097.8,19612.3
Mamonal,299,114,1343.8,1603.3,2005.5,2005.2,2007.1,2006.3,160.0,315.3,322.3,312.8,39.0,88.4,118.5,144.6,40.0,60.3,55.6,76.5,333.1,25562.5,26053.3,1194650.2,3453509.0,4220800.1,3995.5,13413.2,16467.4
Cartagena,216,80,844.2,1013.0,1997.7,2001.6,2010.9,2010.4,253.7,317.2,390.1,385.2,42.5,111.8,84.1,87.5,29.0,67.1,43.2,49.9,146.0,11145.8,11359.8,867487.4,2473562.3,3131428.4,4016.1,13614.8,17433.8
Turbo,184,43,1436.9,1791.2,2003.3,2003.7,2002.7,2002.9,297.6,297.3,358.9,360.4,20.0,30.7,60.6,61.6,17.0,31.8,31.2,31.5,340.9,26270.1,26774.5,2186868.6,6604239.8,7253854.8,11885.2,36073.2,41420.0
Buenaventura,172,56,5793.9,6860.4,2009.5,2008.6,2012.3,2011.9,705.0,834.6,709.7,714.8,84.5,168.9,97.5,102.8,17.0,41.9,22.4,24.3,654.8,50582.6,51553.8,4194953.2,12021507.4,14010804.6,24389.3,82357.8,97810.6
San Andres,170,13,131.9,178.4,1981.9,1978.7,1986.8,1986.3,400.0,450.3,482.1,480.3,50.0,126.4,257.0,253.3,52.5,93.7,201.8,202.2,89.5,6721.1,6850.1,580938.7,1606455.2,2224436.4,3417.3,10812.1,14956.3
Pozos Colorados,45,28,166.9,280.0,2010.4,2010.6,2010.6,2010.6,156.2,176.5,171.9,171.9,28.0,44.4,36.1,36.0,43.0,48.1,42.8,42.4,63.6,4917.0,5011.4,111823.6,466487.2,538508.7,2485.0,12483.1,15159.9
Tolu,39,15,80.7,137.2,2005.1,2009.1,2010.9,2011.0,131.1,213.6,243.8,247.3,13.0,40.2,52.7,53.5,39.0,44.0,46.8,47.0,12.8,977.1,995.9,72278.7,157770.7,202969.9,1853.3,6025.1,7330.2
Providencia,37,7,10.3,7.6,1968.6,1983.0,1982.6,1964.9,436.7,432.2,396.2,426.5,76.0,272.4,101.6,120.2,66.0,77.6,68.7,100.2,10.2,764.2,778.8,39715.3,103407.3,143628.8,1073.4,3067.9,4279.6
Puerto Bolivar,33,24,278.6,501.4,1998.3,2001.5,2008.9,2008.9,225.4,376.2,257.7,248.5,41.0,102.6,77.2,74.7,24.0,100.9,36.8,36.6,34.6,2659.8,2710.9,177176.5,477187.7,567247.4,5369.0,19604.3,23974.0
Covenas,29,8,14.3,20.2,2005.6,2003.6,2007.3,2007.0,215.8,463.2,122.0,101.8,123.0,840.4,811.0,434.0,67.0,183.2,142.7,103.4,24.6,1852.9,1888.5,148572.1,346945.1,462078.6,5123.2,13170.1,17710.5
Carbonera Muelle,23,22,5459.4,10521.2,2009.5,2009.7,2006.1,2006.1,21.8,1441.4,3612.9,3701.8,7.0,13.8,8.3,8.3,15.0,137.8,2525.2,2527.0,290.8,22524.7,22957.2,2397841.0,4743148.5,5475713.5,104254.0,294752.0,340908.9
Puerto Colombia,21,19,41.9,62.6,1997.2,1999.9,2005.5,2005.3,125.2,330.8,167.3,173.1,29.0,80.4,170.7,184.8,52.0,321.0,244.9,239.7,16.0,1211.7,1235.0,122476.7,304572.7,395496.9,5832.2,17032.0,21941.9
Tumaco,20,8,45.8,73.8,2009.2,2007.8,2011.5,2011.6,212.8,696.8,749.3,774.7,49.0,136.5,177.0,170.8,20.5,70.5,54.4,54.0,17.4,1319.7,1345.0,172705.5,420464.0,490313.9,8635.3,23033.5,27208.8
Acandi,16,12,27.6,32.7,2003.6,2002.5,2005.1,2004.7,78.9,159.9,93.7,90.2,9.5,12.6,12.2,10.8,43.5,41.2,46.9,43.0,12.3,944.9,963.1,37286.8,118061.6,130739.1,2330.4,7590.8,8853.2
Riohacha,10,6,3.9,5.9,1979.9,1984.2,1990.5,1988.8,151.7,437.7,303.0,300.6,32.0,73.7,146.3,147.1,90.5,157.6,181.7,172.5,5.9,444.8,453.4,74840.5,180499.0,240619.9,7484.0,19746.0,26554.6
Puerto Limon,7,6,14.5,18.5,2004.3,2002.3,2008.8,2008.4,192.1,421.3,208.1,193.7,46.0,84.9,133.5,89.4,65.0,91.4,80.7,96.0,9.5,711.6,725.3,24491.6,58686.8,72761.5,3498.8,10182.1,12323.2
Manaure,5,2,0.6,0.8,1981.6,1990.0,1981.3,1981.9,327.3,274.8,403.0,379.6,118.0,79.8,102.2,100.3,20.0,22.8,880.0,858.1,3.8,281.9,287.3,20980.4,49612.2,66428.1,4196.1,10835.0,14629.1
Rio Cordoba,2,2,3.5,4.4,2006.5,2006.5,2005.0,2004.9,93.7,93.7,99.2,99.5,14.5,14.5,17.8,17.9,45.0,45.0,47.4,47.5,1.3,96.4,98.3,3627.6,12626.0,13740.7,1813.8,7136.0,8583.9
Bahia Solano,2,1,13.8,18.5,1980.0,1980.0,1980.0,1980.0,5536.6,5536.6,5536.6,5536.6,694.0,694.0,1107.8,1107.8,332.5,332.5,142.5,142.5,15.8,1187.8,1210.6,130355.7,289154.1,328738.9,65177.9,153393.1,181838.2
