Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tolu,55,30,181.4,300.5,2005.8,2008.8,2010.2,2010.3,200.9,278.4,249.5,246.9,21.0,63.0,93.7,87.6,98.0,141.1,150.5,152.2,44.9,3444.5,3510.6,153194.5,359179.4,481791.1,2785.4,9898.0,12333.4
Pozos Colorados,48,25,270.1,444.8,2010.0,2009.9,2007.1,2007.0,181.6,767.4,258.7,256.1,43.0,517.9,148.1,93.5,52.0,69.3,65.8,66.8,151.4,11660.5,11884.3,236928.7,790825.3,957722.0,4936.0,19942.6,25049.6
Covenas,45,22,348.6,642.8,2006.1,2006.8,2008.1,2008.0,258.1,315.6,329.5,331.1,76.0,197.9,164.2,159.3,43.0,78.8,60.1,58.9,73.8,5675.5,5784.5,448695.3,923484.4,1110814.6,9971.0,24704.8,31442.3
Providencia,40,6,4.7,5.4,1966.8,1972.2,1966.6,1962.4,412.9,248.8,283.6,275.3,71.0,65.9,107.8,96.9,53.0,73.9,63.9,68.0,6.7,502.0,511.6,30813.9,79267.4,110306.0,770.3,2191.4,3095.5
Puerto Colombia,22,22,87.5,127.4,2001.1,2001.1,2009.0,2008.9,203.1,238.9,234.1,249.3,22.5,67.9,41.6,43.1,13.0,44.2,57.8,59.3,18.0,1380.7,1407.2,100476.3,255825.9,313845.6,4567.1,14659.6,17561.5
Tumaco,20,8,28.5,40.6,2006.9,2002.1,2000.2,1999.0,773.7,939.1,754.3,739.7,539.0,381.6,460.9,413.5,21.5,57.9,87.7,93.4,20.1,1513.4,1542.4,164935.0,414164.4,568720.4,8246.7,24901.0,33753.6
Acandi,10,9,39.9,47.2,2004.8,2003.6,2006.7,2006.2,200.8,377.4,243.7,237.3,34.0,62.7,68.8,49.8,12.0,21.7,17.0,17.8,10.0,765.9,780.6,49455.9,169362.4,190240.5,4945.6,17918.5,21374.2
Riohacha,9,6,46.7,51.1,1982.4,1985.7,1977.4,1976.6,516.5,807.1,713.1,809.9,89.0,252.3,203.1,230.3,4.0,10.6,16.4,12.6,9.1,689.2,702.4,230556.8,517875.5,588542.8,25617.4,62783.3,73973.1
Manaure,6,3,0.3,0.4,1979.0,1982.0,1988.0,1988.2,114.6,118.2,131.6,128.1,24.5,25.0,39.9,38.7,21.0,15.3,14.6,13.9,0.7,54.2,55.3,8419.1,20007.5,26844.1,1403.2,3645.4,4931.3
Puerto Limon,5,4,9.6,13.2,2005.2,2002.5,2009.1,2009.0,126.9,274.2,439.0,477.2,24.0,73.5,200.0,205.7,17.0,27.0,49.3,50.0,2.8,214.2,218.3,6520.2,21466.3,30242.7,1304.0,6820.0,9197.3
Bahia Solano,1,1,12.6,20.1,1990.0,1990.0,1990.0,1990.0,6286.5,6286.5,6286.5,6286.5,1565.0,1565.0,1565.0,1565.0,326.0,326.0,326.0,326.0,0.9,65.4,66.6,62919.8,180505.3,259399.7,62919.8,205090.2,294971.7
Rio Cordoba,1,1,7.7,9.8,2004.0,2004.0,2004.0,2004.0,286.2,286.2,286.2,286.2,52.0,52.0,52.0,52.0,14.0,14.0,14.0,14.0,1.3,97.2,99.0,8237.5,29677.2,32217.3,8237.5,29751.9,34730.1
