Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,509,127,25220.5,31329.0,2005.5,2004.7,2005.6,2005.6,1522.7,1387.5,1401.5,1411.6,101.0,109.0,118.2,119.0,15.0,17.7,18.4,18.5,3701.0,286512.1,292013.1,25491258.1,75099546.3,83302303.0,50081.1,157148.7,182394.7
Bulk carrier,273,245,19525.4,32690.5,2007.8,2007.9,2009.0,2009.0,2265.0,2837.2,2959.5,2976.8,311.0,378.4,527.2,529.3,172.0,262.4,281.8,282.4,2177.2,168231.5,171461.5,12888479.1,29161527.9,38744841.5,47210.5,174095.6,211158.4
General cargo,234,137,2743.2,3762.4,2000.0,2004.2,2005.5,2005.4,1048.5,1540.2,1814.3,1786.2,144.0,193.3,388.9,362.7,68.5,115.5,138.3,145.5,634.4,48542.1,49474.1,3249572.2,10213865.8,14656771.6,13887.1,60797.1,82389.4
Chemical tanker,187,137,7298.7,11782.6,2007.7,2007.8,2008.8,2008.8,1684.7,1831.9,1918.6,1924.1,193.0,206.3,253.1,254.0,64.0,96.1,95.7,95.6,1437.4,110843.7,112971.9,3248457.4,18722532.8,21775966.2,17371.4,116808.0,143131.7
Ro-Ro,153,31,16948.1,8725.7,2005.5,2005.7,2005.3,2005.7,2437.5,2374.2,2225.8,2217.6,162.0,391.3,190.6,194.6,31.0,62.1,40.3,40.3,1928.0,148964.3,151824.4,9419394.2,17792669.8,20347755.4,61564.7,144743.4,154078.9
Miscellaneous - fishing,131,63,767.1,677.0,1993.0,1991.4,1987.2,1985.5,2161.1,6820.1,5310.3,5710.6,348.0,899.7,1560.5,1592.2,46.0,466.0,1127.5,1279.2,425.6,31993.5,32607.8,4760925.0,10560649.4,12006389.0,36342.9,85531.4,101392.3
Refrigerated bulk,104,34,1235.2,1354.2,2000.3,1994.0,2001.3,2001.2,1186.5,1671.0,1450.8,1442.0,71.0,190.7,149.2,150.8,9.5,88.0,50.0,51.2,653.8,49746.5,50701.7,4017366.4,8778140.7,9887750.0,38628.5,82317.0,88877.6
Vehicle,87,41,9538.7,3329.2,2006.8,2008.9,2007.1,2006.7,1517.8,1978.5,1923.4,1892.8,124.0,134.5,168.3,165.1,22.0,21.8,28.7,30.0,652.6,50447.6,51416.2,3371253.0,14863611.0,17213576.4,38750.0,147288.9,158515.1
Oil tanker,78,56,5773.9,10487.0,2005.3,2004.9,2008.3,2008.5,1767.7,1944.5,2024.7,2030.0,245.0,305.1,370.9,375.9,80.5,208.8,148.3,143.1,1283.7,98999.0,100899.8,6121992.3,11193256.0,12995803.5,78487.1,210030.4,256986.8
Liquefied gas tanker,48,19,1027.4,1172.2,2010.4,2010.0,2011.5,2011.4,1526.0,1921.3,2095.3,2086.9,117.5,161.7,223.3,223.0,47.0,43.4,118.1,119.5,205.2,15747.5,16049.8,884807.9,2563432.9,2830850.9,18433.5,100922.7,132715.8
Service - other,24,19,542.6,300.5,2007.1,2006.1,2008.1,2009.3,2394.8,4448.8,5250.0,5530.8,266.5,720.5,2248.1,2319.3,13.0,313.3,325.7,311.6,151.8,11537.5,11759.1,2096720.8,4302010.7,4635677.1,87363.4,194398.2,219503.1
Service - tug,22,17,90.1,78.4,2001.3,2002.2,2005.5,2004.9,2070.3,2568.5,2573.5,2599.7,350.0,622.1,800.5,837.2,36.5,264.4,173.6,157.6,113.0,8514.2,8677.7,2005215.0,4741729.9,6348920.0,91146.1,235355.7,317770.1
Cruise,12,11,350.6,43.5,1999.7,1998.3,2002.0,1998.5,367.7,684.4,555.5,604.6,36.0,52.6,59.1,64.2,11.0,14.7,12.3,11.2,79.5,6143.0,6261.0,89560.2,764547.5,1062319.9,7463.4,55893.5,72151.4
