Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Davao,1278,417,43024.0,58532.6,2002.7,2006.3,2005.8,2006.5,1851.5,2105.5,2050.8,2092.6,125.5,219.2,245.3,263.6,19.0,77.0,73.5,90.3,8537.0,656310.0,668911.1,58873777.9,163781796.7,187488324.0,46067.1,138660.2,161173.4
Manila South Harbor,1134,357,29206.5,31945.1,2004.7,2005.2,2005.5,2006.1,904.0,1344.1,1092.3,1160.9,96.0,145.7,157.6,185.0,15.0,68.0,56.4,68.4,5240.1,404233.2,411994.4,27321245.4,88526449.4,101307988.5,24092.8,84964.2,99752.7
Manila,919,418,27381.0,37253.6,2006.8,2006.1,2007.6,2007.7,1102.8,1461.3,1319.8,1360.0,93.0,167.1,183.4,201.6,21.0,85.1,83.3,92.4,4029.5,310992.6,316963.6,27158094.7,84257368.6,97469267.5,29551.8,105819.4,126919.2
Batangas City,651,414,26306.1,27303.4,2007.2,2007.1,2007.7,2007.7,1396.7,1617.5,1519.3,1572.7,112.0,179.6,194.1,246.0,18.0,53.4,42.7,58.8,3082.4,237243.2,241798.2,18513278.7,57253679.8,66724558.2,28438.2,99617.8,120087.6
Subic Bay,496,351,25889.1,34867.9,2006.7,2007.6,2012.2,2012.3,1311.6,1826.6,2279.4,2257.2,118.0,225.0,919.9,845.7,30.0,88.2,66.8,72.0,3035.0,231914.1,236366.8,16030482.1,48547663.4,57343663.6,32319.5,124933.4,153162.4
Taganito,306,198,13592.7,23575.4,2010.2,2009.7,2011.1,2011.1,1629.9,1656.9,1687.5,1689.3,148.0,167.2,194.5,195.0,60.0,104.0,125.2,124.9,1335.6,103243.2,105225.4,10304297.6,23112078.4,28595551.4,33674.2,114692.3,135866.3
Bauan/Batangas,273,224,11253.0,12163.6,2007.5,2007.6,2008.4,2009.0,1434.3,1712.3,1897.4,2005.0,124.0,187.6,295.5,350.8,22.0,66.5,50.6,61.7,1323.1,101411.1,103358.2,6748937.6,25148164.5,28401739.5,24721.4,109193.2,139608.8
Lucanin,232,206,11751.2,19567.4,2008.4,2008.3,2008.3,2008.2,1341.7,1729.0,1977.7,2013.3,141.5,188.3,314.2,319.3,41.5,83.4,141.1,139.8,1307.2,101010.4,102949.8,6948752.2,20872418.4,24305303.1,29951.5,123528.3,156088.8
Gen Santos,191,124,4399.8,6341.7,2001.5,2001.5,2003.4,2003.8,1659.6,2110.6,1751.2,1763.9,139.0,294.4,265.7,266.2,47.0,181.7,105.8,106.0,1064.8,81229.2,82788.8,5367050.6,16417922.9,19677376.0,28099.7,99210.8,119737.5
Surigao City,182,122,10065.5,17522.8,2010.3,2010.3,2010.6,2010.6,1727.1,1829.1,1818.9,1817.1,362.0,381.4,437.4,437.6,69.5,131.6,151.2,151.5,1056.8,81786.1,83356.4,7343647.4,15653582.6,19431838.8,40349.7,135960.2,160528.1
Cebu,180,86,3302.6,4469.5,2004.2,2005.6,2006.0,2007.2,1070.0,1485.4,1285.2,1346.0,88.0,153.4,150.2,165.4,22.0,82.8,71.8,82.7,605.8,46605.3,47500.1,3658089.5,12334018.9,14443697.8,20322.7,78091.2,95534.0
Limay,153,98,11724.1,21577.8,2008.5,2008.9,2007.5,2007.4,1306.7,1954.6,2672.0,2762.7,111.0,201.9,334.8,337.1,45.0,88.0,75.1,73.7,984.3,75949.5,77407.7,7184857.3,14980261.3,16702131.9,46959.9,146652.3,182141.9
