Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,2523,1100,97283.9,140691.5,2007.1,2007.5,2008.8,2009.0,1306.2,1574.8,1559.2,1616.9,125.0,188.2,344.7,342.4,25.0,74.3,77.9,88.4,12703.2,979733.7,998544.6,81625561.5,236310285.2,274670891.3,32352.6,115062.4,137099.7
Japan,1098,400,34887.4,42681.9,2003.9,2007.1,2006.0,2006.9,1847.1,1965.0,1895.4,1996.5,129.0,198.6,225.0,259.5,21.0,53.6,50.4,61.7,5929.0,453151.2,461851.7,38246313.5,102592616.2,120737627.3,34832.7,105611.4,124168.7
Indonesia,860,677,28286.2,42675.2,2006.9,2007.8,2008.5,2008.9,1125.0,1378.2,1469.3,1352.2,110.0,157.9,559.1,404.5,74.5,115.4,105.1,119.0,3648.9,273830.2,279087.7,18064003.9,52123175.5,62176121.6,21004.7,83748.1,105306.8
"Taiwan, Province of China",789,299,12317.2,15742.4,2005.7,2006.1,2005.9,2006.7,683.8,959.4,849.3,882.4,62.0,112.1,154.6,183.8,21.0,71.3,34.6,37.3,2302.0,177394.2,180800.2,13051269.3,41096206.2,48174251.3,16541.5,60247.3,72475.5
Singapore,677,435,28371.1,39253.7,2007.4,2008.2,2008.9,2009.3,1426.2,1869.3,1686.8,1780.6,124.0,231.1,297.3,344.1,17.0,52.2,61.1,67.5,3856.2,297388.9,303098.7,23141030.2,71504661.6,82445109.4,34181.7,125029.5,150651.5
Malaysia,600,363,10804.6,17246.4,2005.0,2006.7,2008.0,2008.4,1074.5,1404.5,1382.0,1423.0,95.0,159.4,194.3,195.7,32.0,82.6,58.0,57.4,1798.7,138040.8,140691.2,11175427.4,33108627.5,40817631.9,18625.7,69344.3,86467.7
Viet Nam,442,236,7749.4,10529.6,2005.4,2005.7,2004.5,2004.8,1191.9,1654.7,1401.4,1453.2,120.0,224.8,276.9,302.0,71.0,143.6,202.7,232.7,1454.6,111655.0,113798.7,8930312.9,27881584.6,35409346.1,20204.3,79646.8,100009.4
"Korea, Republic of",354,189,16290.5,21832.2,2004.6,2005.8,2007.9,2007.9,1678.3,2317.7,2240.3,2272.3,142.0,212.2,559.2,521.7,18.0,85.3,68.9,71.7,2435.9,187807.6,191413.5,15693543.2,47509005.0,54848691.6,44332.0,154857.8,184591.0
Thailand,329,216,13541.3,16913.8,2007.6,2007.2,2008.5,2009.2,1643.0,2048.1,1862.3,1978.0,126.0,225.7,222.3,262.3,31.0,93.9,90.4,113.1,1957.3,150974.4,153873.1,12087828.5,36213544.4,42873138.0,36741.1,130271.6,155814.2
Hong Kong,307,178,7272.9,9487.5,2005.4,2006.9,2006.9,2006.8,895.2,1166.5,1049.7,1087.6,95.0,151.2,165.7,177.7,8.0,23.8,18.9,17.3,1120.2,85314.2,86952.2,6425278.8,20716559.9,24221614.6,20929.2,79691.3,97239.2
Australia,251,238,30207.2,53765.1,2010.7,2010.9,2010.7,2010.5,2777.3,2993.5,3122.0,3131.8,256.0,298.1,366.7,365.5,58.0,98.8,173.1,183.9,2223.0,171236.7,174524.5,14268127.4,37396057.4,45187885.2,56845.1,222306.2,273854.4
Papua New Guinea,116,80,1735.7,2652.0,1999.0,1999.5,2000.0,1999.9,1986.1,2502.4,2100.2,2080.0,195.5,372.1,343.4,316.3,69.5,152.0,139.8,141.8,541.6,41187.9,41978.7,2645666.6,7317449.4,9967178.1,22807.5,86109.3,108268.3
New Zealand,39,19,2469.3,3548.9,2002.5,2006.9,2006.2,2007.4,4053.0,4623.3,4570.2,4642.9,239.0,368.4,372.3,387.7,13.0,55.3,49.7,54.7,524.3,40262.0,41035.1,4362795.8,10044727.5,12019004.5,111866.6,295487.6,340196.9
Solomon Islands,29,24,747.0,1170.2,2000.0,2000.0,1998.1,1997.9,2633.2,2822.2,2807.8,2801.1,246.0,327.7,365.2,361.5,13.0,119.9,81.5,80.8,130.7,10023.9,10216.4,1022110.8,2879126.5,4071677.9,35245.2,143571.0,181935.8
United States of America,27,20,4263.1,6174.2,2005.3,2008.6,2009.4,2009.1,6424.6,7880.4,7569.7,8479.6,640.0,774.0,842.8,845.9,46.0,103.3,103.8,106.0,501.7,38718.7,39462.0,2202829.3,9869229.7,11200202.4,81586.3,470581.3,618171.1
United Arab Emirates,27,22,9281.0,16590.1,2001.6,2003.2,2004.6,2004.1,4612.5,4019.8,4566.8,4647.5,328.0,335.1,414.6,419.6,20.0,45.5,74.4,78.2,538.1,41617.3,42416.3,5028948.5,10697069.7,10792656.9,186257.4,523953.9,661080.7
Brunei Darussalam,27,24,595.5,532.5,2005.5,2006.5,2004.0,2006.4,842.9,1095.4,931.8,1065.4,65.0,88.3,68.3,78.2,12.0,39.2,40.7,73.8,76.2,5879.5,5992.4,460780.4,1649696.8,2068609.6,17065.9,67485.0,81835.9
Russian Federation,21,18,636.4,943.6,2004.5,2006.3,2007.8,2008.4,2040.5,1980.7,2139.1,2176.9,180.0,194.1,243.3,250.6,89.0,118.6,133.5,137.2,116.9,9012.3,9185.3,595439.8,1561797.1,2018426.5,28354.3,105124.9,130398.4
India,15,12,1457.8,2507.9,2009.3,2009.4,2009.5,2009.5,3091.9,4067.0,3930.2,3985.9,234.0,378.6,600.4,596.1,30.0,93.1,42.2,40.4,140.6,10868.3,11077.0,1163408.4,2852459.9,3360021.3,77560.6,267660.9,332122.8
Denmark,13,1,15.0,19.6,1997.0,1997.0,1997.0,1997.0,189.9,189.9,180.2,180.2,31.0,31.0,65.7,65.7,12.0,12.0,28.1,28.1,5.9,442.1,450.6,43758.0,110979.9,125308.3,3366.0,8675.1,9769.6
Sri Lanka,12,7,1001.2,832.6,2003.7,2007.6,2009.1,2010.3,2719.3,2503.9,2533.7,2941.3,201.0,264.5,290.8,353.0,13.0,77.3,76.5,100.5,91.3,7072.8,7208.6,372310.9,1832194.1,1716651.6,31025.9,157443.4,213168.2
Canada,8,5,830.7,1184.6,2003.2,2008.8,2009.0,2012.1,4447.7,5572.3,5069.6,5799.0,324.0,449.7,449.1,503.7,19.0,88.9,94.1,111.0,98.4,7591.4,7737.1,544933.4,2531354.5,1936844.2,68116.7,246336.1,308100.8
Panama,8,7,1462.8,2421.6,2010.9,2012.1,2013.0,2013.0,9405.4,8782.4,8079.5,8115.8,768.0,713.3,783.1,783.9,61.0,63.3,55.8,55.9,188.4,14588.3,14868.4,577799.6,3206973.8,3769999.4,72224.9,496865.4,608216.1
Guam,7,7,402.5,227.9,1999.4,1999.4,2002.0,2006.1,2916.7,6145.5,2888.8,3286.1,246.0,413.1,433.6,360.6,156.0,365.7,535.6,414.8,73.1,5611.6,5719.4,570501.2,1446354.5,1544089.8,81500.2,220557.1,245260.7
New Caledonia,7,7,690.4,1201.6,2011.1,2011.1,2011.1,2011.1,3322.3,3418.7,3379.1,3370.9,333.0,388.4,351.8,342.3,405.0,456.7,480.7,486.9,67.6,5225.0,5325.3,533208.6,1082601.2,1356848.7,76172.7,249681.4,293131.4
Kuwait,6,6,3787.5,7056.3,2012.0,2012.0,2012.6,2012.6,5335.5,5436.0,5281.7,5262.6,375.5,409.2,422.6,423.4,32.5,34.5,35.5,35.0,225.1,17419.0,17753.4,1892601.3,3724119.4,3807461.8,315433.5,909130.9,1157081.4
Palau,5,5,12.2,3.4,1987.6,1987.6,1989.3,1989.0,949.6,1116.9,928.0,1066.2,272.0,352.2,133.0,307.7,52.0,153.0,64.0,54.0,32.2,2418.0,2464.4,29103.0,64746.0,117162.8,5820.6,16612.5,26833.4
Iraq,5,1,114.8,141.0,2005.0,2005.0,2005.0,2005.0,337.6,337.6,419.1,419.1,50.0,50.0,49.2,49.2,12.0,12.0,11.1,11.1,12.5,969.0,987.6,113732.0,274166.5,301877.1,22746.4,60697.9,68611.8
Angola,4,2,43.3,18.6,1980.5,1980.5,1980.9,1980.9,282.3,2335.9,971.4,704.4,54.5,114.8,80.7,78.8,80.5,695.8,2323.0,2237.2,18.7,1433.8,1461.3,119168.1,263542.0,299734.0,29792.0,70112.5,82959.8
Iran (Islamic Republic of),4,2,194.6,213.4,1996.8,1994.5,1996.3,1996.5,5393.7,5442.3,5417.4,5414.5,321.0,333.5,325.9,325.4,51.0,38.5,46.9,48.1,81.8,6278.4,6398.9,633055.3,1383256.5,1558108.3,158263.8,337258.4,364137.8
Marshall Islands,4,4,75.3,65.0,1988.0,1988.0,1988.3,1988.9,3511.6,5327.6,5084.8,4302.4,340.0,623.5,928.0,712.4,299.0,252.8,168.9,222.6,46.3,3493.5,3560.6,275313.9,582483.8,641756.7,68828.5,150045.5,165944.0
Kiribati,3,2,47.9,58.1,1985.3,1985.0,1985.4,1985.4,4084.0,4633.4,4798.0,4803.8,501.0,620.0,558.5,556.4,527.0,662.0,633.9,634.7,56.0,4231.3,4312.6,172396.4,376694.6,424311.0,57465.5,122458.3,132218.2
Micronesia (Federated States of),3,3,33.0,34.1,1995.0,1995.0,1996.9,1993.2,2113.8,4411.7,3040.5,2635.0,220.0,453.3,505.5,394.7,197.0,230.0,209.8,240.2,27.0,2041.0,2080.2,137503.5,302531.7,342234.0,45834.5,102326.1,115686.7
Maldives,2,2,186.2,245.2,2008.0,2008.0,2002.0,2002.0,3655.2,3655.2,7210.7,7263.1,403.5,403.5,731.0,731.0,73.5,73.5,141.0,141.0,24.7,1910.9,1947.6,205770.7,741325.8,804776.0,102885.4,371596.2,433772.1
Tuvalu,2,2,30.1,38.6,1987.0,1987.0,1987.8,1988.2,4324.1,4324.1,4363.7,4386.8,619.0,619.0,619.6,619.9,239.5,239.5,279.4,295.3,29.0,2195.5,2237.7,114601.9,250410.6,282064.0,57300.9,122107.7,131839.6
Uruguay,2,2,468.1,880.6,2012.5,2012.5,2011.0,2011.0,5287.4,5287.4,10503.9,10548.9,471.0,471.0,926.0,926.0,12.0,12.0,17.0,17.0,26.9,2085.0,2125.0,179371.6,526505.3,601469.3,89685.8,409820.4,500854.6
Italy,2,1,0.8,1.0,1994.0,1994.0,1994.0,1994.0,67.9,67.9,67.9,67.9,317.5,317.5,459.5,459.5,46.5,46.5,23.0,23.0,1.9,141.6,144.3,1649.3,4838.0,6671.9,824.6,3303.7,4165.6
Saudi Arabia,2,1,155.0,145.9,2009.0,2009.0,2009.0,2009.0,5525.3,5525.3,5525.3,5525.3,341.0,341.0,341.0,341.0,1.0,1.0,1.0,1.0,49.9,3827.9,3901.4,432767.6,945618.2,1065149.9,216383.8,461111.5,497861.8
Cambodia,2,2,53.8,18.8,2008.5,2008.5,2005.0,2005.1,687.3,687.3,1171.2,1096.6,64.5,64.5,68.0,67.9,10.5,10.5,9.0,9.0,4.7,361.0,367.9,19821.5,91063.6,99575.2,9910.7,36913.9,40201.7
Oman,2,1,22.1,30.6,2007.0,2007.0,2007.0,2007.0,1110.0,1110.0,1110.0,1110.0,110.5,110.5,192.5,192.5,32.5,32.5,36.4,36.4,5.6,431.3,439.5,28311.5,109825.9,125318.8,14155.7,59272.6,72325.7
"Tanzania, United Republic of",2,1,0.1,0.1,2007.0,2007.0,2007.0,2007.0,101.6,101.6,101.6,101.6,12.5,12.5,12.6,12.6,16.5,16.5,18.3,18.3,0.2,13.4,13.7,1663.4,3933.4,5266.6,831.7,2147.6,2899.6
Christmas Island,2,2,15.2,24.4,2003.5,2003.5,2003.5,2003.5,1860.5,1860.5,1860.5,1860.7,201.0,201.0,200.8,200.7,18.5,18.5,18.8,18.9,2.8,213.8,217.9,41805.1,122630.2,169115.2,20902.5,83740.8,105587.7
Belgium,1,1,1.0,0.2,1998.0,1998.0,1998.0,1998.0,38.7,38.7,38.7,38.7,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.5,38.6,39.3,426.3,3528.6,4705.7,426.3,2944.3,3500.3
Nauru,1,1,7.9,9.6,1978.0,1978.0,1978.0,1978.0,5880.8,5880.8,5880.8,5880.8,1047.0,1047.0,1047.0,1047.0,9.0,9.0,9.0,9.0,8.5,635.2,647.4,67409.7,149527.7,169997.9,67409.7,158645.7,188064.8
Northern Mariana Islands,1,1,58.1,97.7,2012.0,2012.0,2012.0,2012.0,1954.5,1954.5,1954.5,1954.5,163.0,163.0,163.0,163.0,21.0,21.0,21.0,21.0,6.8,527.0,537.1,18845.7,138012.5,159125.8,18845.7,162741.6,200057.5
Israel,1,1,27.2,49.9,2009.0,2009.0,2009.0,2009.0,621.4,621.4,621.4,621.4,549.0,549.0,549.0,549.0,119.0,119.0,119.0,119.0,5.2,399.9,407.6,10172.1,29858.1,34109.3,10172.1,46481.9,56807.1
Mexico,1,1,0.0,0.0,2010.0,2010.0,2010.0,2010.0,33.8,33.8,33.8,33.8,15.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,0.3,18.8,19.1,158.9,1225.3,578.2,158.9,387.9,552.9
Puerto Rico,1,1,0.8,0.8,2012.0,2012.0,2012.0,2012.0,673.2,673.2,673.2,673.2,77.0,77.0,77.0,77.0,16.0,16.0,16.0,16.0,1.5,112.5,114.7,20199.5,47765.7,63955.7,20199.5,52158.7,70423.1
Chile,1,1,1.4,2.0,1992.0,1992.0,1992.0,1992.0,495.2,495.2,495.2,495.2,121.0,121.0,121.0,121.0,31.0,31.0,31.0,31.0,0.5,39.2,40.0,6366.8,18265.0,26248.2,6366.8,20752.7,29847.7
Qatar,1,1,521.4,445.8,2007.0,2007.0,2007.0,2007.0,4949.7,4949.7,4949.7,4949.7,291.0,291.0,291.0,291.0,53.0,53.0,53.0,53.0,63.6,3799.0,3872.0,103845.9,775880.1,644271.8,103845.9,939249.0,1459473.2
Togo,1,1,1.8,1.2,1980.0,1980.0,1980.0,1980.0,101.0,101.0,101.0,101.0,18.0,18.0,18.0,18.0,60.0,60.0,60.0,60.0,1.2,91.8,93.6,1236.5,2278.4,2656.5,1236.5,2906.1,3084.9
Netherlands,1,1,3.9,6.9,1997.0,1997.0,1997.0,1997.0,150.3,150.3,150.3,150.3,21.0,21.0,21.0,21.0,3.0,3.0,3.0,3.0,0.1,5.0,5.1,3056.5,6049.4,7503.3,3056.5,9757.8,11345.2
Germany,1,1,2.0,2.6,1997.0,1997.0,1997.0,1997.0,313.7,313.7,313.7,313.7,77.0,77.0,77.0,77.0,4.0,4.0,4.0,4.0,0.6,45.3,46.2,5857.6,14856.2,16774.3,5857.6,15096.8,17001.3
Myanmar,1,1,101.2,30.9,2010.0,2010.0,2010.0,2010.0,2756.6,2756.6,2756.6,2756.6,197.0,197.0,197.0,197.0,21.0,21.0,21.0,21.0,7.0,538.8,549.1,31305.4,138023.2,159844.9,31305.4,118991.8,128061.2
Pakistan,1,1,66.3,112.8,2009.0,2009.0,2009.0,2009.0,5639.3,5639.3,5639.3,5639.3,512.0,512.0,512.0,512.0,42.0,42.0,42.0,42.0,15.9,1225.6,1249.1,134723.4,382840.3,453476.9,134723.4,422288.6,495049.8
Bangladesh,1,1,5.0,6.1,2008.0,2008.0,2008.0,2008.0,274.6,274.6,274.6,274.6,19.0,19.0,19.0,19.0,5.0,5.0,5.0,5.0,1.2,89.3,91.0,5675.7,22017.2,25123.1,5675.7,23765.2,28998.8
Sweden,1,1,4.1,7.5,2010.0,2010.0,2010.0,2010.0,94.2,94.2,94.2,94.2,38.0,38.0,38.0,38.0,45.0,45.0,45.0,45.0,0.6,44.0,44.9,1524.0,4473.3,5110.2,1524.0,6963.9,8510.8
