Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2423,376,75385.8,93848.2,2006.4,2007.2,2008.0,2007.9,1147.8,1401.8,1341.9,1338.1,97.0,120.8,352.1,337.3,15.0,22.2,23.8,23.8,12055.1,930684.6,948553.7,78188830.8,262648436.9,293461830.8,32269.4,115066.5,136159.6
Bulk carrier,2138,1355,128486.1,228680.7,2009.0,2009.3,2009.9,2009.8,1570.8,1957.6,1936.4,1945.0,179.0,252.8,347.4,347.3,70.0,114.2,138.7,140.0,11191.1,865891.0,882516.1,75826545.3,174734025.7,218623740.2,35466.1,128458.5,154638.7
General cargo,1349,538,17299.3,24131.1,2004.0,2004.8,2005.5,2005.6,1420.3,1610.5,1690.3,1691.6,139.0,179.5,278.7,278.5,53.0,79.2,95.5,97.4,3372.1,258532.1,263495.9,23277659.3,72004320.2,101493701.3,17255.5,75983.0,99044.4
Chemical tanker,890,464,21645.9,35356.9,2008.6,2009.2,2009.8,2009.9,1427.6,1838.0,1883.1,1880.4,125.0,166.4,312.0,311.0,29.5,55.6,105.5,103.9,4224.6,325303.2,331549.0,19891660.7,78029358.0,92658436.8,22350.2,99780.9,121590.3
Refrigerated bulk,519,66,9568.1,10302.0,1995.5,1992.3,1996.4,1996.3,1980.1,2391.0,2298.1,2322.8,122.0,297.9,203.0,210.1,16.0,161.4,35.9,38.7,4275.2,326536.3,332805.8,30562383.6,66780292.2,75221718.7,58887.1,125487.7,135489.0
Liquefied gas tanker,373,147,14727.9,14476.5,2007.1,2006.7,2007.3,2007.3,1382.1,2017.8,3002.0,2860.5,116.0,176.9,1007.7,914.8,28.0,52.4,49.0,52.1,2276.3,160165.5,163240.6,4609890.0,26254242.5,23221598.3,12359.0,94650.9,140799.7
Vehicle,344,115,18368.1,5964.8,2005.1,2006.4,2007.3,2007.0,1496.7,1542.9,1530.3,1522.1,102.0,117.7,124.3,126.3,11.0,16.1,16.3,16.9,1463.7,113144.5,115316.9,6040151.5,26630591.7,30840939.4,17558.6,66740.2,71827.0
Oil tanker,289,175,25945.7,47652.8,2005.4,2008.2,2007.4,2007.3,1353.4,1937.1,2311.2,2353.1,136.0,223.1,341.7,342.7,34.0,60.7,66.1,65.5,2520.2,194835.1,198576.0,21084803.7,40446814.9,44681377.5,72957.8,201717.4,247261.5
Service - tug,106,57,104.7,100.6,2008.7,2008.0,2004.9,2003.1,993.6,1835.2,1593.2,1798.0,201.0,380.9,640.8,690.0,24.0,227.4,412.0,460.8,124.2,9336.8,9516.1,2572264.2,6082630.5,8144313.5,24266.6,62660.8,84602.7
Cruise,100,37,6558.9,704.8,2000.8,1999.0,2003.5,2003.0,797.4,1096.1,940.8,940.2,48.0,88.5,66.6,66.6,8.0,49.9,27.0,27.1,1493.0,115515.4,117733.2,2878114.8,13576502.3,15088613.1,28781.1,119615.2,124173.8
Ro-Ro,51,7,542.2,269.3,1994.2,1997.7,1994.7,1995.1,484.4,543.2,887.3,905.9,46.0,52.8,130.4,136.3,14.0,25.8,22.5,32.5,108.5,8366.4,8527.1,590337.5,3598136.4,1905698.0,11575.2,27961.6,37134.9
Service - other,49,26,661.6,314.3,2001.2,1998.1,2000.1,1998.9,952.4,3022.8,2534.8,2240.1,130.0,353.1,626.8,604.5,40.0,252.8,612.5,491.4,178.8,13580.6,13841.4,2193030.1,4499616.4,4848609.1,44755.7,99589.0,112450.1
Miscellaneous - fishing,21,17,134.1,84.3,1998.7,1999.1,1993.0,1992.6,1444.1,4216.1,3850.7,3409.2,194.0,482.4,981.6,1068.1,92.0,493.5,865.8,621.0,95.1,7167.1,7304.8,592561.2,1314415.0,1494356.8,28217.2,66407.9,78722.5
Ferry-RoPax,5,2,2.0,1.1,1994.4,1993.5,1989.5,1989.6,54.6,103.9,140.2,136.9,11.0,14.2,26.0,25.7,2.0,2.2,3.4,3.4,0.6,43.8,44.6,9275.8,22090.5,27713.0,1855.2,4013.7,4284.7
Ferry-pax only,3,2,1.2,0.8,1999.3,2004.0,2001.6,1991.4,415.5,424.4,425.7,432.3,51.0,99.5,90.2,51.9,7.0,133.2,111.2,18.4,1.2,88.1,89.8,64022.5,130387.9,164248.4,21340.8,49627.1,65424.9
