Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Marshall Islands,31,16,152.7,161.6,2002.9,1999.6,2000.6,2000.4,413.5,2217.8,644.6,540.0,32.0,358.9,485.8,292.9,49.0,125.3,73.3,64.6,69.0,5212.3,5312.4,458707.9,1177869.0,1340063.8,14797.0,40371.9,48116.7
Fiji,26,7,373.0,434.2,2009.8,2011.4,2012.6,2012.7,1242.4,1303.7,1244.6,1243.3,92.5,109.8,89.0,88.5,23.5,62.9,33.4,33.0,95.3,7332.0,7472.7,536483.2,1777892.5,2043759.1,20634.0,73439.8,87950.9
Tuvalu,15,13,184.2,199.8,1991.4,1992.8,1993.8,1995.7,5033.0,7617.2,6027.6,5797.3,403.0,733.1,1125.9,1262.7,106.0,286.9,270.4,145.5,146.1,10976.3,11187.0,1362650.7,3021595.7,3434538.4,90843.4,213336.5,252432.3
China,15,9,217.7,188.3,1999.6,1997.1,1999.9,1995.0,3487.3,4635.8,3620.5,3736.5,290.0,622.6,393.0,493.0,227.0,366.0,273.8,278.5,145.1,10975.2,11185.9,723247.6,1589773.6,1797361.2,48216.5,106974.0,120226.1
"Korea, Republic of",11,9,115.3,127.0,1992.7,1994.0,1993.2,1992.8,4074.8,5198.8,4922.6,4878.0,439.0,539.3,625.2,620.1,99.0,192.7,210.9,200.9,62.8,4753.3,4844.6,605632.7,1336457.4,1514607.2,55057.5,125332.9,144277.5
Micronesia (Federated States of),10,9,118.7,132.4,1994.2,1995.6,1999.1,1999.0,3977.1,4675.8,4322.2,3954.6,442.5,565.1,1068.9,1004.1,65.5,57.7,67.2,64.6,53.4,4017.5,4094.6,787852.7,1708339.4,1934514.1,78785.3,188214.6,224028.2
Solomon Islands,8,3,142.4,143.0,2006.0,2008.0,2005.9,2005.7,1038.5,2783.6,1139.9,1118.7,77.5,273.3,141.6,129.6,35.0,68.7,44.4,42.6,20.3,1558.5,1588.4,125736.9,350491.5,460411.2,15717.1,59652.6,77444.8
Papua New Guinea,4,4,78.3,80.0,1997.8,1997.8,1999.3,1998.2,6355.3,6442.7,6315.1,6280.5,788.5,688.2,796.5,781.5,121.5,197.8,130.2,133.3,43.8,3310.5,3374.0,404206.2,892782.1,1012356.7,101051.6,231401.4,267810.8
Thailand,4,4,146.0,174.8,1993.2,1993.2,1991.6,1991.5,7046.1,7046.4,7266.4,7327.9,957.5,1030.2,1125.0,1139.6,11.5,108.5,65.8,61.7,89.3,6773.0,6903.1,518610.8,1133189.7,1276431.7,129652.7,276288.5,298308.5
Vanuatu,4,3,91.1,107.2,2015.0,2015.0,2015.0,2015.0,1218.0,1214.6,1216.7,1216.7,86.5,86.0,85.7,85.7,14.5,16.2,18.8,18.8,20.8,1604.0,1634.8,99308.0,385235.6,439579.9,24827.0,103955.0,126848.2
