Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,1203,724,190712.2,351940.7,2006.7,2007.6,2009.3,2009.4,1760.9,3038.9,4214.8,4866.3,143.0,282.9,615.0,637.7,74.0,148.0,163.1,167.2,12156.3,940223.7,958276.0,85497235.1,210947290.3,243944838.0,71070.0,231357.6,276442.3
Int. Dep. Inventory,1189,709,238643.8,443065.4,2006.7,2007.6,2009.1,2009.2,1850.1,3396.7,5202.6,6014.3,193.0,387.4,884.5,917.1,24.0,62.2,71.5,73.5,14474.0,1119767.3,1141266.8,102865553.3,246302374.1,284987843.3,86514.3,276402.1,329340.5
Domestic Inventory,26,13,101.0,172.0,2004.2,2005.8,2006.9,2006.7,189.6,390.9,436.3,463.5,142.5,414.7,427.4,396.8,29.0,175.9,263.3,268.3,83.8,6339.8,6461.5,185959.6,489970.3,554383.7,7152.3,20454.8,26081.9
