Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,204,162,11763.3,19025.5,2006.5,2007.1,2008.1,2008.8,1975.7,1935.1,1921.6,1926.6,142.5,164.5,183.1,187.3,64.0,148.5,144.8,158.5,1370.4,105999.8,108035.0,7887129.6,24280106.7,27738907.8,38662.4,148167.6,177420.7
Senegal,141,92,2225.0,1860.3,2004.8,2004.5,2006.4,2005.6,491.6,588.9,500.3,505.6,41.0,77.9,49.3,54.8,30.0,88.5,50.5,77.8,276.3,21337.0,21746.7,1472630.8,4236067.8,4996448.1,10444.2,33841.4,39054.1
Malaysia,113,68,96785.8,189055.6,2008.5,2009.3,2008.8,2008.8,8918.4,8972.0,8966.5,8966.0,732.0,757.5,752.1,751.9,148.0,175.0,167.2,167.1,4412.0,341768.2,348330.2,37234739.8,82131218.5,93201901.4,329511.0,966754.9,1143568.7
Morocco,79,60,4168.4,6531.5,2006.7,2008.2,2008.1,2008.7,1920.3,1846.1,1858.2,1834.6,155.0,183.2,172.0,173.7,48.0,119.6,116.0,130.5,555.1,42941.2,43765.7,3288615.3,10699666.5,12138864.9,41628.0,158265.0,189500.7
Togo,61,34,1296.0,1792.1,2006.1,2006.7,2006.5,2006.9,1177.5,1263.9,1213.2,1224.0,119.0,144.2,145.5,156.1,35.0,132.6,135.0,159.8,192.5,14812.1,15096.5,1388033.0,3904431.8,4595942.3,22754.6,74789.6,87174.6
Gibraltar,56,54,4120.8,7480.0,2010.6,2010.5,2011.2,2011.3,1990.1,2022.0,2011.3,2008.9,158.5,160.1,158.2,158.2,111.0,175.2,173.7,172.6,359.6,27844.7,28379.3,2057523.9,5487028.5,6424848.7,36741.5,146586.6,176539.2
Sierra Leone,53,29,197.2,210.5,1999.5,2000.9,1998.9,2004.1,109.5,527.2,222.5,173.2,15.0,291.1,353.3,154.7,40.0,80.4,434.2,214.9,76.3,5806.0,5917.4,328258.5,890596.0,1028429.4,6193.6,17991.5,21632.8
Singapore,51,23,12345.7,23627.7,2014.6,2010.4,2011.1,2011.1,223.8,7974.7,8403.0,8648.3,65.0,688.2,739.8,740.1,97.0,155.0,169.1,169.2,663.1,51333.3,52318.9,4705246.2,11531791.5,13260812.5,92259.7,308549.1,373512.8
Côte d'Ivoire,38,34,960.6,1281.6,2007.0,2008.2,2005.6,2007.4,835.9,952.0,903.5,937.2,80.0,107.4,119.8,138.8,68.0,113.7,104.2,128.2,100.4,7760.4,7909.3,579448.8,1569547.5,1981121.9,15248.7,57469.6,68808.8
Ghana,30,27,789.5,1330.3,2007.8,2007.6,2010.1,2010.1,1092.1,1153.1,1114.2,1119.1,96.5,146.6,103.8,103.3,112.0,182.6,219.8,225.5,91.7,7085.4,7221.4,527255.7,1322734.5,1639783.7,17575.2,65219.3,78451.3
