Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,268,108,18934.1,21980.2,2007.3,2007.8,2009.1,2009.0,630.1,1019.1,1060.2,1088.9,61.0,86.0,149.9,150.8,25.0,30.9,27.6,27.4,2016.7,156164.4,159162.8,14228416.6,40478278.0,45523917.4,53091.1,171063.6,199210.1
Bulk carrier,180,160,10704.9,18993.7,2008.4,2008.8,2009.0,2008.8,1232.0,1883.7,1898.4,1903.6,178.5,228.1,348.2,349.3,17.0,53.3,48.1,47.9,971.1,75189.6,76633.3,5891232.0,14096268.6,17305042.2,32729.1,125008.6,150304.7
General cargo,150,87,2005.0,2747.3,1994.3,1998.1,2007.3,2008.2,750.2,1297.6,1424.6,1452.3,107.5,205.5,284.7,284.7,47.0,80.8,85.1,85.4,340.2,26046.1,26546.1,1750825.1,5749982.2,8333014.0,11672.2,56143.0,76474.5
Vehicle,111,83,6815.1,2291.2,2007.4,2008.3,2008.9,2008.8,582.2,1138.3,1056.2,1025.9,46.0,84.0,167.2,159.4,10.0,13.5,12.9,13.0,419.5,32481.4,33105.0,2320152.9,10229386.6,11846672.3,20902.3,79449.5,85505.1
Ferry-RoPax,58,3,312.2,96.9,2001.3,2001.7,1999.4,1996.6,594.0,609.6,793.3,790.4,18.0,19.2,37.6,28.2,62.0,62.3,129.4,127.9,129.1,9833.7,10022.5,602232.0,1489272.1,1827346.4,10383.3,22164.2,20187.0
Liquefied gas tanker,51,32,10426.7,8368.4,2004.8,2009.8,2014.1,2013.9,1078.9,3301.3,4458.5,4098.0,195.0,258.6,425.3,422.8,43.0,76.0,75.6,77.8,1091.7,69729.5,71068.3,2338652.2,14902751.5,12794540.5,45855.9,370363.0,560459.0
Chemical tanker,50,42,1635.8,2708.1,2007.5,2009.0,2005.3,2005.3,1043.9,1646.8,1696.0,1713.3,203.5,168.2,239.2,240.0,32.0,41.5,106.7,107.2,321.1,24823.0,25299.6,1083833.1,4945600.5,5767499.5,21676.7,113753.3,137595.5
Ro-Ro,45,14,892.2,691.0,1999.7,2001.8,2007.0,2008.1,584.5,867.7,766.4,726.6,41.0,81.0,75.8,71.4,38.0,72.1,107.9,97.2,145.2,11136.7,11350.5,1003157.2,4026452.6,2708228.9,22292.4,53138.2,63735.7
Cruise,39,32,2887.9,301.4,2002.6,2002.8,2004.8,2003.9,786.8,1345.6,1381.5,1367.8,81.0,88.4,122.9,123.7,14.0,25.5,19.5,20.4,603.1,46699.7,47596.3,1169155.4,5855307.9,6766404.6,29978.3,131831.1,141435.9
Oil tanker,25,18,738.7,1305.9,2007.9,2009.4,2011.2,2011.1,304.2,614.3,526.8,519.5,128.0,153.6,206.0,205.2,23.0,29.1,44.1,44.3,85.1,6588.4,6714.9,707276.4,1462269.7,1644666.9,28291.1,71122.4,88014.0
Service - other,1,1,0.1,0.1,2015.0,2015.0,2015.0,2015.0,257.9,257.9,257.9,257.9,50.0,50.0,50.0,50.0,40.0,40.0,40.0,40.0,0.2,16.5,16.8,684.0,1403.4,1512.2,684.0,1522.0,1718.5
Ferry-pax only,1,1,0.0,0.0,1994.0,1994.0,1994.0,1994.0,251.1,251.1,251.1,251.1,18.0,18.0,18.0,18.0,26.0,26.0,26.0,26.0,0.1,6.7,6.8,309.9,631.1,795.0,309.9,720.6,950.0
