Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Egypt,293,153,4439.2,4746.9,2002.6,2006.5,2009.0,2009.5,368.9,397.4,430.6,419.2,36.0,65.8,83.0,72.0,25.0,51.7,44.3,47.2,693.0,53079.1,54098.2,3303914.8,10268262.2,11047021.2,11276.2,37739.2,45019.8
Saudi Arabia,206,132,7447.0,8548.3,2006.0,2006.9,2007.8,2007.5,601.2,712.9,697.9,716.0,47.0,78.4,91.3,111.9,16.0,41.0,30.8,39.2,740.7,57323.0,58423.6,5147868.7,15015590.6,17026322.5,24989.7,82759.1,97058.0
Turkey,80,50,2796.2,3858.5,2002.4,2002.6,2007.2,2007.0,1045.1,1168.8,1043.1,1062.8,108.5,119.9,110.5,115.8,14.0,86.2,93.4,121.0,348.0,26918.6,27435.5,2148809.2,5676303.1,6648287.7,26860.1,88559.3,105189.5
Spain,68,40,7303.1,7221.8,2006.8,2007.5,2010.6,2010.8,2270.1,2314.4,2259.3,2339.2,155.5,175.3,163.9,174.0,13.0,37.7,25.8,37.2,769.1,59214.5,60351.4,4573726.1,15652133.5,17812132.0,67260.7,249224.2,294477.6
United Arab Emirates,31,30,2780.1,3601.0,2006.3,2006.7,2006.2,2007.7,2704.7,2763.9,2789.3,2784.0,218.0,228.8,223.7,246.3,20.0,41.4,40.5,49.2,362.9,28096.8,28636.2,1442399.7,4890922.5,5979324.9,46529.0,206956.3,251972.5
Lebanon,29,18,1172.0,433.5,2005.1,2005.1,2007.5,2007.0,715.1,724.5,732.5,733.4,69.0,73.9,69.5,70.1,10.0,14.2,10.6,11.1,67.4,5218.3,5318.5,439815.6,1902966.8,2204032.8,15166.1,56941.6,61264.8
Israel,27,26,273.6,261.1,2007.3,2008.0,2009.3,2008.9,190.8,284.7,281.1,223.3,54.0,60.1,67.1,78.0,27.0,43.8,28.0,32.6,49.3,3802.4,3875.4,182361.5,550161.0,647716.8,6754.1,24887.8,29508.8
Italy,22,13,1713.4,1276.0,2011.6,2009.2,2010.7,2012.6,1560.9,1769.6,1700.8,1614.7,132.5,150.6,134.6,133.3,25.0,40.5,27.2,31.2,227.2,17592.6,17930.4,1424900.0,3311752.6,3723001.6,64768.2,174131.3,185140.0
Romania,22,13,300.5,474.7,1982.2,1984.3,2000.2,2003.6,1446.1,1515.2,1537.6,1549.3,152.5,179.0,198.1,205.7,14.5,72.8,175.8,199.6,42.9,3282.9,3346.0,317185.0,847894.7,1146129.4,14417.5,49780.3,66387.4
Yemen,21,21,557.2,935.0,2001.5,2001.5,2004.0,2004.1,1295.8,1360.4,1332.0,1326.9,130.0,181.2,169.3,171.8,31.0,48.3,58.2,57.2,57.9,4464.1,4549.8,409769.5,1041551.5,1437089.9,19512.8,79733.0,99978.3
Djibouti,18,18,720.2,972.1,2009.9,2009.9,2010.5,2009.9,1259.4,1334.7,1323.9,1327.3,106.5,118.1,110.9,114.3,26.5,34.7,32.8,37.2,63.2,4888.1,4982.0,450896.7,1184221.3,1499657.4,25049.8,93757.4,113411.9
India,17,16,1846.8,2292.2,2004.5,2004.6,2005.7,2008.3,3292.8,3502.2,3454.0,3562.2,294.0,301.9,281.4,307.4,34.0,64.4,69.7,97.7,181.4,14035.5,14305.0,960996.0,3546968.8,4279500.7,56529.2,245256.4,294524.2
Sudan,16,16,303.7,317.2,2007.1,2007.1,2010.1,2008.5,733.6,785.4,745.6,780.9,77.0,249.9,210.3,302.4,25.5,52.1,31.4,39.9,41.1,3144.0,3204.3,173946.0,585820.0,787260.2,10871.6,48135.4,60663.8
Oman,16,16,2027.9,1033.2,2009.3,2009.3,2008.0,2011.5,2453.1,2403.5,2378.0,2545.5,161.0,177.2,162.5,230.5,17.5,43.4,31.1,53.8,348.3,26979.5,27497.5,780662.5,3595658.0,4068065.2,48791.4,221968.0,242748.9
Singapore,13,13,3133.5,1976.9,2006.6,2006.6,2007.4,2007.3,4961.9,5013.1,4986.5,5016.1,324.0,339.0,327.9,349.0,10.0,34.0,23.4,47.4,244.0,18890.7,19253.4,1346648.7,4897282.1,5776287.4,103588.4,385185.3,438169.9
Gibraltar,13,13,1056.2,1872.1,2011.8,2011.8,2012.1,2012.1,2382.4,2418.7,2417.1,2416.4,222.0,221.7,221.3,221.0,185.0,224.8,228.0,227.1,100.2,7760.5,7909.5,531586.6,1317598.6,1587493.6,40891.3,160807.3,193691.4
Greece,10,10,501.5,116.0,2001.5,2001.5,2004.4,2006.9,869.7,909.0,884.8,890.1,77.5,87.5,78.1,91.0,27.5,34.5,21.6,25.3,99.0,7666.2,7813.4,148159.2,965786.9,1224094.7,14815.9,88905.1,105609.3
United States of America,7,7,4388.7,3713.0,2010.7,2010.7,2015.1,2014.7,7182.3,7156.5,7341.4,7355.2,493.0,547.0,522.3,530.5,51.0,60.6,60.3,67.0,460.6,28233.4,28775.5,976714.3,6162461.2,5311143.4,139530.6,1086110.9,1653182.9
Qatar,5,5,652.3,591.2,2008.2,2008.2,2008.6,2008.8,3019.4,3141.3,3296.5,3258.8,266.0,282.4,335.1,325.0,9.0,17.2,11.0,11.1,94.6,7322.2,7462.8,283365.7,1117242.9,1147298.7,56673.1,288695.2,386535.6
Malaysia,5,5,1167.9,597.8,2011.6,2011.6,2011.7,2011.9,4897.1,4877.3,4894.1,4874.2,330.0,344.0,320.8,348.8,13.0,23.4,15.3,26.0,90.4,6992.7,7126.9,426683.2,1800647.9,2208966.3,85336.6,370776.9,435861.7
Sri Lanka,4,4,304.9,515.3,2002.5,2002.5,2003.6,2003.8,3751.7,3897.5,3878.6,3876.4,294.5,313.2,313.5,313.3,68.5,109.0,100.6,99.0,36.6,2831.7,2886.1,192817.7,566752.8,756224.0,48204.4,214821.8,265336.4
Cyprus,4,4,59.7,100.0,2009.8,2009.8,2010.8,2010.9,745.1,750.3,765.7,766.5,95.0,127.8,152.7,153.4,5.0,10.8,15.7,15.9,12.4,962.5,980.9,28420.5,159314.3,184662.2,7105.1,46375.8,56523.1
Latvia,4,4,1278.3,2309.7,2011.2,2011.2,2011.9,2012.0,5174.5,5223.1,5178.0,5178.3,607.5,563.0,566.1,567.0,76.0,93.5,82.0,81.2,154.3,11761.1,11986.9,1184262.0,2262770.2,2629757.5,296065.5,727513.6,903065.3
Ukraine,4,4,151.7,246.0,2003.5,2003.5,2010.4,2011.4,1591.2,1597.7,1581.2,1579.0,157.5,156.8,154.0,154.1,54.0,69.5,86.1,88.2,18.6,1436.1,1463.6,91587.7,243442.0,319479.1,22896.9,94071.6,119226.9
Eritrea,3,3,41.1,63.7,1998.3,1998.3,2003.1,2002.5,953.0,935.8,938.6,936.6,87.0,91.3,86.6,86.7,61.0,48.7,45.0,44.1,7.6,583.0,594.2,31662.8,88584.1,126594.0,10554.3,46483.9,59972.3
South Africa,3,3,430.8,744.4,2007.0,2007.0,2007.8,2007.9,5252.7,5270.7,5272.6,5276.6,438.0,438.7,452.9,455.5,163.0,118.7,137.5,140.0,51.5,3989.5,4066.1,298844.4,726958.3,885446.2,99614.8,364012.8,428093.7
Indonesia,3,3,910.0,650.5,2012.3,2012.3,2012.1,2012.2,5812.4,8061.2,9004.9,6437.5,494.0,639.7,804.9,607.0,17.0,34.0,26.8,44.1,65.5,5065.7,5163.0,292652.2,1147098.2,1389061.4,97550.7,428365.5,508006.1
Nigeria,3,3,2279.7,1832.9,2014.3,2014.3,2014.6,2014.5,6408.8,6996.8,7067.0,6997.9,419.0,442.7,456.4,451.9,18.0,32.3,26.4,27.7,286.2,17043.5,17370.8,426971.6,3190100.0,2648980.8,142323.9,1287268.6,2000251.3
United Kingdom of Great Britain and Northern Ireland,3,3,632.9,223.1,2006.0,2006.0,2006.3,2006.1,3571.8,3574.5,3577.1,3576.4,228.0,230.0,230.1,230.3,8.0,6.7,6.5,6.5,40.2,3106.7,3166.4,225959.9,996240.9,1153748.5,75320.0,286291.2,308112.1
Malta,3,3,84.3,137.7,2008.7,2008.7,2014.0,2014.6,1296.8,1308.0,1292.6,1291.3,124.0,136.7,123.2,121.6,47.0,42.7,32.7,32.2,8.5,660.2,672.9,50345.6,127084.3,157684.2,16781.9,64512.1,78094.5
Bahrain,3,3,189.4,248.8,1999.0,1999.0,2001.8,2001.7,3318.6,3381.8,3466.1,3666.6,450.0,387.3,362.2,412.9,11.0,46.7,79.3,101.8,24.4,1887.8,1924.0,155304.7,321916.1,406370.1,51768.2,153902.3,182423.9
France,3,3,802.6,429.6,2015.7,2015.7,2015.8,2015.8,3554.1,3476.5,3438.9,3386.8,228.0,236.7,233.7,229.9,9.0,14.7,17.7,22.6,76.0,4988.1,5083.9,208546.7,1126675.1,1139135.2,69515.6,382488.5,509075.0
Pakistan,3,3,120.6,156.9,2005.3,2005.3,2011.4,2011.2,2927.7,2919.4,3009.0,3003.6,241.0,248.7,237.4,237.5,79.0,66.7,93.0,93.1,19.2,1479.5,1507.9,75680.2,261739.8,384351.2,25226.7,134007.3,184472.2
"Korea, Republic of",2,2,832.4,316.1,2003.5,2003.5,2000.7,1999.7,6956.3,6956.3,7305.1,7671.6,424.0,424.0,469.5,485.0,9.0,9.0,9.9,10.2,63.4,4907.4,5001.6,320070.6,1411168.0,1634276.3,160035.3,608294.0,654657.8
