,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,414,Kuwait,454,Malawi,73045166.307,102590.37976299999
1,156,China,454,Malawi,48630882.36,13531.191146000001
2,710,South Africa,454,Malawi,46010910.963,5822.542453
3,826,United Kingdom,454,Malawi,28038612.099999998,2519.49415
4,392,Japan,454,Malawi,26327469.099,6506.904953
5,356,India,454,Malawi,24803400.027,5877.185704
6,784,United Arab Emirates,454,Malawi,19686279.136,2746.116141
7,508,Mozambique,454,Malawi,16265671.101,29507.046956
8,840,United States of America,454,Malawi,13164137.582,1900.246865
9,528,Netherlands (Kingdom of the),454,Malawi,7395337.737,261.799784
10,276,Germany,454,Malawi,5251596.869,390.608403
11,480,Mauritius,454,Malawi,4987898.0879999995,3623.0238719999998
12,344,"China, Hong Kong SAR",454,Malawi,4508075.858,285.841424
13,040,Austria,454,Malawi,3421884.3789999997,48.666996000000005
14,028,Antigua and Barbuda,454,Malawi,3409058.453,9538.469960999999
15,894,Zambia,454,Malawi,3054543.624,964.459665
16,250,France,454,Malawi,2727849.2569999998,70.778579
17,124,Canada,454,Malawi,2518183.981,833.5603209999999
18,834,"Tanzania, United Republic of",454,Malawi,2414441.94,790.744405
19,380,Italy,454,Malawi,2244255.534,9713.500849
20,716,Zimbabwe,454,Malawi,2226573.573,1587.046738
21,246,Finland,454,Malawi,1861244.64,212.488763
22,586,Pakistan,454,Malawi,1854321.9190000002,1586.193204
23,158,"China, Taiwan Province of",454,Malawi,1747878.7270000002,112.138983
24,404,Kenya,454,Malawi,1466236.894,221.98559699999998
25,360,Indonesia,454,Malawi,1426880.534,854.713883
26,056,Belgium,454,Malawi,1426673.631,744.929602
27,484,Mexico,454,Malawi,1308549.1049999997,30.665904
28,036,Australia,454,Malawi,1195259.622,161.920641
29,724,Spain,454,Malawi,1112872.456,106.453073
30,792,Türkiye,454,Malawi,1033270.833,176.44574
31,764,Thailand,454,Malawi,1008003.884,77.52454
32,458,Malaysia,454,Malawi,904296.97,242.51869499999998
33,410,"Korea, Republic of",454,Malawi,758049.295,84.902449
34,620,Portugal,454,Malawi,751754.8230000001,41.874969
35,756,"Switzerland, Liechtenstein",454,Malawi,640010.768,140.04569800000002
36,076,Brazil,454,Malawi,631671.1819999999,141.566425
37,072,Botswana,454,Malawi,612322.194,153.78008
38,372,Ireland,454,Malawi,611078.772,270.948504
39,682,Saudi Arabia,454,Malawi,520989.565,98.003145
40,208,Denmark,454,Malawi,516896.227,19.714945
41,376,Israel,454,Malawi,468114.866,9.444668
42,752,Sweden,454,Malawi,422607.13100000005,79.226566
43,704,Viet Nam,454,Malawi,390014.61500000005,98.92737699999999
44,748,Eswatini,454,Malawi,354574.034,6.700473000000001
45,100,Bulgaria,454,Malawi,350595.62700000004,176.033029
46,702,Singapore,454,Malawi,336696.49,41.176737
47,616,Poland,454,Malawi,334573.02400000003,172.948277
48,703,Slovakia,454,Malawi,289780.175,96.58988799999999
49,818,Egypt,454,Malawi,241053.498,54.774033
