Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tromso,3021,494,5790.3,2205.5,1996.8,1995.7,2003.1,2003.4,181.6,1112.0,351.7,432.8,19.0,221.5,474.8,573.7,4.0,79.2,102.3,126.9,2206.3,166205.9,169397.1,12123268.4,30765966.8,35699965.7,4013.0,10316.3,12516.1
Alesund,2127,438,4624.6,1471.0,1997.7,1997.2,2005.2,2002.8,174.3,716.0,268.3,261.9,16.0,131.4,183.5,301.3,5.0,78.9,34.2,55.8,1644.2,124266.0,126651.9,6713448.3,17794953.7,20963211.8,3156.3,8681.9,10302.4
Bergen,1658,306,2739.9,788.8,2001.5,1996.6,2004.6,2002.6,132.8,269.1,211.5,163.0,14.0,39.2,46.8,66.8,7.0,41.0,17.0,23.3,1024.2,77128.6,78609.5,4549735.0,13114872.7,15923546.4,2744.1,7874.7,9720.2
Bodoe,1570,268,937.2,474.0,1994.3,1994.3,2003.0,2001.3,135.4,361.9,288.3,226.3,14.0,43.8,103.9,73.7,7.0,50.7,49.6,45.3,539.3,38872.5,39618.9,2101437.5,5195364.2,6374529.3,1338.5,3508.5,4309.5
Kristiansund,1293,305,866.3,496.8,1995.9,1995.6,2001.5,2002.5,120.1,354.5,223.7,216.0,16.0,90.4,162.2,112.1,7.0,29.5,30.8,29.9,510.3,38193.0,38926.3,4496671.4,10648503.7,13670677.8,3477.7,9031.9,11762.1
Damsgard,1167,212,2899.1,684.8,1997.7,1997.3,2006.3,2003.3,161.4,344.9,199.4,192.8,15.0,61.2,37.3,69.4,2.0,37.2,18.7,27.5,946.8,69613.5,70950.1,4769577.8,12683857.2,15672176.6,4087.0,10993.6,13730.5
Kolvereid,1143,136,2386.1,555.6,1994.9,1995.8,1998.6,2000.1,222.1,556.6,271.2,279.4,23.0,89.9,413.9,481.9,1.0,30.2,14.2,22.5,820.5,60998.8,62170.0,2285162.0,6909028.5,7603566.3,1999.3,5080.3,6004.5
Harstad,1063,199,648.2,399.9,1998.3,1996.1,2001.3,2002.5,100.8,358.5,181.2,206.9,13.0,56.6,141.6,148.2,4.0,96.6,50.9,46.1,353.2,26202.8,26705.9,1712662.0,4533545.4,5135875.9,1611.2,4241.3,5364.2
Sandnessjoen,1048,206,403.0,240.0,1997.5,1995.5,1999.8,2000.8,143.8,348.7,272.8,263.1,12.5,75.7,351.7,247.9,8.0,35.4,143.2,101.2,381.4,28587.5,29136.4,1965913.6,4324726.9,5291199.0,1875.9,4600.9,5818.0
Husoy - Karmoy,983,230,587.6,650.8,1997.0,1996.5,2000.3,1999.6,90.8,262.9,191.9,193.2,15.0,55.3,102.7,87.7,7.0,59.8,32.6,33.0,332.9,24905.1,25383.3,2677127.1,6807511.0,8509219.1,2723.4,7431.6,9612.7
Kvalvika,937,106,1061.9,211.6,1992.9,1995.1,1997.9,1996.9,135.3,235.7,144.0,159.1,13.0,28.1,18.7,34.1,0.0,40.9,6.0,20.4,333.0,25269.1,25754.3,970580.5,2832634.3,3215258.1,1035.8,2638.1,3138.0
