Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Denmark,3960,992,22246.7,11402.3,1996.4,2000.1,2002.7,2004.5,279.8,447.5,426.2,443.6,27.0,73.3,74.6,92.6,10.0,51.9,40.3,58.9,6003.6,442029.9,450516.9,22955704.1,62998080.3,79437349.2,5796.9,16744.7,20037.0
Netherlands,2727,850,21947.9,31191.2,2001.6,2003.8,2006.4,2006.5,572.6,705.0,741.2,761.5,61.0,101.1,132.5,143.9,23.0,43.7,45.4,49.6,4592.4,343482.6,350077.5,30331271.7,81105654.6,96184318.1,11122.6,34856.2,43901.5
Germany,2209,734,16361.2,18107.2,2000.5,2002.2,2006.9,2007.5,441.7,601.8,595.1,670.8,46.0,77.3,94.5,110.9,19.0,46.5,38.7,46.8,3181.8,239493.0,244091.3,16847564.8,48337104.7,61073134.3,7626.8,25863.7,32225.7
United Kingdom of Great Britain and Northern Ireland,2038,823,23487.6,25253.4,2002.0,2002.7,2006.0,2007.0,582.7,764.1,735.7,799.1,60.0,115.0,111.2,132.8,21.0,49.3,46.9,60.2,4889.6,367143.4,374192.6,28070809.9,75837468.1,94661879.8,13773.7,43418.9,55502.2
Sweden,1996,754,7957.5,8289.4,2000.9,2001.9,2002.9,2005.8,240.9,443.7,389.7,422.2,28.0,61.2,136.0,95.8,14.0,34.1,25.7,27.7,2244.8,166733.5,169934.8,11450599.7,31655680.8,39987350.9,5736.8,18618.9,23522.1
Russian Federation,765,379,7145.7,8197.5,1998.8,2000.3,2007.4,2007.5,975.6,1624.4,1183.0,1125.7,86.0,233.1,258.5,193.0,61.0,195.6,205.1,167.6,2047.3,149891.9,152769.8,12802846.4,34143986.6,42720206.1,16735.7,53916.9,70110.7
Poland,572,333,2531.3,3258.4,1997.9,2000.3,2004.5,2004.7,694.4,742.7,811.7,780.4,71.0,87.7,108.6,98.1,27.5,66.8,55.1,61.3,687.5,51386.5,52373.1,4830771.6,13734605.4,18827643.1,8445.4,29112.1,39292.0
Belgium,501,261,4501.5,5526.2,2004.7,2004.5,2007.6,2007.7,623.9,746.1,737.0,746.9,60.0,81.0,95.0,97.7,24.0,35.8,37.2,42.1,896.0,66591.5,67870.1,4115394.2,13002751.3,15934401.6,8214.4,34297.6,44703.6
Svalbard and Jan Mayen,382,116,1976.9,675.5,1982.6,1988.5,1998.6,1995.1,677.4,1908.4,884.1,1048.4,101.0,312.8,320.3,448.6,19.0,76.4,76.6,110.4,834.0,63030.8,64241.0,3933384.3,9532407.1,12273620.1,10296.8,27858.3,35828.6
Iceland,328,184,2056.3,1592.1,1998.0,1997.9,2000.2,2000.3,917.4,1491.2,1045.3,1032.9,104.5,240.0,257.1,214.4,22.0,74.0,84.3,63.3,688.6,52374.8,53380.4,4776892.4,12442663.2,15117604.9,14563.7,42001.6,50866.0
Spain,248,182,7159.9,9823.2,2005.7,2005.8,2007.8,2009.1,1869.1,2003.9,2015.4,1987.8,180.0,205.4,185.9,187.0,20.0,51.1,37.3,40.1,988.2,71815.6,73194.4,7436095.6,21290146.3,26620805.9,29984.3,105719.0,142470.2
France,207,129,7574.2,6637.8,2005.4,2004.8,2007.5,2007.6,794.7,1141.3,1940.8,1638.1,89.0,130.1,272.8,250.4,23.0,38.2,28.7,31.0,822.2,56615.6,57702.6,3162036.8,12896903.0,13347250.4,15275.5,79469.7,113975.7
Finland,199,98,3174.6,4962.3,2003.1,2003.3,2008.9,2009.0,1211.5,1138.7,1369.4,1385.9,108.0,117.6,149.9,153.8,23.0,35.6,37.2,38.5,671.2,50026.7,50987.2,4264866.3,11557828.3,14381357.0,21431.5,69682.1,88363.7
Lithuania,195,106,2379.4,2190.1,1997.7,2000.2,2005.8,2006.7,715.5,904.8,1354.5,1173.3,76.0,99.7,145.7,129.4,31.0,147.9,51.0,54.3,429.1,30062.5,30639.7,1788445.5,5936493.4,6706971.8,9171.5,36151.5,49378.8
Faroe Islands,195,63,591.4,493.4,1987.7,1991.5,1994.3,1995.0,538.1,1635.4,1344.7,1027.0,63.0,248.5,691.3,567.1,15.0,75.7,284.9,229.6,187.8,14188.2,14460.6,2588831.8,6220356.9,7549316.5,13276.1,34304.3,43113.3
