Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Au Prince,633,224,7378.5,10572.0,2004.0,2006.3,2007.4,2007.7,511.5,1240.2,930.7,1052.4,51.0,122.6,196.8,213.4,20.0,65.9,78.5,85.6,1345.1,103444.4,105430.6,6535885.4,21511607.5,26891698.3,10325.3,43109.1,53462.5
Lafiteau,183,45,2260.5,3177.3,2005.1,2006.2,2007.4,2007.5,548.6,1506.4,834.0,878.3,39.0,174.8,197.3,212.0,11.0,98.8,76.0,81.9,483.8,37255.0,37970.2,2406964.0,7955316.8,9884946.0,13152.8,53787.5,66888.0
Labadie,119,20,12517.4,1074.3,2009.8,2004.4,2011.0,2011.0,555.6,568.3,581.9,587.4,37.0,44.0,43.0,45.2,7.0,7.4,10.9,10.8,1690.2,130393.3,132896.9,-284839.4,12024316.1,17266924.8,-2393.6,89154.3,125155.3
Saint Marc,98,11,470.7,381.1,1987.4,2002.5,1997.9,2002.2,682.5,1108.2,876.2,1010.2,78.0,133.8,104.7,116.1,44.5,28.1,44.3,40.3,138.6,10520.4,10722.4,849486.9,4051847.5,3332982.9,8668.2,28725.2,37819.8
Cap Haitien,73,26,604.1,542.9,1995.2,2001.0,2008.8,2008.3,122.8,951.4,837.4,1250.9,15.0,109.0,154.0,240.5,23.0,76.1,59.4,100.4,88.1,6756.0,6885.7,315621.8,1189058.5,1769610.8,4323.6,22097.3,29602.7
Miragoane,47,14,77.3,94.4,1983.0,1987.1,1989.3,1990.6,657.0,746.4,626.5,608.0,108.0,240.5,168.8,158.6,123.0,104.9,136.7,143.2,55.2,4158.3,4238.1,240704.8,1045296.1,914116.4,5121.4,15326.9,21501.1
Port De Paix,37,13,1263.3,908.3,1977.6,1988.6,2006.6,2002.9,605.3,1265.5,1815.6,4592.5,86.0,128.1,256.8,523.9,205.0,344.8,23.6,46.6,160.0,12321.0,12557.6,467755.7,1842987.6,2357264.4,12642.0,52193.8,69409.6
Gonaives,18,8,34.3,45.6,1985.3,1986.4,1996.3,1997.7,779.2,930.1,1045.8,1045.6,144.0,284.2,223.4,240.8,259.5,227.3,197.1,185.0,14.0,1060.6,1081.0,115208.1,328209.9,461785.0,6400.5,22308.3,30214.4
Jeremie,15,15,636.9,1067.4,2004.5,2004.5,2005.4,2005.3,506.6,1542.4,3957.5,4570.8,53.0,133.5,1075.5,1099.9,9.0,46.1,457.3,468.2,82.4,6369.3,6491.6,846981.4,1450927.1,1955296.4,56465.4,139204.5,175107.5
Jacmel,13,4,56.5,70.1,1989.0,1992.5,2003.7,2002.6,245.6,1702.9,1283.1,1029.3,43.0,175.5,366.1,330.7,176.0,75.9,61.0,77.3,13.3,1023.7,1043.4,139741.5,407121.9,568647.0,10749.3,40579.8,53090.4
Petit Goave,13,5,37.9,49.8,1988.9,1991.4,2000.0,2000.2,726.6,721.1,802.4,811.3,423.0,218.2,156.4,174.2,190.0,91.4,57.5,66.7,10.2,773.8,788.6,79536.6,266551.4,312430.6,6118.2,20098.3,26464.5
Les Cayes,7,4,35.2,50.4,1983.7,1984.2,1993.5,1996.9,377.3,609.0,713.0,792.6,45.0,61.9,80.2,84.9,204.0,114.6,44.7,50.6,8.3,632.8,645.0,50100.7,143294.1,194462.8,7157.2,28052.0,36639.4
