Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,1256,329,25372.7,18033.7,2000.7,2003.8,2008.9,2007.2,566.7,1268.3,734.1,1053.0,48.0,139.1,143.4,269.8,20.0,82.5,50.8,101.0,4089.2,314708.6,320751.0,11763147.4,52216534.7,65910165.3,9365.6,46413.3,59620.2
Int. Dep. Inventory,1253,331,26530.0,17685.9,2000.7,2004.1,2008.8,2006.7,620.3,1098.2,768.0,1031.1,56.0,144.2,144.5,286.7,20.0,71.9,30.0,55.6,4295.3,330425.2,336769.4,12022330.7,56300245.9,69490212.1,9594.8,47992.8,61479.1
Domestic Inventory,128,54,238.3,327.0,1999.4,2003.9,2006.2,2006.4,215.5,255.1,240.6,241.3,24.5,57.3,94.5,95.1,21.5,90.9,77.8,82.2,80.4,6108.0,6225.2,382594.2,1121598.2,1503348.9,2989.0,11329.5,14478.8
