Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Au Prince,82,31,169.1,225.9,2001.3,2003.4,2006.9,2007.1,217.8,253.9,263.1,264.0,25.0,79.0,118.2,123.1,21.0,95.8,58.8,64.3,51.7,3937.9,4013.5,269366.4,798291.9,1047378.1,3285.0,12493.4,15671.6
Cap Haitien,12,11,34.0,52.2,2010.2,2009.8,2009.9,2010.0,227.1,243.6,244.8,244.1,19.0,20.7,19.9,19.9,119.0,133.7,142.5,142.2,9.0,685.9,699.1,29611.3,84858.8,125980.2,2467.6,11098.6,14293.7
Jeremie,8,7,7.2,9.7,2003.8,2006.4,2006.9,2006.2,120.5,139.9,129.5,132.2,18.0,16.0,16.3,16.3,9.0,17.8,16.8,18.3,1.9,143.6,146.4,16111.6,49635.1,64647.2,2014.0,7364.3,9465.7
Lafiteau,8,3,2.6,3.6,1976.4,1993.7,1992.8,1996.4,382.6,279.9,98.1,86.8,475.5,213.2,252.0,195.0,27.5,24.2,53.6,43.0,8.3,624.6,636.6,23528.7,56630.1,76474.5,2941.1,8024.0,10756.3
Miragoane,7,7,15.9,21.9,1996.1,1996.1,1999.3,2001.0,218.8,473.9,250.1,224.4,25.0,45.9,53.6,46.3,123.0,177.4,190.0,174.4,6.4,481.8,491.1,22149.4,67106.9,96490.2,3164.2,12615.3,17652.0
Les Cayes,5,3,6.1,9.9,1987.2,1990.0,1994.6,1994.5,194.8,192.7,188.0,188.0,24.0,55.7,23.9,24.5,140.0,114.3,65.6,66.8,2.2,169.8,173.1,10463.4,32095.4,45549.6,2092.7,8816.0,11740.0
Saint Marc,2,2,1.4,0.4,2003.5,2003.5,2008.6,2009.1,69.7,69.7,63.6,63.2,9.0,9.0,8.2,8.1,25.0,25.0,11.6,10.5,0.4,27.8,28.3,535.2,1915.6,2187.4,267.6,868.7,946.0
Jacmel,2,1,1.6,2.7,1985.0,1985.0,1985.0,1985.0,277.4,277.4,277.4,277.4,39.0,39.0,40.4,40.4,11.5,11.5,11.1,11.1,0.2,17.9,18.3,8360.0,23983.2,34465.7,4180.0,13624.9,19596.0
Gonaives,1,1,0.1,0.2,1988.0,1988.0,1988.0,1988.0,97.8,97.8,97.8,97.8,31.0,31.0,31.0,31.0,13.0,13.0,13.0,13.0,0.1,4.6,4.7,546.5,1567.8,2253.1,546.5,1781.3,2562.0
Port De Paix,1,1,0.4,0.6,1983.0,1983.0,1983.0,1983.0,199.7,199.7,199.7,199.7,30.0,30.0,30.0,30.0,119.0,119.0,119.0,119.0,0.2,14.0,14.2,1921.8,5513.3,7923.0,1921.8,6264.2,9009.5
