Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cap Haitien,61,19,125.7,166.1,2005.6,2007.7,2006.9,2007.1,218.4,235.2,234.9,236.2,25.0,46.4,42.4,46.1,21.0,88.7,65.1,72.5,27.5,2100.7,2141.0,196979.1,559041.8,760390.2,3229.2,12316.5,15498.4
Port Au Prince,31,24,81.6,118.8,1998.8,2004.6,2007.8,2007.9,223.7,274.2,318.9,311.2,20.0,57.5,188.9,178.5,45.0,101.1,91.0,94.5,36.3,2746.4,2799.2,112258.5,359711.4,460237.5,3621.2,14360.0,18193.8
Lafiteau,14,8,10.7,14.2,1985.6,2000.2,2007.7,2008.4,214.7,213.6,147.3,139.3,257.5,149.4,90.5,84.7,97.5,78.9,80.9,83.8,10.3,778.2,793.1,23783.3,62867.0,84175.2,1698.8,5521.7,7241.1
Miragoane,5,5,6.3,10.1,1995.0,1995.0,2003.3,2003.3,84.6,106.4,124.8,126.2,7.0,10.0,8.8,8.9,9.0,102.8,15.0,14.5,1.2,93.5,95.3,6680.6,19665.6,27916.5,1336.1,5602.2,7601.7
Jeremie,5,4,2.9,4.5,1994.2,1996.5,1994.4,1993.3,112.3,136.1,142.9,152.8,13.0,18.2,27.7,29.1,8.0,6.6,9.3,9.4,0.7,52.0,53.0,10593.1,26439.7,37938.7,2118.6,7018.1,9894.0
Petit Goave,4,4,2.4,2.3,1991.5,1991.5,1997.6,1988.0,125.7,127.1,88.9,131.8,21.5,20.5,15.1,20.5,65.0,83.8,76.7,129.1,1.3,95.0,96.9,4997.1,14985.3,20804.1,1249.3,4452.7,5967.2
Gonaives,3,3,3.8,3.8,1989.3,1989.3,1979.4,1981.9,199.7,740.2,418.5,303.9,30.0,57.0,101.1,89.7,119.0,179.3,333.4,293.8,1.1,81.0,82.5,10865.2,31242.2,44707.4,3621.7,12083.1,17114.1
Jacmel,3,2,2.1,3.5,1984.3,1984.0,1984.6,1984.6,198.3,211.3,234.2,234.9,85.0,62.5,85.0,85.2,63.0,58.8,74.5,74.7,0.6,42.0,42.8,10035.2,28865.5,41280.8,3345.1,11197.6,15825.0
Labadie,1,1,2.0,2.2,2006.0,2006.0,2006.0,2006.0,257.8,257.8,257.8,257.8,25.0,25.0,25.0,25.0,29.0,29.0,29.0,29.0,0.3,26.7,27.3,3779.7,11087.4,15290.3,3779.7,15142.6,19093.1
Les Cayes,1,1,0.9,1.5,1983.0,1983.0,1983.0,1983.0,285.7,285.7,285.7,285.7,38.0,38.0,38.0,38.0,321.0,321.0,321.0,321.0,1.2,92.4,94.2,2622.3,7692.3,10608.2,2622.3,10505.7,13246.5
