Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,460,139,12788.7,7115.9,1997.1,2003.9,2010.4,2008.0,656.2,1392.4,836.3,1312.3,68.0,181.6,112.2,234.4,21.0,69.0,25.0,50.7,1996.1,153257.1,156199.7,4141841.3,24857288.3,30332090.8,9004.0,54355.2,71332.6
Jamaica,256,65,3599.2,1699.3,2007.1,2006.8,2011.1,2007.9,322.6,489.6,416.6,438.0,27.0,62.8,51.9,84.1,15.0,53.6,16.0,33.0,674.6,52037.3,53036.5,1486987.3,7615191.7,9696062.1,5808.5,31943.5,40635.6
Dominican Republic,194,62,933.4,968.2,1999.8,2002.6,2003.7,2004.1,433.7,419.7,410.2,405.5,41.0,45.9,49.3,55.4,17.0,85.1,31.7,40.2,216.5,16593.6,16912.2,1090739.5,3529388.3,4287904.4,5622.4,21584.2,26684.8
Panama,48,19,730.6,1006.9,2000.7,2001.1,2005.5,2006.0,782.6,971.6,932.7,970.9,61.5,105.8,129.7,142.1,32.0,40.4,38.4,38.7,136.4,10496.2,10697.7,777730.2,2943660.5,3317429.1,16202.7,64901.9,77904.9
Bahamas,48,29,1493.5,972.9,1999.9,2007.3,2006.1,2004.0,603.2,782.3,997.4,1283.6,40.0,73.5,111.5,173.0,9.5,62.3,34.0,62.7,189.4,14634.0,14914.9,764215.0,3397261.2,3957818.7,15921.1,69506.7,83410.5
Colombia,46,23,464.9,625.5,2002.7,2001.6,2005.3,2005.7,891.1,769.0,847.7,842.5,98.5,122.3,105.7,105.9,15.5,76.2,39.7,41.1,99.4,7630.7,7777.2,686113.6,2134302.7,2498063.6,14915.5,51500.4,62071.5
Cuba,37,18,158.9,161.8,1998.0,1994.3,1999.3,2000.7,289.6,466.2,446.4,457.0,22.0,45.2,46.9,53.2,33.0,82.2,46.0,51.9,44.2,3386.7,3451.8,231473.9,713253.6,843722.8,6256.1,21003.4,25381.6
Mexico,30,21,2594.6,854.7,2003.7,2002.7,2008.8,2007.5,1466.3,1603.0,1422.4,1746.6,129.0,155.5,113.8,193.5,36.5,81.5,35.8,118.2,339.1,26204.2,26707.3,257616.4,3154354.1,4533617.9,8587.2,114505.1,156754.9
Puerto Rico,15,12,241.3,80.2,1998.6,1997.4,2006.8,2004.8,518.5,607.6,418.6,591.4,52.0,103.0,52.1,148.8,18.0,37.9,6.8,13.9,44.6,3411.8,3477.3,85444.0,455692.3,597296.7,5696.3,30920.2,40306.6
"Bonaire, Sint Eustatius and Saba",14,11,152.4,247.2,2008.7,2009.1,2009.0,2009.0,835.4,971.2,1072.8,1081.7,139.5,217.6,323.1,334.5,26.0,38.7,43.2,43.0,54.4,4187.0,4267.4,139687.8,552907.8,696682.5,9977.7,47559.2,60877.4
