Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,376,94,1564.0,2177.1,1996.1,1999.7,2003.4,2003.2,637.3,1089.6,888.0,895.8,70.0,153.5,197.0,197.6,25.0,129.6,76.1,76.4,381.2,29089.9,29648.4,2825018.4,8496603.5,12006987.7,7513.3,30220.7,40170.7
Container,363,44,2535.5,3229.0,2006.4,2005.5,2005.8,2005.8,450.3,455.0,501.8,501.9,34.0,45.2,47.1,47.0,12.0,13.4,12.6,12.6,652.2,50202.4,51166.3,3585720.3,12254476.3,13836021.2,9878.0,35513.8,42291.1
Bulk carrier,131,73,3791.9,5967.6,2002.7,2007.8,2009.7,2009.6,1300.6,2259.7,2156.2,2145.0,117.0,213.8,300.9,300.7,92.0,113.6,130.2,130.3,496.5,38234.9,38969.0,2750560.3,6810433.8,9806286.4,20996.6,85178.5,107293.6
Cruise,120,16,13574.5,1145.8,2010.2,2005.7,2010.9,2011.1,561.1,546.5,601.9,603.6,37.5,32.6,45.5,45.8,7.0,7.7,10.4,10.5,1813.3,139913.9,142600.3,-394404.7,12873181.9,18580068.6,-3286.7,94656.1,133479.3
Ro-Ro,78,6,188.3,112.5,1976.6,1987.2,1976.5,1977.4,655.0,799.8,615.2,604.5,76.0,103.2,87.3,97.2,64.5,63.1,70.2,73.2,111.2,8385.2,8546.2,408093.7,3146246.2,1484684.3,5232.0,12768.2,18201.6
Chemical tanker,67,53,1904.1,3140.2,2008.4,2008.8,2008.5,2008.6,912.3,1277.6,1253.0,1254.5,92.0,134.3,230.7,232.4,61.0,71.9,81.3,81.6,356.0,27499.9,28027.9,775077.8,4821952.1,5608036.6,11568.3,84235.3,103642.9
Liquefied gas tanker,37,3,72.6,77.7,1996.6,2003.0,1999.8,1999.6,421.6,539.1,516.3,511.6,51.0,57.3,99.7,99.2,34.0,32.3,50.6,49.5,46.6,3513.9,3581.4,58628.2,169855.4,187574.7,1584.5,8675.3,11408.3
Vehicle,37,16,587.2,184.3,2003.9,2005.9,2005.5,2005.3,484.2,485.3,473.1,472.7,33.0,39.6,49.3,49.2,8.0,14.0,15.4,14.7,55.6,4281.4,4363.6,186678.0,823049.7,953175.4,5045.4,19177.4,20639.1
Service - tug,17,12,3.5,2.5,1994.8,1992.5,1999.7,1998.4,813.6,563.8,637.7,628.2,146.0,129.3,194.2,188.1,13.0,20.6,39.7,37.0,8.6,644.6,656.9,63090.7,149190.4,199757.9,3711.2,9583.0,12938.7
Service - other,15,3,11.1,5.6,1979.8,1980.7,1977.4,1975.4,599.1,620.6,551.0,636.6,85.0,83.8,94.2,89.3,180.0,69.8,83.4,160.9,17.7,1333.3,1358.9,39007.8,80035.5,86243.1,2600.5,5786.6,6533.9
Oil tanker,14,8,1121.6,1974.7,2003.6,2005.5,2004.5,2004.4,1061.4,3624.7,5793.8,6033.2,127.0,334.1,851.5,848.3,44.5,124.4,286.3,280.3,141.8,10956.9,11167.3,1415827.8,2482587.2,3038638.2,101130.6,249807.1,312282.3
Refrigerated bulk,1,1,18.4,16.8,1996.0,1996.0,1996.0,1996.0,1610.7,1610.7,1610.7,1610.7,182.0,182.0,182.0,182.0,3.0,3.0,3.0,3.0,8.6,652.4,664.9,49849.1,108922.7,122691.2,49849.1,106227.9,114694.2
