Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,124,29,2559.4,3334.2,2003.9,2004.6,2004.5,2004.5,427.0,968.7,973.7,982.0,41.5,92.6,177.7,179.2,34.5,37.0,38.6,37.7,421.7,32579.9,33205.4,3023222.1,10583368.9,11581506.7,24380.8,86316.4,100914.3
Bulk carrier,96,91,12046.8,22062.6,2009.5,2009.6,2010.9,2011.0,2114.3,2702.9,3630.3,3773.2,261.5,337.3,694.2,709.1,69.5,99.7,69.8,68.9,882.7,68331.0,69643.0,6308861.9,13655131.5,16603854.0,65717.3,216502.6,256478.1
General cargo,54,29,958.5,1287.3,1998.8,2003.7,2001.0,2000.9,610.1,1966.2,1371.5,1231.6,109.0,316.8,412.6,408.1,43.0,89.6,77.3,73.9,181.6,13899.0,14165.8,691082.6,2335331.3,3376602.7,12797.8,66807.4,89413.1
Chemical tanker,49,24,901.1,1450.7,2006.4,2009.5,2009.3,2009.4,1197.7,1184.2,1157.3,1158.0,93.0,174.6,233.6,234.6,41.0,90.4,64.8,65.2,183.0,14083.8,14354.2,670791.4,2897560.9,3426958.4,13689.6,67716.1,82806.3
Miscellaneous - fishing,49,18,313.1,189.0,1989.3,1990.1,1985.1,1983.5,1358.8,6561.9,3768.5,4662.2,203.0,666.2,1349.4,1215.2,78.0,792.4,2114.9,3463.5,148.5,11149.2,11363.3,1329387.4,2948837.4,3352529.6,27130.4,63850.0,75690.4
Refrigerated bulk,39,6,63.5,65.4,1985.8,1985.2,1986.2,1985.2,1007.2,932.7,888.8,861.7,133.0,155.2,253.6,267.8,83.0,77.0,92.5,91.2,117.9,8861.5,9031.6,194059.8,424030.1,477630.0,4975.9,10603.6,11448.7
Ro-Ro,27,11,1651.1,740.9,2012.3,2008.8,2010.8,2010.5,760.1,1162.8,893.3,901.5,51.0,80.7,85.0,86.4,24.0,22.9,24.9,24.7,134.6,10424.9,10625.0,795331.7,1465548.7,1708733.9,29456.7,69234.2,73493.4
Oil tanker,13,4,149.6,246.1,1996.9,1999.0,2005.0,2005.2,487.6,1491.7,1667.9,1711.6,93.0,171.4,190.0,189.4,42.0,69.1,49.6,50.0,26.5,2025.0,2063.9,340818.8,482618.4,555413.9,26216.8,74588.0,90355.0
Service - tug,7,7,5.2,3.7,1995.1,1995.1,1992.3,1991.1,1074.0,2000.2,1724.9,1763.7,916.0,1869.9,2955.0,3041.9,71.0,164.0,90.5,76.0,18.5,1388.0,1414.6,95656.7,226199.4,302868.7,13665.2,35286.1,47642.2
Liquefied gas tanker,6,4,37.0,44.2,2009.7,2008.5,2010.3,2010.3,769.5,911.6,943.8,936.8,67.0,82.5,135.9,136.8,36.0,41.0,40.7,40.3,13.7,1049.5,1069.7,33389.2,96734.0,106825.3,5564.9,30467.4,40065.4
Vehicle,5,2,603.0,167.1,2005.4,2003.0,2004.9,2004.6,3145.1,3121.9,2541.1,2564.1,243.0,231.2,259.8,257.1,1.0,4.8,21.6,20.6,40.3,3104.1,3163.7,169246.8,746197.0,864172.2,33849.4,128661.4,138467.9
Cruise,1,1,8.9,0.8,1994.0,1994.0,1994.0,1994.0,521.3,521.3,521.3,521.3,38.0,38.0,38.0,38.0,13.0,13.0,13.0,13.0,3.4,260.8,265.8,2135.4,17674.8,23570.6,2135.4,14747.7,17533.0
Service - other,1,1,0.2,0.1,2011.0,2011.0,2011.0,2011.0,1013.9,1013.9,1013.9,1013.9,1457.0,1457.0,1457.0,1457.0,76.0,76.0,76.0,76.0,3.0,225.8,230.2,821.8,1686.2,1817.0,821.8,1828.7,2064.9
