Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,463,221,16718.2,23809.1,2002.0,2005.3,2008.6,2008.5,826.8,1789.2,1746.1,1917.5,97.0,207.8,431.4,489.2,39.0,86.4,143.9,173.7,1844.6,142002.1,144728.5,10595225.8,26869659.3,32864617.8,22883.9,79454.2,95882.1
Int. Dep. Inventory,471,227,19297.2,29592.2,2002.0,2005.2,2008.8,2009.4,1007.9,2323.3,1966.4,2323.1,105.0,337.6,529.0,592.3,47.0,139.1,93.5,85.6,2175.3,167382.5,170596.3,13654805.6,35880918.8,42382482.9,28991.1,97418.3,115968.5
Domestic Inventory,21,20,47.1,71.5,2007.5,2007.2,2003.9,2005.4,105.0,361.4,126.2,115.4,12.0,50.9,87.1,61.9,163.0,151.3,183.7,203.2,23.6,1803.5,1838.2,98436.8,225736.4,271784.6,4687.5,12929.6,15766.2
