,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,858,Uruguay,44,Wood and articles of wood; wood charcoal,294116181.501,2556996.967353
1,858,Uruguay,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,667612059.935,862125.600916
2,858,Uruguay,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",148677495.208,577837.543042
3,858,Uruguay,10,Cereals,158753934.33200002,321650.593399
4,858,Uruguay,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",166540115.041,315125.377576
5,858,Uruguay,26,"Ores, slag and ash",18507520.336999997,169899.320731
6,858,Uruguay,01,Animals; live,400730927.92399997,115096.80505400001
7,858,Uruguay,23,"Food industries, residues and wastes thereof; prepared animal fodder",58372350.086,113919.62494000001
8,858,Uruguay,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",232981711.84,82144.536623
9,858,Uruguay,08,"Fruit and nuts, edible; peel of citrus fruit or melons",67036808.659,71895.94648700001
10,858,Uruguay,02,Meat and edible meat offal,301716442.923,62741.594982
11,858,Uruguay,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",48818243.483,42231.676972
12,858,Uruguay,41,Raw hides and skins (other than furskins) and leather,134081884.57100001,38655.036751
13,858,Uruguay,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4317605.331,32971.724452
14,858,Uruguay,39,Plastics and articles thereof,48517989.046,28058.277296
15,858,Uruguay,31,Fertilizers,5940677.749,27441.479113999998
16,858,Uruguay,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",53715722.342999995,24820.118979
17,858,Uruguay,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",30296429.142,21367.158041
18,858,Uruguay,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",9536013.424,19590.886458
19,858,Uruguay,05,Animal originated products; not elsewhere specified or included,25532266.523,16494.548748
20,858,Uruguay,22,"Beverages, spirits and vinegar",12283168.569,13782.861881
21,858,Uruguay,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",109286673.609,13687.524128
22,858,Uruguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",108173481.519,13234.270256
23,858,Uruguay,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6174561.941,10061.368795
24,858,Uruguay,73,Iron or steel articles,21196513.4,9128.120518
25,858,Uruguay,72,Iron and steel,4081182.189,7963.260765999999
26,858,Uruguay,20,"Preparations of vegetables, fruit, nuts or other parts of plants",13596450.224000001,6301.174336
27,858,Uruguay,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",8638603.356,5986.390958
28,858,Uruguay,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",38647166.159,5390.029628
29,858,Uruguay,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4878465.493,4902.962262
30,858,Uruguay,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",95919480.904,4798.651351
31,858,Uruguay,38,Chemical products n.e.c.,17485618.05,4646.2307869999995
32,858,Uruguay,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18070917.734,3763.542911
33,858,Uruguay,21,Miscellaneous edible preparations,104512549.51799999,3300.32952
34,858,Uruguay,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",11203630.36,3223.28642
35,858,Uruguay,40,Rubber and articles thereof,6739719.422,2381.780901
36,858,Uruguay,76,Aluminium and articles thereof,5391732.282,2369.72511
37,858,Uruguay,29,Organic chemicals,9898791.965,1934.882811
38,858,Uruguay,89,"Ships, boats and floating structures",2174881.844,1839.202462
39,858,Uruguay,70,Glass and glassware,695743.825,1326.113041
40,858,Uruguay,30,Pharmaceutical products,44808126.578,1169.425093
41,858,Uruguay,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",10524883.78,1091.19146
42,858,Uruguay,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",126246.88900000001,1032.916088
43,858,Uruguay,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",22268797.317,938.009923
44,858,Uruguay,74,Copper and articles thereof,3264461.087,928.252898
45,858,Uruguay,69,Ceramic products,899042.1730000001,680.268335
46,858,Uruguay,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1807121.199,639.844496
47,858,Uruguay,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",3533146.772,596.831404
48,858,Uruguay,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",4035370.027,506.728868
49,858,Uruguay,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",526163.419,485.334945
50,858,Uruguay,35,Albuminoidal substances; modified starches; glues; enzymes,7781898.541,390.37339199999997
51,858,Uruguay,18,Cocoa and cocoa preparations,459894.443,333.996765
52,858,Uruguay,78,Lead and articles thereof,462393.006,267.51222
53,858,Uruguay,13,"Lac; gums, resins and other vegetable saps and extracts",847059.847,259.498639
54,858,Uruguay,09,"Coffee, tea, mate and spices",479560.223,245.259143
55,858,Uruguay,96,Miscellaneous manufactured articles,798243.238,180.620863
56,858,Uruguay,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",777647.194,166.353444
57,858,Uruguay,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",6510344.692,158.61905900000002
