Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saint Vincent and the Grenadines,225,56,371.7,148.0,1990.2,1995.2,2004.3,2004.3,80.9,125.3,96.3,85.0,10.0,14.7,14.3,10.5,8.0,14.6,8.6,7.0,145.8,11165.0,11379.3,318657.3,1097590.6,1385219.3,1416.3,4995.8,6301.2
Trinidad and Tobago,96,39,179.9,162.3,1996.4,1997.8,2005.7,2006.3,130.2,560.5,218.6,289.9,14.0,117.1,126.6,116.2,30.5,55.1,40.5,45.8,77.5,5893.4,6006.5,234241.2,724047.9,895082.8,2440.0,9012.9,11287.8
Saint Lucia,64,34,334.2,180.8,2001.7,2002.9,2006.0,2008.8,146.2,312.6,194.0,318.7,15.0,29.4,118.0,254.4,9.0,15.8,8.1,6.3,87.3,6722.2,6851.3,212746.7,718356.1,889449.1,3324.2,12660.3,15202.3
Barbados,59,31,460.6,57.4,1997.5,1995.5,2005.4,2003.3,160.6,184.0,157.5,165.0,15.0,24.5,15.2,20.7,11.0,23.4,11.0,16.3,119.4,9232.4,9409.6,107995.1,716656.7,879653.7,1830.4,11118.4,13154.8
Virgin Islands (U.S.),44,6,195.3,226.3,2002.3,2005.3,2002.6,2002.6,386.2,437.4,393.8,394.8,25.0,31.1,26.0,26.3,10.0,15.8,11.7,11.9,83.0,6390.7,6513.4,114499.8,399057.1,537593.2,2602.3,13525.8,17956.3
Martinique,24,16,174.0,57.2,2008.1,2007.3,2007.6,2008.9,167.6,188.7,178.9,178.5,16.5,20.0,19.7,18.6,7.5,13.8,10.0,10.5,39.8,3073.0,3132.0,73202.2,360709.3,423025.3,3050.1,14710.7,17335.0
"Bonaire, Sint Eustatius and Saba",20,11,736.0,77.1,2008.1,2003.5,2012.2,2011.2,401.2,401.1,411.7,405.3,36.0,34.5,28.4,28.5,10.5,15.5,9.0,19.2,129.3,10012.2,10204.4,141920.5,989339.9,1188804.1,7096.0,44259.9,51043.1
Guyana,20,10,44.1,44.4,1997.1,1997.8,2000.3,2001.4,450.1,449.9,448.0,450.9,44.0,53.0,44.4,44.6,30.0,55.7,33.2,40.6,12.5,956.3,974.6,68789.1,171313.4,216543.1,3439.5,13035.4,17098.0
Puerto Rico,13,3,630.5,91.2,2003.6,2005.3,2003.0,2003.7,540.4,578.9,572.7,570.4,38.0,40.2,38.2,38.7,14.0,11.8,13.0,12.5,140.1,10699.3,10904.7,518318.6,1810540.6,1748614.5,39870.7,124393.9,113085.7
Dominica,13,11,121.6,33.1,2005.6,2005.6,2007.6,2004.0,212.1,243.1,244.8,252.0,19.0,20.2,16.5,21.6,10.0,14.7,8.7,13.3,26.8,2065.5,2105.1,72111.1,283818.6,324017.1,5547.0,21644.9,24497.9
Dominican Republic,12,5,119.6,72.3,1998.6,1996.2,1995.7,2002.3,666.9,668.0,695.9,744.4,50.5,47.7,58.7,55.7,8.5,9.9,10.4,8.7,25.4,1960.8,1998.5,91420.3,405849.9,489602.4,7618.4,32190.5,37822.2
Saint Kitts and Nevis,11,4,426.3,38.2,2005.0,1994.5,2011.2,2010.1,344.1,341.5,336.3,336.2,39.0,37.2,29.4,29.3,8.0,22.0,6.8,7.5,66.5,5148.3,5247.1,-16737.9,411829.3,605578.3,-1521.6,33299.7,48012.5
Curaçao,9,9,200.1,31.8,1997.7,1997.7,2009.2,2005.0,438.8,570.5,451.4,635.1,39.0,77.9,46.0,190.6,10.0,15.9,10.2,11.3,43.6,3371.7,3436.4,85757.5,384872.7,453331.1,9528.6,39920.2,45401.9
Sint Maarten (Dutch part),7,5,59.6,31.0,2002.6,2002.2,1998.5,2002.5,374.3,369.5,372.9,366.7,27.0,29.7,34.7,28.8,16.0,14.3,10.6,15.2,16.2,1249.4,1273.4,16808.5,109120.0,147105.2,2401.2,17195.8,22724.7
United States of America,7,4,139.5,185.6,2008.4,2010.2,2008.8,2008.7,1858.0,1878.6,1922.8,1912.5,125.0,143.4,140.2,139.2,21.0,19.1,18.1,18.4,31.9,2449.9,2496.9,142052.4,499729.6,618264.9,20293.2,86775.7,107878.5
Antigua and Barbuda,6,4,61.5,14.3,1996.3,1994.8,2002.5,2000.3,324.1,331.9,318.6,322.2,36.0,47.6,20.7,32.5,25.0,25.2,8.8,19.3,21.1,1627.7,1658.9,59611.0,188255.7,186443.1,9935.2,31415.8,31283.2
Jamaica,5,4,72.6,84.1,2011.4,2010.8,2011.0,2011.1,963.2,1077.8,1074.7,1067.1,72.0,76.5,78.8,78.4,27.0,27.8,28.4,27.9,14.8,1134.3,1156.1,77876.4,302098.1,344714.4,15575.3,65216.4,79578.5
Colombia,5,5,173.7,34.4,1994.0,1994.0,1998.6,1994.1,876.3,916.2,900.8,951.8,64.0,66.8,63.3,62.4,8.0,17.0,8.4,20.1,44.2,3414.5,3480.0,145395.9,482235.6,517637.8,29079.2,88075.1,89314.1
Suriname,4,3,38.4,27.8,2009.0,2008.7,2012.0,2009.3,897.1,18979.9,2622.6,1554.8,57.5,916.3,1860.3,1265.9,36.0,112.3,199.5,144.7,98.1,7369.9,7511.4,111348.1,215741.9,230393.1,27837.0,70141.6,83053.0
French Guiana,4,1,61.6,16.7,2010.0,2010.0,2010.0,2010.0,764.8,764.8,762.1,762.1,65.5,65.5,65.9,65.9,17.0,17.0,19.4,19.4,9.8,757.8,772.3,16956.5,74759.8,86579.5,4239.1,16112.9,17341.0
Guadeloupe,4,4,19.8,5.1,2002.8,2002.8,2000.6,2005.3,256.9,299.5,350.9,282.3,23.5,26.5,33.6,26.9,12.5,13.5,9.3,15.6,5.8,444.0,452.5,10164.6,47594.3,61706.2,2541.1,12402.5,15355.2
Aruba,4,2,101.6,10.2,1997.8,2002.5,2004.8,2001.9,509.8,509.8,512.3,515.3,40.0,40.0,40.4,40.1,10.0,20.0,22.8,19.4,20.7,1599.8,1630.5,11637.0,170219.4,234165.8,2909.3,36139.3,45871.0
China,3,2,0.6,0.5,2020.0,2020.0,2020.0,2020.0,143.9,126.1,120.2,120.2,33.0,31.5,41.8,41.8,19.0,16.8,13.0,13.0,0.1,7.2,7.3,13835.1,32715.8,43804.7,4611.7,11908.2,16078.1
Virgin Islands (British),3,2,2.0,2.2,1977.0,1977.5,1977.1,1977.3,480.8,468.2,471.9,470.2,88.0,81.5,80.0,80.6,44.0,44.2,47.7,46.4,0.9,67.3,68.6,6794.6,19492.3,28012.0,2264.9,7382.4,10617.8
Haiti,3,1,29.1,11.8,1996.0,1996.0,1996.0,1996.0,984.9,984.9,985.7,985.7,113.0,113.0,106.7,106.7,4.0,4.0,4.3,4.3,3.9,299.9,305.6,11963.3,52745.3,61084.4,3987.8,15157.5,16312.8
Brazil,3,3,145.8,117.9,2013.7,2013.7,2013.9,2012.2,1777.2,2582.3,1944.0,3020.7,139.0,201.3,225.4,304.2,80.0,68.7,56.7,87.8,23.3,1804.0,1838.6,60947.3,251608.1,363690.1,20315.8,106673.7,134559.3
Spain,2,2,196.9,355.5,2014.0,2014.0,2016.1,2016.4,3442.2,3442.2,3746.7,3799.8,365.0,365.0,419.2,426.1,4.5,4.5,3.4,3.3,20.0,1548.4,1578.1,78471.7,239767.6,289974.5,39235.8,188599.6,236146.7
Panama,2,2,13.4,6.1,2005.5,2005.5,1999.4,2001.1,1111.8,1111.8,1117.9,1116.1,112.5,112.5,115.4,114.6,72.0,72.0,97.6,90.4,4.1,313.3,319.3,16073.9,43673.1,48671.2,8036.9,21457.8,23772.7
Croatia,1,1,0.4,0.0,2002.0,2002.0,2002.0,2002.0,1439.9,1439.9,1439.9,1439.9,1460.0,1460.0,1460.0,1460.0,29.0,29.0,29.0,29.0,2.4,177.5,180.9,3554.0,7238.1,9117.8,3554.0,8264.7,10895.6
Cabo Verde,1,1,8.6,12.1,1995.0,1995.0,1995.0,1995.0,2402.4,2402.4,2402.4,2402.4,353.0,353.0,353.0,353.0,46.0,46.0,46.0,46.0,2.1,158.6,161.7,20719.0,60776.6,83814.9,20719.0,83005.3,104660.3
Uruguay,1,1,100.2,156.3,2012.0,2012.0,2012.0,2012.0,4472.4,4472.4,4472.4,4472.4,380.0,380.0,380.0,380.0,10.0,10.0,10.0,10.0,9.8,755.4,769.9,64050.0,177807.5,276347.9,64050.0,301752.1,391092.5
United Kingdom of Great Britain and Northern Ireland,1,1,2.4,3.5,2017.0,2017.0,2017.0,2017.0,465.5,465.5,465.5,465.5,87.0,87.0,87.0,87.0,10.0,10.0,10.0,10.0,1.5,114.9,117.1,5583.0,17290.6,22053.6,5583.0,19200.0,24776.9
Turks and Caicos Islands,1,1,1.3,1.3,1976.0,1976.0,1976.0,1976.0,1007.1,1007.1,1007.1,1007.1,119.0,119.0,119.0,119.0,40.0,40.0,40.0,40.0,0.6,42.5,43.3,4063.5,11657.4,16752.5,4063.5,13245.1,19049.8
