Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,819,462,200374.6,379422.9,2007.9,2008.1,2009.7,2009.7,1874.2,3146.0,3665.1,3732.9,253.0,416.7,863.3,868.9,38.0,76.4,61.8,61.6,19867.8,1533476.5,1562919.2,126773963.9,233292085.5,256169872.5,154791.2,401577.4,500143.7
Chemical tanker,366,216,16487.8,26823.0,2009.3,2009.4,2009.7,2009.7,1871.6,1930.1,1865.1,1855.2,178.5,216.2,319.8,319.9,38.0,72.9,54.1,54.0,2851.7,219562.3,223777.9,6468120.5,40481633.1,46831145.6,17672.5,129515.3,158529.3
Bulk carrier,299,221,17156.4,29376.9,2007.5,2009.1,2009.3,2009.5,1024.4,2091.3,2162.3,2204.2,184.0,311.3,541.7,556.3,55.0,77.1,69.4,65.6,1625.4,125548.6,127959.1,9917377.3,23502437.9,29850416.1,33168.5,126290.5,152864.7
General cargo,234,102,2653.0,3833.1,2003.9,2006.2,2007.1,2007.2,735.0,1255.9,1305.6,1360.4,81.0,160.6,279.5,291.9,35.0,77.7,72.7,75.3,548.0,42000.1,42806.5,2841036.7,9094175.2,12940198.9,12141.2,57319.7,75408.8
Container,184,30,3524.6,4481.0,2005.6,2006.4,2005.4,2005.3,892.8,871.6,988.8,987.4,79.0,82.4,105.8,106.3,16.0,24.1,26.2,26.4,654.2,50325.9,51292.2,4026887.2,15258742.7,17184680.7,21885.3,87833.3,105966.5
Liquefied gas tanker,67,27,1719.7,1960.9,2005.8,2007.6,2007.8,2007.7,670.4,1435.3,1199.0,1186.2,79.0,177.6,292.4,294.5,29.0,39.5,49.6,48.7,305.0,23135.9,23580.1,1336805.7,4165724.2,4469289.3,19952.3,112648.3,150199.0
Service - tug,28,16,8.5,7.2,2003.2,2003.3,2008.7,2008.7,271.4,446.9,537.3,548.5,83.5,449.2,822.7,830.1,31.0,259.4,461.1,482.5,18.8,1411.7,1438.8,183269.0,433375.9,580266.9,6545.3,16901.2,22819.5
Vehicle,16,16,347.2,115.0,2006.3,2006.3,2006.6,2006.5,420.3,442.7,442.7,439.3,32.0,37.6,37.3,36.9,10.0,10.3,10.4,10.4,23.5,1815.6,1850.5,116464.2,513482.1,594664.6,7279.0,27667.5,29776.3
Ro-Ro,10,8,18.7,17.0,1992.1,1995.4,1995.8,1995.6,698.3,1194.5,867.5,770.6,203.0,234.1,261.2,264.6,77.5,101.1,148.7,118.3,27.5,2068.5,2108.3,61640.1,475221.9,224252.8,6164.0,15042.8,21444.1
Service - other,8,6,21.3,21.9,2004.4,2007.5,1998.4,1999.2,298.4,510.2,385.2,583.6,37.0,313.3,474.3,674.4,392.5,535.2,466.6,285.9,17.1,1294.6,1319.5,153013.7,313950.6,338300.8,19126.7,42560.2,48056.5
Miscellaneous - fishing,6,4,5.8,4.2,1984.8,1984.2,1985.0,1985.1,942.8,1322.9,1381.5,1726.0,130.5,257.0,395.8,435.0,22.5,60.8,57.1,38.2,5.3,396.8,404.4,29800.3,66102.8,75152.2,4966.7,11688.9,13856.5
Cruise,1,1,2.4,0.3,1992.0,1992.0,1992.0,1992.0,161.9,161.9,161.9,161.9,18.0,18.0,18.0,18.0,9.0,9.0,9.0,9.0,0.9,72.0,73.4,710.0,5877.1,7837.5,710.0,4903.8,5829.9
Ferry-RoPax,1,1,0.5,0.1,1974.0,1974.0,1974.0,1974.0,595.7,595.7,595.7,595.7,122.0,122.0,122.0,122.0,19.0,19.0,19.0,19.0,0.5,38.2,38.9,4484.0,9700.9,12897.9,4484.0,10010.7,14265.9
