Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto Cumarebo,7,6,308.0,562.7,2005.0,2003.5,1997.9,1998.0,164.4,827.3,441.6,427.5,64.0,127.3,261.3,260.0,1.0,2.8,2.7,2.7,26.9,2080.7,2120.6,247013.9,537137.7,590652.5,35287.7,92705.1,115759.1
Las Piedras,6,6,372.2,707.7,2005.3,2005.3,2008.4,2008.5,415.6,1213.9,2049.4,2148.3,227.0,222.2,362.8,365.5,1.0,7.2,2.0,1.9,46.6,3598.8,3667.9,374276.4,788077.3,878847.5,62379.4,157363.7,197327.0
Catia La Mar,6,6,135.6,220.6,2007.0,2007.0,2005.8,2005.8,534.3,888.2,977.3,1002.1,92.0,116.2,168.3,163.2,36.0,28.3,39.2,40.7,21.0,1619.3,1650.4,175641.2,448083.3,514822.2,29273.5,95613.6,113413.8
Lagunillas,5,4,62.4,33.4,1999.2,2000.2,2000.2,2002.7,228.8,524.8,738.1,452.7,135.0,127.1,88.7,121.6,9.0,16.1,5.8,14.0,7.5,578.6,589.7,28909.6,105618.6,120977.0,5781.9,23214.0,27078.5
Puerto De Hierro,5,5,1701.4,3281.9,2006.8,2006.8,2007.1,2007.1,973.7,2833.2,6714.6,7010.2,128.0,243.6,733.6,737.2,7.0,9.4,24.2,24.3,88.3,6839.8,6971.2,796139.5,1440262.9,1520934.5,159227.9,448673.1,559934.0
El Tabiazo,4,3,125.1,146.7,2004.5,2005.3,2002.8,2002.8,1369.0,1193.5,1644.3,1649.5,287.5,347.5,316.9,308.5,172.5,146.0,238.2,237.2,34.4,2608.9,2659.0,115821.1,334790.3,372845.7,28955.3,150491.5,196363.7
Boca Grande,4,4,132.6,206.8,2010.8,2010.8,2007.3,2007.4,2621.7,2872.5,2608.2,2598.2,261.5,386.8,273.7,261.4,28.5,31.8,15.0,14.6,21.0,1603.5,1634.3,64743.8,308468.3,389993.6,16185.9,103191.2,132481.3
Chiquinquira,4,2,2.5,4.0,1974.2,1981.5,1995.7,1995.9,54.4,315.8,543.0,577.2,11.0,258.0,504.4,506.6,1.5,8.0,14.9,14.9,3.8,283.6,289.0,7585.5,8762.0,8713.8,1896.4,6358.7,8458.7
Carupano,2,2,1.6,1.5,2006.0,2006.0,2009.9,2009.9,359.1,359.1,573.3,617.3,1750.5,1750.5,3432.6,3462.2,269.5,269.5,530.9,535.5,2.9,218.4,222.6,39003.0,92230.3,123491.4,19501.5,50356.3,67989.6
Punta De Piedras,2,2,1.0,1.5,2011.5,2011.5,2014.1,2014.4,89.6,89.6,91.4,91.7,578.5,578.5,357.6,331.9,0.0,0.0,0.0,0.0,10.0,748.0,762.4,3677.7,3722.6,4259.2,1838.8,4871.2,6090.9
Independencia,2,2,67.5,76.4,2008.5,2008.5,2010.9,2010.9,1946.7,1946.7,2587.2,2333.0,146.0,146.0,276.6,275.1,62.5,62.5,115.2,114.6,10.5,797.1,812.4,30244.7,108822.7,159027.5,15122.4,87648.1,119089.7
Punta De Palmas,2,2,28.1,43.9,2009.0,2009.0,2009.0,2009.0,500.6,500.6,341.6,304.2,44.0,44.0,49.5,45.7,88.0,88.0,74.6,83.9,11.1,858.4,874.9,19410.0,54581.5,72258.8,9705.0,39477.4,52412.3
Cumana,1,1,0.1,0.1,1983.0,1983.0,1983.0,1983.0,637.8,637.8,637.8,637.8,111.0,111.0,111.0,111.0,12.0,12.0,12.0,12.0,0.5,34.3,34.9,758.0,1681.3,1911.5,758.0,1783.8,2114.6
Puerto Carenero,1,1,1.1,0.5,2001.0,2001.0,2001.0,2001.0,2778.3,2778.3,2778.3,2778.3,656.0,656.0,656.0,656.0,334.0,334.0,334.0,334.0,2.2,162.0,165.1,3761.6,8344.0,9486.2,3761.6,8852.8,10494.4
Isla De Margarita,1,1,3.5,2.1,1991.0,1991.0,1991.0,1991.0,10507.4,10507.4,10507.4,10507.4,1420.0,1420.0,1420.0,1420.0,169.0,169.0,169.0,169.0,9.0,673.2,686.1,52565.2,124300.8,166432.0,52565.2,135732.7,183262.2
