Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Petrozuata,414,301,169341.3,322791.0,2008.4,2008.4,2010.1,2010.1,2212.3,3879.0,4881.4,4945.4,345.5,492.1,922.9,926.5,41.0,62.5,57.7,57.7,14886.0,1149371.5,1171439.5,95302183.6,171986466.3,186221081.0,230198.5,608293.2,758596.6
Puerto Cabello,275,190,6669.9,9816.9,2007.7,2008.7,2008.7,2009.0,898.0,1153.5,1152.3,1247.4,132.0,250.4,339.3,374.3,32.0,89.2,71.2,75.7,966.0,74185.4,75609.8,5501339.8,16443074.7,20535901.3,20004.9,77977.6,95666.0
Amuay (Bahia De Amuay),191,145,14182.9,25579.7,2007.1,2007.4,2008.0,2008.0,1226.1,1676.3,1692.4,1701.2,171.0,259.0,526.0,530.1,35.0,79.4,81.3,80.5,2227.2,171684.7,174981.0,12153413.3,28619305.5,32533704.2,63630.4,187400.8,231425.0
Puerto La Cruz,170,122,12929.9,23066.1,2007.0,2007.7,2006.9,2006.9,1364.5,1866.4,1813.3,1820.0,164.5,242.6,449.0,455.3,45.0,111.0,89.2,89.3,1851.1,142614.9,145353.1,11622472.7,27144591.4,31127236.5,68367.5,195522.4,243249.3
Jose Terminal,152,96,8205.9,12647.2,2009.7,2009.9,2011.3,2011.3,1977.4,2500.3,2354.6,2361.2,192.5,250.8,362.0,362.2,34.0,52.1,55.0,55.3,1238.4,95471.8,97304.9,3727176.5,17695574.3,20451824.0,24520.9,152198.9,189214.4
La Guaira,128,35,2138.3,2761.2,2006.6,2006.5,2006.9,2007.0,718.0,990.5,917.0,926.8,62.0,96.2,114.9,120.2,17.0,36.3,32.0,32.3,402.1,30906.9,31500.3,2414901.6,8925271.9,10177148.6,18866.4,75966.3,92276.8
Punta Cardon,117,92,5653.2,9943.6,2006.0,2006.8,2008.2,2008.2,721.4,1368.9,1405.0,1423.2,148.0,305.6,579.3,591.1,50.0,98.1,86.7,86.0,1406.0,108233.9,110312.0,4797704.3,11856566.7,14114301.5,41006.0,130154.6,160528.5
Guanta,103,33,791.6,1049.8,2009.3,2003.9,2007.8,2008.4,373.1,1167.4,952.3,920.1,58.0,125.3,210.9,228.7,11.0,55.5,43.1,42.8,148.1,11110.5,11323.8,960242.8,2771000.3,3672803.3,9322.7,37589.9,48225.2
El Palito,82,67,3508.9,5850.9,2008.2,2008.4,2009.6,2009.7,1694.5,1545.4,1335.3,1312.5,186.0,218.8,276.6,275.0,46.0,51.7,52.1,52.1,631.2,48662.9,49597.2,1789511.0,8567016.7,9872513.8,21823.3,125500.3,153228.5
Maracaibo,54,30,883.3,1367.0,2005.0,2006.4,2005.5,2005.3,1320.2,1435.0,1645.8,1749.3,139.0,149.4,267.1,283.7,33.5,72.3,38.5,36.3,151.4,11622.6,11845.8,981361.1,2912341.9,3696928.5,18173.4,69051.4,87485.7
Palua,46,32,2362.6,4028.8,2004.0,2003.0,2005.1,2005.0,1674.1,2275.8,2486.4,2507.5,265.5,262.4,364.9,366.8,28.5,81.4,75.2,73.5,245.1,18914.1,19277.2,1872286.4,4458150.5,5824917.4,40701.9,152283.7,187020.3
Matanzas,45,38,1954.0,3194.4,2008.8,2008.5,2008.9,2008.9,1408.2,2171.6,2431.9,2480.4,190.0,236.7,388.3,393.6,41.0,57.1,86.5,88.9,245.1,18889.3,19252.0,1227812.6,3525640.0,4760978.9,27284.7,122599.8,155100.3
Bajo Grande,38,29,1051.8,1843.8,2007.0,2006.3,2007.4,2007.3,270.5,653.1,656.6,651.1,71.5,101.6,270.5,278.2,52.5,69.0,156.4,159.4,184.4,14233.9,14507.2,984200.4,2156934.9,2502638.5,25900.0,74742.8,93725.3
Puerto Miranda,30,26,2688.9,4824.3,2007.7,2007.5,2006.7,2006.8,716.9,1737.7,1757.1,1794.8,113.5,202.8,366.8,370.7,12.0,24.1,27.3,27.2,260.1,20078.3,20463.8,2532673.2,5411257.1,5965616.2,84422.4,218147.5,273952.1
Puerto Ordaz,23,18,646.1,1160.1,2009.3,2008.4,2006.7,2006.8,464.2,831.1,650.4,644.5,72.0,128.8,168.2,166.5,53.0,100.6,89.2,89.9,72.1,5582.2,5689.4,334966.7,809622.8,960094.0,14563.8,55678.3,66548.1
Punta Guaranao,23,18,176.2,262.1,2002.7,2003.8,2006.2,2006.3,591.7,1040.2,732.5,755.7,56.0,274.6,326.5,335.7,42.0,167.0,153.8,102.8,67.5,5115.6,5213.8,387948.4,624762.7,817165.3,16867.3,52511.9,67201.6
Pertigalete,20,6,131.7,218.1,1988.0,1992.8,1991.9,1991.6,924.0,923.0,853.2,849.7,88.5,139.1,165.7,171.0,51.5,46.1,38.6,36.6,23.6,1813.2,1848.0,206502.2,483545.8,624777.8,10325.1,34883.8,43723.1
Guayana City,18,16,1884.0,2822.5,2004.7,2006.4,2003.7,2005.4,3558.4,3198.1,3542.6,3461.1,397.5,401.3,422.2,408.6,69.0,86.1,99.9,87.2,154.5,11944.8,12174.2,1277617.7,2623024.9,3183739.8,70978.8,226273.0,263874.3
El Guamache,17,7,38.8,53.1,1996.8,2003.1,2002.7,2002.6,374.9,352.7,367.2,391.7,108.0,88.2,112.4,122.2,36.0,20.8,20.7,21.2,10.7,810.9,826.5,68792.5,213044.2,268166.6,4046.6,15089.4,19748.5
Boca Grande,14,14,4987.5,9268.1,2012.7,2012.7,2012.1,2012.0,10921.9,7936.7,9440.4,9514.2,918.5,714.3,970.6,973.1,12.0,17.4,14.2,14.2,423.1,32774.4,33403.7,1887089.3,5635850.2,6439925.3,134792.1,622270.1,760585.3
