Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto La Cruz,394,67,3304.8,5791.6,2006.2,2005.4,2003.0,2003.1,237.3,374.7,371.8,373.2,31.0,293.1,244.7,248.6,33.0,242.1,188.6,189.5,2360.4,182086.0,185582.0,3599610.4,8321156.4,9416399.0,9136.1,25006.2,31620.5
Amuay (Bahia De Amuay),250,66,2941.3,5005.8,2004.9,2006.7,2004.0,2004.0,276.3,366.3,383.2,381.9,59.0,178.9,215.7,218.3,59.0,119.8,106.8,107.3,1676.1,129601.3,132089.6,3226014.4,8075272.9,9223976.2,12904.1,40838.7,49553.1
Punta Cardon,240,71,2162.7,3562.9,2006.6,2005.7,2005.3,2005.2,280.2,365.6,361.6,360.4,63.0,195.0,215.6,215.6,56.0,103.2,86.0,86.0,1422.3,109694.1,111800.2,2554924.8,6538752.5,7600677.4,10645.5,35436.4,43587.6
La Salina,191,27,579.6,836.4,2010.0,2004.4,2004.3,2003.7,152.1,305.4,344.6,331.3,54.0,120.4,133.2,137.8,26.0,126.7,105.3,114.8,404.2,31041.0,31637.0,608384.5,1581121.7,1832678.9,3185.3,12705.7,16449.8
Punta De Piedras,190,9,125.0,44.7,2006.1,2001.1,2002.1,2002.6,204.5,879.0,263.7,258.4,11.0,202.1,314.3,279.8,12.5,95.8,41.0,43.2,104.4,7841.3,7991.8,929629.8,2259977.5,2701335.6,4892.8,10961.1,15360.1
Jose Terminal,188,33,1166.3,1792.7,2008.7,2008.3,2005.4,2005.0,223.9,330.0,193.5,176.3,35.0,67.6,106.2,111.9,33.0,85.3,69.2,67.3,479.5,36865.1,37572.9,884286.7,2464719.1,2804422.0,4703.7,21213.4,27444.2
Bajo Grande,182,33,1175.6,1986.2,2005.3,2003.1,2005.9,2005.7,176.5,321.5,229.9,226.9,25.5,130.5,99.7,101.8,102.0,323.4,183.3,182.4,1196.5,92453.5,94228.7,1405604.4,3544905.3,4020707.0,7723.1,24597.9,29679.5
El Guamache,171,29,623.2,890.1,2008.3,2006.8,2001.3,2001.1,179.8,224.8,340.0,333.2,29.0,41.3,138.3,58.6,46.0,52.5,105.8,110.0,314.8,24082.9,24545.3,844956.8,2264076.4,2535749.5,4941.3,17506.5,21717.1
El Palito,153,69,1636.5,2832.7,2006.6,2006.8,2006.1,2006.1,253.9,339.3,306.7,305.7,24.0,112.1,124.2,119.3,83.0,121.9,145.5,144.8,1075.0,83250.9,84849.3,1356991.1,4021607.1,4644052.3,8869.2,32247.8,39478.0
Guanta,148,33,331.2,175.2,2010.9,2007.6,2003.1,2007.2,171.1,664.1,608.9,317.2,39.5,137.2,674.8,189.3,34.5,172.7,80.8,158.0,192.4,14524.6,14803.5,387550.6,1132577.0,1251085.7,2618.6,6964.5,8524.0
Petrozuata,123,40,1292.0,2262.3,2010.1,2008.8,2006.0,2005.9,170.3,479.4,308.3,305.5,70.0,131.2,234.0,243.7,31.0,128.9,165.6,142.3,588.1,45296.1,46165.7,1074255.1,2316978.1,2666365.0,8733.8,26811.4,34059.1
Puerto Miranda,121,20,290.1,502.1,2012.9,2008.4,2007.4,2007.3,114.3,362.5,431.7,439.9,45.0,159.8,227.6,231.7,47.0,325.1,650.4,676.9,414.4,32003.7,32618.2,418277.8,939020.7,1088829.4,3456.8,9423.0,11538.5
Punta Guaranao,118,63,822.8,1429.6,2007.5,2007.6,2005.7,2005.5,149.9,445.3,389.3,423.8,21.0,175.5,208.5,202.2,83.0,129.7,202.3,213.6,456.4,34954.3,35625.4,947570.4,1823671.1,2144523.4,8030.3,23804.6,29669.5
Puerto Cabello,108,42,522.5,828.8,2009.1,2007.5,2002.4,2002.1,283.4,670.5,723.9,751.9,37.0,239.5,1065.4,1108.1,36.0,291.8,328.9,337.1,244.9,18699.0,19058.0,785886.2,2431379.8,2435660.8,7276.7,22904.3,28013.1
La Guaira,98,27,417.4,651.1,2008.0,2006.2,1998.3,1998.3,208.2,652.3,737.7,857.5,24.0,192.5,204.9,211.9,36.0,372.3,616.9,627.2,150.3,11392.7,11611.4,723054.2,2286802.0,2136985.4,7378.1,21976.0,26821.9
Maracaibo,87,28,137.2,202.5,2007.3,2002.4,2005.2,2005.6,199.4,317.4,295.9,291.9,19.0,340.4,80.0,65.9,22.0,145.1,169.9,172.9,87.9,6682.6,6810.9,237730.9,934898.7,814328.7,2732.5,8242.2,11006.5
Cabimas,69,9,2.3,1.2,2008.6,2007.8,2007.5,2006.6,83.8,114.6,125.9,124.6,30.0,146.7,122.8,109.8,18.0,33.8,212.1,188.5,14.5,1090.5,1111.4,30638.1,72449.8,97006.4,444.0,1146.6,1548.1
Bachaquero,59,7,19.6,23.9,2007.0,2002.4,2011.2,2011.0,201.9,1293.3,592.8,612.5,13.0,206.4,98.6,113.2,41.0,32.1,148.1,145.9,37.5,2812.9,2866.9,120353.0,718431.8,419364.4,2039.9,5072.3,7101.5
Catia La Mar,57,20,330.7,548.5,2000.6,2002.4,2000.1,2000.0,190.5,323.8,252.8,252.0,22.0,52.0,50.1,49.6,58.0,117.2,99.8,97.9,191.2,14787.4,15071.3,448393.1,1170041.7,1312418.8,7866.5,25223.1,29792.5
Sucre,42,16,28.7,32.4,1994.4,1997.8,1995.6,1996.0,310.6,1697.0,299.4,250.4,46.5,433.3,1062.6,741.7,41.0,225.3,380.2,446.3,109.6,8292.1,8451.3,168162.3,403497.5,439124.5,4003.9,10047.0,12380.1
Palua,28,10,64.9,114.8,2012.6,2006.6,2008.6,2008.6,285.8,440.8,325.7,326.2,305.0,285.2,156.4,117.2,49.0,346.8,653.8,665.5,45.5,3465.2,3531.8,102810.0,290832.7,283362.5,3671.8,10255.4,12536.3
Lagunillas,26,5,3.3,4.3,1997.5,1998.2,2005.6,2004.7,116.0,664.9,432.7,402.9,66.5,43.1,41.3,37.5,16.5,70.1,186.5,172.4,7.9,596.4,607.9,24041.4,102366.6,75271.5,924.7,2413.6,3316.6
Las Piedras,23,17,63.5,110.8,2008.3,2008.3,2001.2,2001.1,153.7,330.1,173.3,170.5,27.0,41.2,39.6,39.5,75.0,144.9,133.9,112.7,64.6,4960.7,5056.0,90292.4,242132.8,244736.7,3925.8,10335.0,13394.9
Matanzas,21,5,14.0,20.4,2015.1,2012.4,2010.1,2010.6,95.8,247.8,334.3,342.3,31.0,63.0,93.2,63.5,124.0,117.6,56.9,48.9,10.7,807.9,823.4,19451.3,65267.9,84463.2,926.3,3812.3,4856.1
Chichiriviche,21,15,111.5,177.0,1999.2,2003.9,2007.3,2007.3,262.8,385.2,536.3,541.2,55.0,98.0,297.6,308.2,56.0,232.9,578.3,574.2,39.1,2975.3,3032.5,165056.1,391523.1,475502.2,7859.8,23955.4,29045.6
