Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Delimara,331,72,631.5,891.2,1994.0,1999.7,1997.5,1997.1,246.6,474.6,303.7,292.4,98.0,172.9,316.9,300.6,15.0,72.1,55.9,49.3,501.9,37896.4,38624.0,1984261.7,2666062.6,3299366.1,5994.7,17155.8,21837.4
Valletta,199,52,261.1,248.5,1994.8,1999.5,2000.0,1996.9,183.5,703.6,265.9,174.5,44.0,130.0,151.7,124.5,41.0,143.6,137.6,89.4,243.6,18340.0,18692.1,823217.5,1262428.5,1589235.2,4136.8,10876.4,13290.8
Marsaxlokk,150,36,171.4,223.1,1992.6,1997.2,1998.7,1997.6,169.6,559.9,316.9,295.3,50.0,211.1,190.5,174.5,33.0,78.2,88.5,86.7,147.4,11110.9,11324.2,686408.5,1084642.6,1347112.9,4576.1,12541.4,15564.2
Floriana,133,39,102.2,92.5,1997.0,1995.9,1999.5,1996.0,195.0,570.9,312.1,234.1,53.0,185.9,167.5,180.6,37.0,88.2,62.7,78.0,140.4,10557.0,10759.7,475039.3,776535.2,990701.4,3571.7,9146.0,11416.8
Marsaskala,99,52,273.7,392.7,1991.3,1998.1,1997.6,1998.6,187.5,489.1,197.7,175.8,53.0,175.6,459.1,399.3,21.0,56.5,117.6,100.6,146.0,11093.5,11306.5,418408.9,726683.1,794849.0,4226.4,13716.6,17976.0
Saint Paul'S Bay (San Pawl Il-Bahar),46,31,625.2,1041.6,1994.4,1996.8,2003.4,2003.3,221.4,939.7,1535.3,1633.1,72.0,214.0,670.4,684.9,54.0,120.8,78.4,71.6,149.3,11368.0,11586.2,752957.4,1770727.7,2006987.3,16368.6,46839.4,58007.9
Marsamxett,35,28,151.6,190.4,2000.1,1999.9,2002.2,2003.1,307.2,672.2,313.0,242.2,47.0,103.1,210.2,191.0,24.0,93.2,255.8,310.2,62.8,4781.3,4873.1,133408.7,356952.2,396562.0,3811.7,13193.4,17282.5
"Mgarr, Gozo",24,23,108.2,178.6,1994.2,1994.9,2002.1,2003.1,210.7,979.5,264.0,251.9,32.0,130.0,271.1,272.6,28.5,137.9,119.2,82.4,48.2,3660.6,3730.9,152219.4,327015.7,386581.2,6342.5,16553.3,20450.9
Kirkop,14,11,37.0,50.4,1992.4,1993.7,2000.9,2000.4,509.3,771.4,245.7,270.5,55.5,210.2,195.0,171.1,54.5,233.5,58.5,56.8,20.5,1549.8,1579.6,87599.4,141618.2,164099.1,6257.1,18310.8,22216.6
Birzebbugia,6,5,1.9,2.3,1994.5,1997.0,1988.0,1984.8,305.5,358.3,266.4,254.6,68.5,156.5,132.6,106.0,36.0,58.7,69.9,74.6,4.5,339.7,346.3,14217.6,14480.3,18923.9,2369.6,6073.9,7802.2
Marsa,3,2,1.5,1.3,2002.7,2002.5,2002.6,2002.5,2698.8,2619.3,2059.0,1699.3,255.0,312.5,423.2,355.0,81.0,169.0,131.3,165.3,5.8,432.4,440.7,7366.2,10447.6,12083.3,2455.4,6012.5,7346.7
Balzan,3,2,1.7,2.3,1995.7,1992.0,1989.6,1985.0,1605.9,1648.0,762.4,612.3,285.0,198.0,176.1,115.3,33.0,82.8,91.6,60.7,4.1,304.8,310.6,8857.6,23471.7,31746.0,2952.5,8723.7,11955.8
Gzira,2,2,0.2,0.1,1985.5,1985.5,2001.6,2001.5,642.4,642.4,630.0,614.1,260.0,260.0,440.7,439.9,72.5,72.5,127.1,126.8,1.3,98.6,100.5,772.1,1728.8,2017.8,386.1,921.1,1115.2
Sliema,1,1,0.0,0.0,2010.0,2010.0,2010.0,2010.0,79.0,79.0,79.0,79.0,10.0,10.0,10.0,10.0,35.0,35.0,35.0,35.0,0.1,5.6,5.7,363.7,740.8,933.2,363.7,845.9,1115.1
