Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Marsaskala,2476,1727,134868.2,210904.6,2006.2,2006.4,2009.6,2009.7,785.0,1595.8,1662.9,1612.3,79.0,166.8,331.8,333.4,14.0,36.2,43.0,42.8,14575.5,1106153.0,1127391.1,93945923.4,252620229.6,286469567.2,37942.6,131983.1,165992.7
Delimara,2369,1106,129411.7,160844.7,2005.1,2006.1,2009.5,2009.3,760.7,1420.6,1787.4,1700.3,73.0,149.1,266.7,270.8,18.0,27.2,24.7,25.1,14302.6,1099024.3,1120125.6,82907578.2,226222595.9,263907279.8,34996.9,121128.2,147650.9
Marsaxlokk,922,288,107259.7,114111.1,2006.2,2006.9,2009.8,2009.8,803.0,1392.2,1973.9,1916.5,79.0,114.6,230.2,227.2,21.0,25.0,23.6,23.5,11156.6,860082.6,876596.2,64041304.8,176389787.7,197081957.1,69459.1,223259.1,263202.4
Valletta,888,311,19386.7,9262.3,2000.6,2000.7,2005.8,2006.4,596.3,1144.5,615.2,992.5,40.0,146.7,145.3,312.0,10.0,129.5,141.5,312.9,4153.5,320305.1,326454.9,14356886.6,43578154.2,51042790.1,16167.7,49194.2,54423.6
Saint Paul'S Bay (San Pawl Il-Bahar),357,329,11121.3,18719.7,2004.3,2004.9,2008.5,2008.8,835.2,1356.5,1438.1,1438.1,92.0,177.8,418.7,423.8,7.0,9.8,9.1,9.1,1258.5,97053.7,98917.1,8542361.4,21552015.5,27257974.5,23928.2,85853.0,106760.6
Floriana,218,87,928.4,697.7,1997.2,1997.5,2007.3,2007.6,311.9,1330.6,694.1,814.2,38.0,201.7,538.0,449.8,27.0,242.1,57.9,70.3,329.0,24972.9,25452.4,2537662.4,6156962.8,7917209.6,11640.7,31694.9,39702.0
Marsamxett,95,84,3673.5,5776.5,2003.0,2002.7,2007.3,2007.5,838.6,1748.4,1499.2,1571.7,107.0,223.4,335.3,325.2,7.0,38.7,15.4,15.6,511.2,39211.8,39964.6,3297673.0,7598271.9,9139470.1,34712.3,104065.2,127148.3
"Mgarr, Gozo",86,84,3022.6,4910.6,2004.1,2004.2,2008.0,2008.2,827.2,1211.7,1382.5,1371.1,81.0,131.7,256.2,263.7,8.0,13.4,9.3,9.3,327.5,25244.8,25729.5,2546061.6,6217985.8,7451983.2,29605.4,94303.4,116871.2
Kirkop,31,24,782.9,975.7,2000.6,2000.5,2006.1,2005.9,924.8,1228.8,1127.7,1119.0,80.0,128.5,157.7,172.3,10.0,18.9,22.0,21.7,121.3,9348.8,9528.3,731002.1,2337367.4,2766654.5,23580.7,88025.4,107318.1
Birzebbugia,17,9,912.2,860.0,1998.0,1997.7,2009.0,2010.2,568.0,1017.0,2530.0,3346.9,35.0,91.4,377.5,398.1,15.0,15.2,32.1,33.6,110.6,8555.4,8719.7,449578.7,1262218.2,1481641.6,26445.8,91052.4,105952.2
Balzan,3,3,27.4,37.0,1992.3,1992.3,2000.6,1999.7,1277.6,1885.1,2753.7,2519.5,170.0,176.3,249.0,243.6,19.0,49.0,22.2,23.3,7.6,579.6,590.7,75232.1,196277.9,273316.9,25077.4,92872.9,119970.8
Tarxien,3,3,177.0,189.0,2000.3,2000.3,1997.1,1997.2,1810.5,1655.4,1667.1,1639.4,158.0,136.3,160.2,158.9,24.0,39.7,27.7,28.6,22.1,1706.2,1738.9,179086.9,461263.5,513220.9,59695.6,166660.6,190363.6
Sliema,1,1,4.8,7.5,1992.0,1992.0,1992.0,1992.0,3427.1,3427.1,3427.1,3427.1,387.0,387.0,387.0,387.0,4.0,4.0,4.0,4.0,1.9,143.3,146.0,23485.2,67374.5,96822.3,23485.2,76551.0,110099.7
Marsa,1,1,0.1,0.1,1997.0,1997.0,1997.0,1997.0,256.2,256.2,256.2,256.2,46.0,46.0,46.0,46.0,76.0,76.0,76.0,76.0,0.3,22.4,22.9,558.5,1238.9,1408.5,558.5,1314.4,1558.2
