Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2055,380,199056.9,214795.4,2005.9,2006.7,2009.8,2009.7,803.7,1521.0,1973.3,1920.1,71.0,114.2,238.1,235.5,21.0,36.3,32.0,33.4,20850.3,1611251.9,1642188.0,120183287.8,329214140.6,373489688.0,58483.4,190812.1,225828.3
General cargo,1089,516,8650.7,10962.4,1997.5,2000.3,2004.7,2004.8,698.9,1208.6,1269.7,1251.4,76.0,137.5,286.9,287.9,11.0,33.9,29.2,29.9,1761.6,135092.1,137685.9,10442221.4,32417740.7,46258085.7,9588.8,41178.7,55310.3
Oil tanker,1011,552,69431.6,127583.2,2007.5,2008.3,2008.9,2008.9,750.8,1414.3,1260.6,1261.0,77.0,156.8,299.2,301.0,20.0,52.1,51.5,51.7,6495.3,501864.8,511500.6,63975835.9,125387217.4,143063974.3,63279.8,161135.1,198545.1
Chemical tanker,992,470,22836.2,36974.8,2007.2,2008.0,2008.5,2008.5,752.6,1355.1,1183.2,1192.6,76.0,143.7,277.5,278.5,21.0,37.7,40.8,41.0,3899.4,301078.6,306859.3,11506479.8,61813018.1,72268400.4,11599.3,72453.1,88896.3
Bulk carrier,876,692,58013.2,101991.7,2007.0,2008.9,2010.5,2010.6,1067.3,2141.4,2290.4,2311.3,110.5,230.7,400.4,401.5,9.0,18.3,17.1,17.2,5078.6,392384.7,399918.5,32159154.2,75340659.9,95112988.6,36711.4,136307.6,164746.8
Liquefied gas tanker,340,155,33239.2,28736.8,2008.4,2009.0,2010.1,2010.1,747.8,2118.6,2735.6,2584.4,68.5,192.3,355.3,354.6,17.5,36.0,50.9,51.1,4088.7,288690.8,294233.7,10098312.7,53072952.6,47177912.9,29700.9,194938.1,281312.7
Cruise,302,86,9979.9,1023.0,2002.7,1998.9,2004.5,2003.0,457.3,605.5,463.8,500.5,28.0,46.1,55.9,60.4,9.0,29.3,36.6,36.5,2213.9,171383.7,174674.3,4295040.7,19797070.7,21969403.6,14222.0,57948.3,60224.8
Ro-Ro,294,33,4691.5,2091.9,2005.7,2002.3,2008.2,2007.1,631.7,933.4,638.7,654.2,36.0,81.8,66.7,85.7,7.0,34.6,17.2,19.4,869.2,67262.8,68554.3,2280722.8,4494612.8,4974156.8,7757.6,18248.4,19521.3
Service - tug,168,64,188.1,165.3,2002.0,1997.6,2006.9,2006.0,433.8,1157.3,664.3,663.9,103.5,283.7,407.7,401.7,10.0,262.4,187.4,169.7,178.6,13424.1,13681.9,4227610.0,9997025.1,13385476.2,25164.3,64978.9,87732.5
Ferry-RoPax,139,16,2177.1,633.3,1996.6,1993.4,1997.9,1995.3,575.1,1233.9,874.1,718.8,30.0,104.0,128.6,84.6,5.0,182.7,63.5,45.5,727.8,55475.8,56541.0,3934829.9,9730522.9,11939414.2,28308.1,60426.6,55035.9
Miscellaneous - fishing,60,30,44.9,34.8,1989.4,1993.8,1998.0,1992.8,473.6,1711.1,1910.1,1856.8,85.5,227.0,441.2,428.2,33.0,122.6,109.3,126.3,68.1,5131.1,5229.6,244957.0,543361.9,617747.4,4082.6,9608.3,11390.0
Vehicle,52,27,1976.1,628.1,2004.6,2005.2,2008.2,2007.5,810.9,954.8,898.9,909.5,56.5,154.9,198.9,195.6,6.0,75.3,30.7,32.4,156.4,12095.5,12327.8,636051.1,2804303.3,3247669.0,12231.8,46492.9,50036.5
Service - other,50,36,759.9,1100.4,1999.8,2003.0,2010.4,2011.0,1401.2,2661.0,1239.2,838.9,173.0,454.0,637.3,273.2,28.5,135.4,37.8,24.3,211.6,16101.0,16410.2,7678510.5,15754617.8,16976554.7,153570.2,341719.6,385849.8
Refrigerated bulk,35,29,509.5,571.2,2000.1,1998.5,1997.3,1997.1,1012.5,2460.6,2386.4,2448.9,102.0,240.0,444.0,445.0,18.0,96.1,83.8,81.2,265.3,20156.7,20543.7,1694598.9,3702780.9,4170834.5,48417.1,103176.3,111399.4
Ferry-pax only,4,3,21.8,4.2,2006.0,2009.0,2004.0,2007.4,1243.9,8807.4,2103.5,3505.3,106.0,2224.0,3044.1,4550.6,10.5,33.2,7.6,5.5,13.5,1009.9,1029.3,276782.1,591719.1,748990.0,69195.5,165081.3,217755.2
