Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,2058,858,33174.3,36477.8,2002.7,2003.8,2007.3,2007.3,429.8,509.0,482.1,481.1,38.0,60.3,78.1,92.2,14.0,50.7,34.8,43.1,5238.5,403295.6,411038.9,25273467.1,69117907.6,81069059.5,12280.6,38491.6,45494.6
Turkey,704,526,17578.0,26207.5,2006.1,2006.3,2007.9,2008.0,825.1,951.0,927.4,945.9,75.0,104.1,120.2,127.9,15.0,29.7,30.9,33.3,2175.3,167813.4,171035.4,14516228.7,40396272.5,47658718.5,20619.6,70911.4,86831.1
Spain,618,433,27429.9,35674.9,2005.8,2005.4,2009.1,2009.3,986.9,1206.3,1025.2,1061.1,83.0,127.7,134.6,141.6,15.0,34.4,28.1,31.0,3190.1,245671.2,250388.1,20129134.3,53423756.5,61872400.4,32571.4,105734.6,127395.7
Greece,501,324,10921.2,11430.6,2002.7,2003.7,2005.2,2006.3,586.9,873.8,661.7,687.4,56.0,128.1,127.8,134.6,15.0,70.3,44.6,54.0,1887.7,145265.8,148054.9,14188577.7,37273793.9,41626769.5,28320.5,82343.8,95447.2
Libya,405,176,2108.0,3054.0,2003.8,2002.9,2005.7,2006.1,250.3,412.6,366.9,369.6,37.0,79.0,113.8,110.6,19.0,45.2,61.8,65.3,527.6,40424.3,41200.4,3841130.2,10292848.1,12633502.0,9484.3,29123.6,36905.1
Tunisia,383,214,1446.4,1898.6,2000.9,2001.4,2003.6,2003.9,280.4,378.0,339.3,340.2,29.0,61.6,80.2,77.7,18.0,78.4,72.3,62.2,467.7,35663.0,36347.8,2375253.7,6612324.3,8066567.1,6201.7,20000.3,24795.1
Algeria,355,175,4225.1,5997.1,2003.1,2004.3,2004.6,2005.1,629.5,724.6,713.1,712.6,66.0,87.4,101.7,103.1,26.0,37.0,51.2,53.6,827.2,63097.7,64309.2,4427594.5,14191824.9,16465614.3,12472.1,47274.5,58492.4
Egypt,298,251,8303.0,12336.2,2005.7,2006.0,2007.5,2007.6,901.1,1095.8,1091.2,1060.1,94.5,173.4,278.7,271.6,14.0,40.7,254.8,224.7,1182.6,90995.7,92742.8,7420684.8,20892361.0,24375017.4,24901.6,87121.9,106470.6
France,228,184,22087.5,27267.5,2006.8,2007.0,2010.7,2010.5,754.0,1122.6,1644.6,1534.3,93.0,126.2,141.1,143.0,18.0,29.3,30.7,31.5,1914.2,147820.9,150659.1,11323192.3,30599302.1,34033124.4,49663.1,165268.9,204314.5
Morocco,190,124,7757.0,9961.4,2007.9,2007.9,2009.3,2009.1,1154.7,1306.7,1113.4,1126.1,95.0,177.9,115.9,123.4,15.0,20.2,20.2,19.4,975.0,75292.5,76738.1,6322370.6,18069218.1,21106349.1,33275.6,114994.5,137387.6
Singapore,172,87,104530.8,112059.4,2010.3,2010.2,2010.7,2010.7,5981.9,5967.4,5958.3,5954.7,359.0,447.6,362.7,367.4,21.0,31.0,23.1,23.0,9980.3,770290.1,785079.7,51467537.0,138893065.4,160231146.3,299229.9,1041193.2,1256996.8
Croatia,159,77,2616.9,2917.6,2004.2,2004.3,2003.5,2005.5,737.4,775.8,729.7,777.0,64.0,82.5,73.8,86.9,22.0,48.6,40.0,48.9,529.5,40879.0,41663.8,2828467.9,8468886.2,9607341.1,17789.1,56832.5,65620.0
Saudi Arabia,135,69,17692.7,22350.7,2008.6,2009.5,2008.3,2008.6,1711.6,1980.2,1854.8,1894.7,152.0,203.1,190.8,210.9,14.0,23.2,23.6,26.0,1699.2,131609.7,134136.6,11392372.4,31308401.4,35677430.5,84387.9,277734.1,327416.1
United States of America,122,117,22737.0,37756.3,2010.4,2010.6,2011.2,2011.1,5568.5,5109.5,5187.0,5170.5,434.0,434.5,451.0,456.4,11.5,16.0,16.6,17.3,2135.1,162736.4,165860.9,13522385.5,34897173.5,41131390.6,110839.2,411533.9,513772.1
Slovenia,105,62,3790.8,4234.2,2006.1,2005.4,2006.8,2007.5,768.2,872.1,842.0,819.9,62.0,74.7,67.1,67.8,16.0,18.6,20.5,19.8,472.7,36588.5,37291.0,3106274.3,8566438.1,9711387.7,29583.6,91358.2,105693.2
Belgium,75,43,11820.8,13201.3,2007.8,2007.8,2008.0,2007.9,2441.6,2473.3,2473.6,2476.5,153.0,200.3,158.9,161.9,23.0,25.7,28.3,28.1,1421.8,109168.7,111264.8,9426481.6,24176036.0,26730959.2,125686.4,376766.3,443549.5
Netherlands,60,60,7198.6,9196.2,2009.2,2009.2,2011.3,2010.4,2421.5,2475.2,2461.8,2478.5,210.5,244.1,180.2,192.5,15.0,22.6,22.2,23.0,708.0,54459.2,55504.8,4065337.2,12289489.2,13542690.9,67755.6,240757.5,296792.5
India,55,53,9267.4,14006.7,2009.4,2009.3,2010.7,2010.3,4091.5,4331.3,4317.5,4318.4,379.0,393.9,387.0,401.3,11.0,17.0,20.0,20.8,875.5,64877.6,66123.2,7003342.3,16676422.1,19657372.2,127333.5,414659.8,538952.9
Russian Federation,53,51,5688.1,10026.0,2007.4,2007.4,2008.1,2008.2,3652.7,2982.8,3236.2,3270.1,319.0,290.5,336.7,338.0,13.0,28.7,32.5,33.1,604.7,46280.7,47169.3,4336917.6,10152702.4,11744450.4,81828.6,251352.4,307911.0
Gibraltar,52,52,2277.8,3882.2,2007.8,2007.8,2008.3,2008.4,1042.0,1100.0,1112.8,1109.1,95.5,278.0,661.3,670.3,22.5,69.1,72.8,70.9,335.3,25904.1,26401.4,1860865.2,4415990.7,5121044.8,35785.9,108191.7,134074.4
Israel,50,38,1614.2,2134.7,2004.8,2005.7,2008.5,2008.5,1053.0,1196.7,1217.9,1226.6,111.0,172.7,169.7,190.2,11.0,22.2,30.9,33.7,198.1,14777.9,15061.7,1027260.4,3223515.3,3862505.6,20545.2,83110.2,105485.8
Albania,44,23,246.7,349.3,1994.5,2001.0,1999.9,1999.9,435.9,667.5,777.6,818.9,52.5,81.3,190.3,203.3,23.5,77.4,47.3,44.3,60.9,4657.9,4747.4,408508.5,1148577.8,1432470.9,9284.3,32753.0,41398.6
