Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Marseille,980,69,9908.1,2439.8,1999.8,2003.1,2001.3,2002.1,244.4,331.9,327.4,356.0,13.0,112.2,51.0,60.3,10.0,51.6,11.1,13.3,2343.3,180242.8,183703.5,14350040.1,35950094.4,44141674.2,14642.9,31907.1,29540.1
Le Havre,739,237,15982.5,18233.8,2003.7,2005.8,2005.4,2005.5,430.7,730.3,1014.7,985.7,39.0,81.8,105.2,104.7,18.0,42.4,21.7,22.9,2357.8,180876.1,184348.9,16964299.0,42686074.8,47422591.9,22955.7,63329.1,72609.1
Cabourg,565,422,404.5,611.1,2005.7,2005.7,2006.9,2006.8,73.3,81.1,82.3,82.0,8.0,14.0,17.6,17.1,39.0,54.4,60.5,62.0,199.2,15078.4,15367.9,532616.7,1614997.2,2205429.6,942.7,3716.3,4878.2
Montoir,540,139,1388.6,1698.8,2004.5,2005.4,2005.1,2005.2,181.8,324.3,370.4,374.4,25.5,45.2,191.2,224.9,17.0,33.8,73.0,65.2,348.9,26509.1,27018.1,3995661.5,9760053.5,11030386.9,7399.4,19888.4,23489.9
Ajaccio,443,38,3572.9,695.0,1996.8,1999.8,1995.7,1996.4,190.0,322.8,299.9,303.0,13.0,24.6,36.9,34.1,11.0,24.9,55.6,62.7,961.7,73821.4,75238.8,4244175.1,10618964.0,13095550.7,9580.5,21315.7,20589.9
Donges,417,62,620.0,872.1,2006.1,2007.4,2009.1,2009.0,139.4,335.7,269.1,266.7,31.0,46.2,42.8,41.8,20.0,28.8,31.9,32.8,283.3,21486.2,21898.7,1172275.9,3040392.4,3594135.3,2811.2,8928.7,10904.5
Bastia,388,35,3467.8,720.8,1996.1,1992.9,1999.2,2001.4,225.6,279.4,344.5,340.4,13.0,24.9,29.7,27.3,11.0,19.4,27.0,27.7,952.3,73215.2,74621.0,4312370.3,10703572.7,13197458.8,11114.4,24192.7,22663.9
La Pallice,367,173,975.8,1238.3,2005.5,2005.0,2006.9,2008.3,180.1,358.8,322.1,324.0,22.0,65.1,58.1,58.1,15.0,36.2,46.3,40.8,284.8,21688.8,22105.3,1713090.1,4637971.4,5647913.3,4667.8,14447.7,17583.8
Toulon,333,21,4074.4,722.3,1995.4,1999.0,1996.2,1998.7,305.0,747.9,493.4,572.3,14.0,66.9,74.6,101.4,8.0,79.5,55.8,134.1,1082.6,83346.5,84946.8,4776149.9,11637812.0,14561785.3,14342.8,32414.5,33755.4
Brest,327,120,1003.9,1025.6,2006.6,2004.0,2003.6,2003.8,305.1,389.3,306.2,312.7,30.0,55.0,55.2,48.1,16.0,51.9,35.8,31.4,320.5,24238.2,24703.6,2094282.4,5738467.1,6525176.3,6404.5,18335.0,21966.6
Macinaggio,300,23,3965.7,980.6,2002.6,1997.3,2002.0,2003.7,287.3,384.2,435.5,407.9,13.0,33.0,19.7,25.0,11.0,19.6,60.7,50.1,961.7,73988.3,75408.9,5785174.4,14352621.0,17672309.7,19283.9,42138.7,39716.7
Nice,295,43,2139.5,376.7,1990.4,1990.8,1995.4,1996.2,160.6,267.3,427.0,436.0,13.0,51.1,93.2,86.9,10.0,45.1,19.0,20.3,656.7,50509.5,51479.3,1957152.1,4934631.8,6123298.6,6634.4,15011.1,14533.6
Lavera,284,58,374.3,525.2,2005.9,2006.8,2008.1,2008.1,243.3,514.6,338.0,323.3,43.5,92.8,173.6,185.6,28.5,34.0,41.8,39.0,379.5,28818.4,29371.7,916034.1,2433748.1,3047754.6,3225.5,10582.4,13516.4
Dunkerque Ouest,272,107,2223.8,2315.0,2006.8,2006.9,2010.9,2010.0,175.8,427.1,311.6,252.7,26.0,94.9,228.1,178.1,16.0,53.6,184.7,222.0,442.8,31858.2,32469.9,3065678.7,8284410.7,9073665.1,11270.9,33309.6,40514.0
Grand Couronne,251,94,472.0,796.5,2003.6,2007.8,2009.6,2010.0,80.6,340.7,306.9,336.6,11.0,40.1,56.2,56.8,17.0,49.5,78.0,82.2,102.8,7801.9,7951.7,723685.5,2013642.1,2568071.6,2883.2,9789.2,12514.0
Gonfreville L'Orcher,243,68,303.9,310.8,2004.5,2004.9,2005.5,2006.7,175.5,333.7,308.1,339.5,72.0,87.0,115.7,120.2,22.0,41.5,64.5,43.8,200.8,15136.4,15427.0,624219.1,1681023.0,2077115.8,2568.8,8482.2,10777.0
L'Ile Rousse,190,19,1540.9,284.8,1992.7,1994.6,1993.7,1993.6,182.2,448.0,389.9,386.0,13.0,26.2,26.7,27.6,11.0,22.0,54.3,55.3,421.5,32354.7,32975.9,1670588.8,4132791.9,5103073.5,8792.6,19220.8,18175.7
Bouteville,182,122,494.9,741.2,2008.3,2006.8,2009.2,2009.4,150.7,284.1,233.2,244.8,11.0,26.1,37.8,38.0,23.0,44.2,90.5,101.6,146.7,11233.8,11449.4,505724.3,1662104.5,2005896.9,2778.7,11260.7,14147.1
Sete,181,89,603.8,512.4,2004.1,2003.5,2005.5,2006.9,130.3,427.1,250.6,431.7,14.0,61.8,69.8,119.6,22.0,69.7,82.5,128.2,188.9,14378.6,14654.7,711051.3,2095314.0,2588732.5,3928.5,13013.9,15606.6
St Nazaire,174,62,488.9,177.0,2002.8,2005.5,2014.3,2006.3,133.9,398.2,664.4,390.5,31.0,104.2,352.5,166.1,25.0,45.5,40.8,89.7,238.4,18237.3,18587.4,583324.5,1845658.8,2087036.3,3352.4,10260.0,12897.0
Port De Bouc,168,47,152.4,205.4,2002.4,2003.0,2003.8,2004.5,266.8,373.9,266.3,294.6,101.5,97.5,215.7,205.9,13.0,49.5,49.4,38.3,190.3,14383.1,14659.2,523693.0,1260335.4,1634444.0,3117.2,9409.7,12349.5
Lorient,165,72,211.6,234.6,2005.0,2004.4,2005.9,2007.3,162.2,351.5,218.0,182.8,22.0,61.2,72.3,50.2,14.0,56.4,44.5,56.4,110.6,8395.5,8556.7,531914.4,1321961.6,1551153.7,3223.7,8943.3,10616.0
Porto Vecchio,160,18,1188.9,242.6,1995.6,1995.3,1995.8,1995.5,248.3,1241.3,284.6,292.9,15.0,96.8,18.8,32.8,9.0,48.8,26.5,37.1,355.3,27219.6,27742.2,1515943.9,3740195.7,4602752.4,9474.6,20565.2,19382.7
Dunkerque Est,154,88,407.7,616.0,2005.3,2003.8,2009.0,2009.4,236.1,441.6,420.2,448.0,36.0,88.5,123.9,120.5,36.0,58.5,69.4,55.1,136.7,10311.0,10509.0,750828.7,2015497.8,2611563.0,4875.5,16159.6,20534.8
Fos Sur Mer,149,82,1188.8,1680.5,2005.9,2006.1,2009.6,2010.1,269.0,782.8,577.4,811.3,27.0,105.5,164.5,180.6,26.0,54.1,44.9,46.9,246.1,18442.1,18796.2,1260140.6,3617507.7,4537690.6,8457.3,30754.8,39541.0
Boulogne-Sur-Mer,138,42,42.5,38.0,2002.9,1999.5,1995.2,1994.0,234.9,502.3,474.4,405.7,40.5,84.2,174.7,165.1,13.0,76.6,423.4,442.0,66.9,5021.6,5118.0,496104.7,1160306.4,1504997.3,3595.0,9192.9,12079.5
Les Sables D Olonne,138,45,63.0,94.8,2003.3,2005.3,2003.2,2004.2,180.6,245.7,190.8,191.4,21.5,36.9,38.5,40.0,6.0,32.9,30.2,31.1,42.4,3199.2,3260.7,484475.9,1119741.8,1343700.3,3510.7,8929.5,10991.6
Nantes,115,36,102.8,126.3,2005.5,2001.2,2003.5,2005.8,176.8,292.4,238.4,226.6,19.0,42.9,43.9,45.4,9.0,33.8,22.2,23.2,37.9,2863.0,2918.0,549496.9,1254876.2,1477208.6,4778.2,12263.5,14780.1
Locmiquelic,108,6,47.3,65.7,2007.7,2008.3,2008.7,2008.5,139.4,131.4,162.7,163.2,13.0,13.2,20.5,20.7,1.0,7.8,12.2,12.4,26.7,2007.0,2045.5,461462.8,947202.2,1022531.7,4272.8,9507.9,10756.7
La Seyne-Sur-Mer,106,31,289.8,87.1,1997.1,1997.7,1995.2,1998.9,180.1,264.4,363.2,260.8,24.0,150.2,63.1,80.4,25.5,60.4,40.8,81.0,118.6,9036.9,9210.4,646282.0,1470021.7,1769301.0,6097.0,14176.6,15706.0
Rouen,101,58,257.1,250.8,2001.9,2001.1,2003.0,2009.8,101.1,218.5,252.2,303.6,21.0,47.0,59.2,73.0,18.0,40.1,64.9,106.1,64.5,4901.6,4995.7,275131.0,948328.0,1223023.4,2724.1,10149.4,12663.6
