Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port De Goulee,76,66,1161.8,1650.5,2004.5,2004.4,2006.3,2006.9,960.1,1194.0,1397.1,1505.7,78.5,97.0,148.8,156.2,12.5,22.2,24.7,25.1,219.6,16718.8,17039.8,1004847.3,3704406.4,4443780.1,13221.7,58471.1,73241.8
Port La Nouvelle,69,58,567.6,920.5,2003.0,2002.5,2005.2,2005.2,576.1,714.7,669.1,665.8,58.0,74.8,105.4,107.7,46.0,49.6,46.3,45.0,111.8,8611.9,8777.2,493520.3,1942629.6,2461821.0,7152.5,34552.1,43923.3
Macinaggio,54,29,371.9,162.3,1994.2,1998.6,1993.6,1999.6,348.0,342.6,438.1,382.8,15.0,55.6,51.2,58.4,9.0,12.8,24.4,46.3,98.0,7530.6,7675.2,447127.5,1225753.2,1511784.4,8280.1,21839.0,23775.8
Barfleur,52,49,3219.5,3065.1,2002.6,2002.8,2011.4,2012.2,789.3,1481.9,2023.8,2095.5,87.5,168.0,327.6,364.9,2.5,12.9,1.4,1.7,337.7,25967.2,26465.8,1570429.1,5438964.4,6393169.3,30200.6,119085.2,145342.4
Grandcamp,51,51,423.0,467.0,2004.7,2004.7,2004.1,2004.7,501.5,791.1,623.9,660.7,58.0,77.3,117.9,131.2,32.0,36.5,39.8,37.5,102.2,7588.7,7734.4,615081.4,1679641.7,2180270.1,12060.4,40324.8,49951.2
Berre,49,32,139.4,188.5,2004.1,2003.9,2004.4,2004.5,627.1,673.0,651.5,655.9,71.0,71.6,93.5,93.8,22.0,28.9,26.7,26.8,76.3,5807.3,5918.8,264988.5,795681.9,988306.6,5407.9,19752.8,25325.3
Le Verdon-Sur-Mer,47,41,464.1,570.9,2004.4,2004.1,2005.7,2006.3,842.2,1190.0,807.7,1415.7,73.0,103.6,184.8,199.7,18.0,30.9,36.8,40.0,108.7,8339.2,8499.3,644836.4,2022770.6,2759227.3,13719.9,55701.5,71324.8
Pornichet,47,45,406.1,569.7,2004.3,2004.0,2007.5,2007.7,871.8,1084.0,1078.1,1055.7,84.0,115.9,151.5,150.8,10.0,28.4,74.4,74.3,77.2,5871.4,5984.1,616867.4,1842548.7,2378570.4,13124.8,48907.6,64627.2
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,46,45,1142.2,1581.2,2008.0,2007.9,2010.3,2010.1,335.0,833.2,1073.2,1284.7,38.0,81.0,319.9,353.5,26.5,36.2,12.5,10.9,144.2,11036.0,11247.9,992125.4,2564769.1,2950980.6,21567.9,65344.3,79295.4
Caen,44,43,118.3,160.6,2002.0,2002.4,2004.2,2005.0,296.6,541.1,556.7,598.6,51.5,71.9,117.3,124.0,38.0,48.8,86.9,96.1,35.5,2683.5,2735.0,236675.1,709461.4,1014659.1,5379.0,20442.9,27533.9
Saint Wandrille,42,33,423.4,573.3,2006.3,2005.4,2004.5,2005.5,610.8,1206.7,1459.4,1542.0,74.5,129.3,349.7,368.9,16.5,38.1,35.1,31.7,91.8,7003.2,7137.7,433296.6,1396535.5,1926050.7,10316.6,45693.3,60029.0
Pauillac,41,32,853.4,1183.9,2005.5,2005.2,2005.8,2005.6,1083.2,1734.1,1654.4,1870.3,71.0,148.7,251.1,275.9,22.0,28.6,51.0,53.8,158.5,12109.0,12341.5,728903.0,2909359.9,3313372.6,17778.1,78274.3,99050.3
Douarnenez,38,30,100.8,121.4,2001.8,2002.3,2006.1,2007.0,1302.9,1761.2,1349.2,1221.6,209.0,241.7,321.9,275.4,31.5,73.0,116.8,82.6,71.8,5401.4,5505.2,342318.7,858611.6,1080468.8,9008.4,26771.6,33632.6
Bordeaux,38,37,399.7,548.3,2009.3,2009.1,2011.9,2014.7,694.3,885.9,777.9,976.2,72.0,93.0,117.3,133.2,37.0,79.4,177.4,223.7,89.7,6899.3,7031.7,374999.7,1221251.2,1547616.8,9868.4,39581.8,49692.4
Hossegor,37,12,53.5,68.2,2002.5,2005.9,2014.1,2015.1,349.0,1421.1,1500.4,1541.5,62.0,278.6,388.0,257.6,3.0,27.8,14.5,9.6,17.7,1334.5,1360.2,69456.9,163619.2,213611.7,1877.2,6075.1,7580.3
Trouville-Sur-Mer,36,34,68.6,102.0,2004.5,2004.7,2007.2,2007.1,275.1,392.9,398.9,397.1,30.0,46.7,72.5,72.4,13.0,30.3,32.7,31.8,22.2,1673.2,1705.3,173312.5,487978.1,630181.3,4814.2,16126.4,20869.6
Saint Tropez,36,23,184.9,22.1,1998.7,1998.2,2004.4,2003.0,170.0,232.0,191.4,194.6,15.0,21.6,20.7,22.1,10.0,12.8,8.5,12.0,52.1,4030.5,4107.9,80663.6,437515.4,558059.1,2240.7,10587.2,12258.8
Courseulles,36,34,647.0,1040.4,2004.3,2004.7,2009.5,2009.8,295.2,669.6,682.1,812.7,44.5,71.7,156.4,165.7,0.5,5.7,6.5,6.9,72.4,5510.7,5616.5,565277.8,1478950.7,1700010.2,15702.2,48369.4,59665.9
Le Treport,35,33,146.3,217.7,2004.1,2003.8,2005.9,2006.1,1154.9,1343.3,1424.1,1448.1,139.0,148.3,239.3,241.9,61.0,69.0,71.3,70.0,41.4,3143.0,3203.4,517641.2,1488734.5,2095599.8,14789.7,52260.9,70743.9
Etoges,35,21,986.2,1372.3,2004.3,2003.5,2011.6,2013.0,416.9,1201.7,1078.5,2280.7,34.0,125.9,389.3,496.2,7.0,8.8,4.8,4.0,100.7,7711.5,7859.5,735496.9,1853731.6,2183377.3,21014.2,62984.3,74855.6
Calvi,34,26,268.3,52.1,1992.1,1990.8,2000.7,2000.8,313.9,339.0,366.4,303.0,24.0,38.1,29.5,42.1,9.0,9.1,9.4,8.8,61.2,4707.9,4798.3,215182.4,761050.2,965353.8,6328.9,20260.0,22684.4
Montfrin,32,29,591.6,521.6,1999.9,2000.0,2004.0,2005.7,1500.2,3076.4,2451.1,1864.7,163.5,716.3,281.7,258.6,20.5,56.5,9.6,14.2,109.2,7573.1,7718.6,261305.4,1002593.0,1022522.7,8165.8,38510.3,52354.9
Clazay,31,22,572.5,548.3,2002.4,2000.7,2006.2,2006.1,749.2,1741.3,2729.9,2390.3,164.0,277.1,268.6,251.3,12.0,37.1,21.3,22.4,97.5,6485.6,6610.1,256146.1,1158772.3,1170337.3,8262.8,47237.3,67859.4
Saintmartin Dumanoir,31,26,19911.3,38283.0,2010.2,2010.6,2010.3,2010.2,3025.6,4152.4,4745.7,4737.9,274.0,411.4,672.8,672.6,63.0,66.6,73.6,73.6,1207.4,93290.6,95081.8,9114496.1,15362121.2,15996901.4,294016.0,797864.7,999418.4
Goury,31,20,256.6,271.1,1997.3,2000.2,2002.3,2003.2,201.2,1014.4,1455.1,1414.1,24.0,131.7,189.4,197.3,1.0,1.9,0.4,0.2,50.0,3841.2,3914.9,562128.2,1578927.4,1964207.6,18133.2,54035.3,68617.8
St Vaast La Hougue,31,30,146.6,181.3,2003.3,2004.0,2008.3,2008.6,450.9,573.8,546.2,585.3,49.0,88.0,99.0,107.3,31.0,44.2,53.1,53.8,37.0,2783.9,2837.4,218927.2,611786.1,826774.6,7062.2,26088.0,34197.7
Bonifacio,29,13,167.9,45.1,1995.1,1996.4,2000.7,1999.8,442.0,898.5,505.2,800.2,30.0,53.3,114.4,114.8,8.0,39.5,136.1,71.4,52.2,3959.1,4035.2,106813.8,404046.3,542442.8,3683.2,13657.1,16134.3
Port En Bessin,26,25,851.2,589.8,2004.2,2003.9,2011.3,2011.2,307.2,719.3,732.8,574.7,40.5,81.6,186.4,148.6,1.0,5.0,2.8,4.5,60.6,4643.0,4732.2,365707.8,1369700.2,1607157.7,14065.7,54680.2,63113.0
Salin De Giraud,26,14,37.4,51.5,1997.2,1995.0,1998.9,1998.9,862.2,841.8,851.0,854.9,81.0,102.9,121.3,121.3,22.5,23.1,33.7,33.6,13.3,1000.2,1019.4,161055.6,462038.7,663984.3,6194.4,20191.1,29039.9
Roquebrune-Cap-Martin,26,19,216.6,67.6,1995.0,1992.8,2004.4,2009.2,251.8,399.0,294.2,474.3,20.0,42.5,38.1,79.1,14.5,25.9,19.1,50.5,59.7,4595.6,4683.8,161924.3,591834.8,708830.6,6227.9,22416.6,26228.4
Petit Couronne,25,25,463.7,709.3,2007.2,2007.2,2009.7,2009.6,600.7,1022.0,1137.6,1121.8,87.0,114.7,227.3,222.9,65.0,65.2,66.4,66.9,71.2,5433.7,5538.0,266896.1,981131.6,1358318.0,10675.8,57595.3,74651.5
Saintjean Cap Ferrat,24,16,162.9,24.8,1992.3,1992.7,1996.1,1992.0,393.0,456.5,367.6,419.9,29.0,36.2,25.8,38.0,6.5,10.0,8.2,9.7,46.2,3536.2,3604.1,148767.0,465844.4,577203.7,6198.6,17975.1,19960.4
L'Ile Rousse,24,19,280.9,171.4,1990.2,1991.7,1994.3,2000.8,286.5,427.2,495.4,560.0,18.0,50.2,121.4,158.6,4.5,5.7,7.9,8.2,57.4,4419.6,4504.5,270812.1,693610.1,823417.0,11283.8,27702.2,28802.8
Mouhers,23,23,617.6,1062.8,2003.3,2003.3,2011.2,2011.1,714.3,914.6,1254.7,1251.2,115.0,124.5,322.4,318.9,4.0,11.0,3.2,3.2,61.8,4758.5,4849.9,609779.1,1360651.8,1611504.2,26512.1,72815.8,91432.0
Cussac Fort- Edoc,21,19,197.0,275.3,2007.0,2007.0,2006.2,2006.1,832.6,942.9,1168.3,1164.7,80.0,98.0,130.6,130.7,22.0,54.0,45.0,48.3,37.8,2878.5,2933.7,213289.4,711835.2,942669.4,10156.6,44475.2,58219.9
Saint Quay Portrieux,20,20,40.4,59.6,2004.2,2004.2,2005.7,2005.4,444.3,640.2,674.5,676.1,65.5,80.8,104.2,104.0,17.5,36.4,24.2,23.3,14.1,1059.8,1080.1,151666.6,430673.2,605965.9,7583.3,25953.2,35505.1
Port Vendres,19,8,427.4,475.4,2006.5,2005.8,2008.7,2008.9,2600.6,1708.0,2224.6,2405.7,133.0,101.8,168.4,167.8,27.0,27.6,27.2,27.4,189.8,14539.7,14818.9,1372604.4,3024607.0,3418021.6,72242.3,156091.4,169176.8
Ambes,19,18,541.3,797.7,2005.8,2005.6,2008.6,2009.7,1059.4,1518.1,1861.3,2247.4,109.0,140.3,213.6,224.8,23.0,51.1,89.4,94.5,83.1,6359.1,6481.2,368252.3,1200498.4,1506821.2,19381.7,86697.8,108690.4
La Martiniere (Le Pe,19,19,64.7,93.1,2003.2,2003.2,2005.4,2005.3,683.3,961.0,924.5,938.0,83.0,118.5,144.5,147.8,17.0,44.5,39.4,40.1,19.1,1452.6,1480.5,247514.4,641101.2,880367.6,13027.1,42493.4,57159.2
Macau,18,17,232.1,341.6,2007.0,2007.0,2011.2,2011.2,858.1,1011.8,1496.6,1490.7,72.5,94.3,205.5,205.2,23.5,50.2,54.4,56.7,37.0,2835.0,2889.5,192426.4,727960.0,945843.1,10690.4,51144.3,65366.7
Molene,18,18,295.2,414.5,1998.6,1998.6,2002.9,2003.4,515.9,801.5,1715.5,1610.2,60.0,85.9,171.5,167.4,8.5,9.6,9.3,9.9,39.3,3020.6,3078.6,306789.5,906836.9,1081192.4,17043.9,58005.5,70769.3
Entressen,17,6,13.0,16.6,1991.5,1991.0,1996.1,1996.2,374.7,498.5,562.6,571.5,40.0,59.3,85.0,85.8,9.0,11.8,19.0,19.2,4.4,332.7,339.1,51825.9,148678.8,213662.6,3048.6,9937.0,14291.9
Porto Vecchio,17,10,84.9,13.8,1997.1,1997.7,2000.5,1999.3,230.9,292.8,303.8,288.9,15.0,24.6,28.7,33.9,7.0,12.0,8.5,9.5,27.5,2116.8,2157.5,71591.0,198460.9,262929.8,4211.2,10579.3,11524.2
Dielette,17,6,18.6,20.6,2001.5,1994.8,2008.9,2007.8,213.4,739.8,1161.2,1400.4,31.0,93.2,168.5,172.3,27.0,47.5,65.4,65.1,9.1,690.1,703.3,37300.4,100236.4,130077.8,2194.1,8151.0,11133.4
Saint-Valery-En-Caux,17,14,40.7,51.4,2002.6,2003.9,2008.7,2008.9,392.8,694.3,769.2,700.6,54.0,85.4,106.9,97.6,9.0,9.9,13.6,13.7,11.4,859.3,875.8,155590.7,369356.2,453081.5,9152.4,25133.4,31371.0
Granville,16,3,5.1,5.1,1994.5,1993.7,1993.9,1992.2,255.7,293.1,335.7,262.6,42.5,40.8,114.6,53.3,10.5,10.0,13.5,16.4,4.1,311.3,317.2,29726.7,73319.4,100173.4,1857.9,5216.9,7252.7
