Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,5611,1750,32076.1,44868.4,2002.8,2003.2,2005.5,2005.5,541.7,1016.6,1257.1,1243.9,64.0,111.0,295.8,295.6,35.0,52.8,62.5,63.0,6921.7,527862.8,537997.8,50839512.6,155040706.2,221221300.0,9060.7,36909.3,50011.6
Ferry-RoPax,3942,85,43687.0,7750.8,1996.8,1995.6,2000.3,2000.9,160.2,701.4,391.7,393.6,12.0,36.3,111.5,120.7,5.0,26.4,60.0,57.7,10206.1,777335.0,792259.9,48155320.3,119084296.2,146117196.9,12216.0,26076.2,23749.9
Container,3918,823,177463.6,195508.5,2006.9,2007.5,2009.3,2009.1,278.5,561.6,747.7,743.9,26.0,46.7,266.0,259.1,16.0,22.1,25.6,25.3,19902.2,1527673.4,1557004.7,108847073.0,316660997.0,349418936.8,27781.3,91469.7,108300.2
Chemical tanker,3858,1056,43309.9,68711.8,2006.3,2007.7,2009.1,2009.2,408.2,1090.4,1100.5,1121.5,60.0,120.6,257.1,261.5,25.0,41.4,47.4,47.9,10211.9,779701.5,794671.8,34966981.1,145534114.3,173098497.1,9063.5,43415.5,53334.6
Cruise,1310,161,31232.8,2885.8,2003.3,1999.8,2008.3,2006.9,216.4,333.8,288.5,291.6,16.0,30.2,31.3,31.5,9.0,25.6,15.7,17.3,6534.6,503730.7,513402.3,5817694.7,45839724.2,57139367.4,4441.0,30735.4,36222.2
Bulk carrier,1250,824,77176.7,139522.0,2006.9,2008.6,2009.7,2009.8,1093.6,1827.9,2073.1,2121.3,126.0,216.0,456.3,466.7,71.0,110.3,116.8,116.9,6624.2,509711.5,519498.0,38697216.5,93245354.6,115974736.2,30957.8,116245.1,141004.5
Liquefied gas tanker,1197,296,74171.6,61056.4,2007.7,2008.8,2011.4,2011.3,627.6,1837.5,2457.1,2324.8,71.0,161.0,325.6,321.6,25.0,39.1,48.3,49.1,9391.3,615725.8,627547.7,17841685.4,109410970.1,94733073.8,14905.3,117070.7,175937.1
Oil tanker,948,502,127344.6,235723.8,2009.5,2009.5,2010.5,2010.5,1346.0,2569.3,2724.6,2755.1,148.0,274.4,471.0,473.5,32.0,53.1,65.5,65.8,12976.0,999449.6,1018639.0,104341157.5,205070575.2,229196628.4,110064.5,281679.8,347506.5
Ro-Ro,875,79,19441.2,8808.7,2002.6,2004.2,2006.1,2005.8,680.8,670.0,939.6,864.6,51.0,50.0,89.4,89.1,15.0,56.4,38.8,36.6,3775.6,291085.3,296674.2,10648215.0,29553811.5,25399107.1,12169.4,28776.8,32265.9
Vehicle,830,185,28695.4,9699.4,2004.0,2005.8,2006.1,2005.9,480.7,1025.4,964.7,977.6,34.0,73.6,166.1,173.2,13.0,17.2,17.5,17.2,2386.7,183752.4,187280.4,9821862.9,43303884.1,50150311.2,11833.6,44979.4,48407.7
Miscellaneous - fishing,668,164,405.5,249.9,1998.0,1996.8,1995.8,1994.0,459.6,1749.8,1395.5,1349.9,61.0,335.9,1287.0,1159.7,12.0,97.2,296.4,295.7,507.7,38130.4,38862.5,1757619.8,3898739.5,4432472.1,2631.2,6192.3,7340.6
Service - other,319,97,813.2,647.0,2002.0,2001.0,2000.9,2001.1,242.1,849.0,655.5,434.5,36.0,187.8,429.4,282.8,13.0,159.4,320.4,275.3,393.2,29585.5,30153.6,4514860.7,9263503.1,9981985.5,14153.2,31493.2,35560.3
Service - tug,279,96,168.2,148.7,2005.7,2003.3,2006.5,2006.4,212.2,900.5,478.2,501.9,33.0,246.1,542.2,595.0,20.0,62.5,32.3,29.7,219.6,16527.0,16844.4,3802882.3,8992671.9,12040701.7,13630.4,35196.1,47520.8
Refrigerated bulk,88,36,860.4,936.2,1999.2,1998.3,2003.9,2003.8,299.1,1028.3,854.5,850.6,25.0,117.3,165.2,166.9,10.5,27.3,23.3,23.5,427.1,32415.4,33037.8,2777458.3,6068881.3,6836024.1,31562.0,67258.3,72618.8
Ferry-pax only,53,13,20.9,3.0,1987.5,1974.6,1990.8,1979.5,253.2,1296.4,846.8,737.7,39.0,259.3,379.0,422.1,12.0,151.3,50.0,62.0,34.1,2563.9,2613.1,205342.0,435739.8,551154.9,3874.4,9206.7,12143.3
Other liquids tankers,4,2,42.2,60.0,1994.5,2001.0,2011.5,2011.0,755.7,981.2,1244.0,1222.1,108.0,108.0,139.3,138.5,27.0,26.5,25.4,25.7,9.4,721.4,735.3,30774.8,87871.4,189450.6,7693.7,26653.9,43069.8
