Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,5054,1298,43954.0,26330.2,2002.0,2004.6,2003.7,2007.0,173.4,551.2,371.0,391.8,16.0,78.0,1205.7,507.9,11.0,42.0,28.6,42.4,8943.4,671971.0,684872.9,49812233.7,130697231.3,159378202.4,9856.0,25716.2,27881.7
Spain,4497,1902,74122.9,65817.2,2004.4,2005.2,2008.0,2008.9,407.9,760.6,567.7,694.1,36.0,75.0,80.3,94.7,17.0,45.6,25.3,29.1,11697.9,892743.8,909884.5,49774353.6,161994349.9,193324129.1,11068.3,40805.1,49915.7
Italy,3176,926,36449.9,24860.2,1999.3,2004.0,2005.2,2006.4,248.7,635.8,352.2,486.1,22.0,61.4,78.4,101.8,12.0,52.4,37.2,43.3,7859.7,605083.5,616701.1,28139276.0,85773853.3,103901377.7,8860.0,28682.5,33767.3
Netherlands,2438,1246,13920.8,18761.9,2005.5,2005.8,2008.4,2008.3,289.2,473.9,402.8,403.4,43.0,73.4,136.1,116.9,25.0,52.6,60.4,54.4,3754.8,283597.9,289043.0,15917312.1,45732914.3,55820965.5,6528.8,22541.1,27935.3
Belgium,2024,971,11853.9,12302.5,2004.7,2005.4,2007.1,2007.0,242.1,377.1,302.0,335.0,25.0,50.1,81.2,88.0,22.0,41.2,34.1,39.9,2548.4,190893.7,194558.9,10068956.8,32625823.4,39149455.4,4974.8,18749.4,23213.3
Algeria,808,293,16763.1,19467.6,2001.9,2004.9,2005.8,2007.3,565.5,1183.9,865.3,1037.4,49.0,110.3,124.8,144.0,28.0,100.5,86.7,106.6,3009.3,228180.7,232561.7,12645349.2,38055539.5,44969936.4,15650.2,57823.8,72585.4
Germany,692,428,12558.3,11725.1,2005.3,2005.1,2011.3,2011.8,523.0,640.9,519.7,496.1,55.0,75.1,47.4,48.7,22.0,43.7,38.1,43.0,1490.3,112394.0,114552.0,6976647.1,25660117.6,26797955.4,10081.9,36424.3,46320.6
Portugal,631,409,16568.9,18741.7,2006.3,2006.0,2009.0,2008.7,903.7,899.7,990.5,989.9,75.0,100.7,143.4,92.6,27.0,49.6,29.9,32.1,2559.5,196635.7,200411.1,12997946.1,37641117.1,45372460.9,20599.0,71597.3,87110.0
Tunisia,542,109,7517.0,4739.3,2001.3,2003.3,2003.8,2005.0,482.1,951.4,582.3,789.0,32.0,96.8,68.3,122.6,16.0,84.9,37.3,71.8,1756.5,135127.7,137722.2,5907004.7,14259285.3,17367030.6,10898.5,28507.4,31169.2
Ireland,542,193,4562.5,1883.3,2001.5,2003.3,2001.2,2005.5,402.1,798.6,445.3,538.9,22.0,99.7,47.3,79.7,13.0,65.5,28.0,38.8,1065.7,80916.2,82469.8,6749468.5,17311208.6,21847032.1,12452.9,30826.1,32553.9
Turkey,483,285,20158.6,23785.2,2005.9,2005.5,2008.1,2008.6,1376.8,1849.2,1697.6,1916.8,123.0,183.5,195.7,251.1,18.0,55.1,42.1,54.4,2767.0,213808.8,217914.0,14547594.1,35844326.2,43411140.6,30119.2,93212.7,113370.6
Morocco,442,230,24642.9,25506.9,2006.0,2006.7,2010.6,2011.0,1161.2,1209.2,1204.8,1231.7,82.0,112.1,90.9,95.8,19.0,72.3,30.7,37.5,2563.8,197433.6,201224.3,13104616.7,41745974.2,46255212.1,29648.5,104638.1,125564.3
United States of America,331,194,67134.1,89278.6,2008.1,2008.7,2007.9,2008.3,3598.4,4031.7,3753.3,3814.2,232.0,354.0,307.2,337.1,26.0,45.5,39.1,44.1,7858.9,602793.8,614367.4,44176832.8,125415074.3,141435685.8,133464.8,453112.7,535936.4
Norway,319,220,9094.1,10072.4,2006.0,2005.8,2007.4,2008.1,811.8,998.3,1482.2,1298.6,92.0,108.8,208.4,181.9,26.0,45.6,56.8,61.4,1100.9,78968.9,80485.1,5431988.0,17552607.9,19295498.4,17028.2,70418.6,95387.9
Greece,307,220,16288.4,22629.1,2005.9,2005.7,2010.6,2010.4,1154.1,1526.5,1417.0,1507.4,102.0,145.4,152.2,170.3,17.0,36.7,29.4,31.3,1664.6,128436.1,130902.0,12172501.9,31707422.1,37407512.5,39649.8,129248.7,158658.4
Russian Federation,269,189,25923.2,33651.8,2008.0,2008.3,2012.8,2011.6,1883.5,1868.6,2330.0,2112.5,171.0,179.3,239.0,220.1,49.0,74.5,56.6,62.3,3073.9,206966.7,210940.4,13482822.3,44686893.7,46688849.1,50122.0,206284.5,279128.8
Sweden,262,196,3220.5,4709.5,2004.4,2004.4,2007.6,2008.0,1025.9,1105.6,1120.5,1097.5,104.0,112.1,135.1,133.7,18.5,33.4,22.4,19.8,539.5,40712.5,41494.2,3985765.9,11521780.5,15154676.3,15212.8,56494.9,72679.4
Gibraltar,252,237,8987.9,14099.6,2009.3,2009.4,2010.4,2010.7,1006.5,1004.3,955.7,939.6,89.0,98.6,102.5,105.2,8.5,13.6,14.3,14.0,883.5,67163.0,68452.5,5373487.9,15068771.8,17770192.7,21323.4,80619.3,102105.5
Malta,228,184,22087.5,27267.5,2006.8,2007.0,2010.7,2010.5,754.0,1122.6,1644.6,1534.3,93.0,126.2,141.1,143.0,18.0,29.3,30.7,31.5,1914.2,147820.9,150659.1,11323192.3,30599302.1,34033124.4,49663.1,165268.9,204314.5
Denmark,165,147,3369.9,4907.8,2003.6,2004.6,2008.0,2008.1,731.3,862.5,944.5,934.7,78.0,90.2,117.3,119.2,10.0,37.1,54.6,54.9,461.5,34006.4,34659.3,2692115.0,7914043.5,9464627.1,16315.8,60332.4,77833.4
Monaco,122,46,395.4,72.9,2004.4,2002.5,2010.2,2006.7,150.1,165.2,155.4,162.1,16.5,32.1,20.4,33.3,16.0,28.0,20.2,57.9,137.8,10605.5,10809.1,385669.8,1365371.4,1627650.3,3161.2,10550.4,11983.4
Canada,88,47,13988.9,22385.0,2009.9,2009.6,2010.0,2009.9,3383.6,3208.6,3197.6,3175.8,243.0,300.5,269.9,276.6,36.0,133.8,86.9,98.4,1365.7,105064.5,107081.7,9345109.1,24156920.9,27461192.4,106194.4,338753.3,397047.7
Finland,87,63,685.7,968.2,2003.7,2002.9,2005.3,2005.5,1345.4,1446.5,1486.8,1488.5,139.0,146.9,150.0,151.8,35.0,49.3,47.8,47.0,185.0,13901.6,14168.5,1399583.0,4323462.6,5960979.2,16087.2,60439.6,81615.7
Saudi Arabia,81,48,23083.4,27986.4,2009.1,2008.4,2009.8,2009.9,3763.6,3430.2,3553.9,3576.4,232.0,273.3,246.4,258.9,16.0,89.7,42.1,56.1,2400.1,185615.9,189179.7,12130777.4,34977777.3,40702682.0,149762.7,545472.3,645887.3
Poland,71,68,796.7,1232.1,2004.2,2004.0,2008.0,2008.7,945.9,996.0,1168.4,1194.3,95.0,112.0,135.7,144.2,41.0,130.3,206.9,188.8,186.1,13995.5,14264.2,948295.1,2755316.3,3580883.8,13356.3,47910.4,61428.2
Guadeloupe,67,28,5633.2,6981.8,2005.1,2005.5,2005.0,2005.1,3477.4,3597.0,3491.6,3495.2,190.0,239.9,201.3,201.2,21.0,23.4,25.6,25.7,1295.8,100244.4,102169.1,6154559.6,21209200.0,23355328.6,91859.1,323531.9,378884.2
Singapore,65,45,44116.9,46420.7,2009.3,2010.0,2010.5,2010.5,8296.0,8344.1,8432.5,8294.4,496.0,627.9,594.2,589.6,23.0,36.8,44.1,39.8,4198.0,316234.1,322305.8,18623038.1,59656878.0,66752172.2,286508.3,1159622.8,1441393.8
Egypt,63,55,7975.8,9535.6,2004.8,2004.7,2009.6,2009.2,1778.2,2171.8,2453.5,2346.2,178.0,199.2,189.6,196.6,42.0,77.4,53.5,53.5,760.1,55913.3,56986.9,3885034.6,10907416.2,12602573.5,61667.2,237856.2,312161.4
Cyprus,60,19,8529.2,10088.3,2003.8,2003.8,2003.9,2004.2,2993.4,2033.0,3029.2,3020.4,192.0,169.2,195.5,195.4,19.0,33.6,19.4,19.6,1064.4,82237.0,83816.0,8205792.3,20036705.1,22257975.9,136763.2,371419.6,422994.7
Martinique,59,24,3237.4,3439.8,1999.2,2001.2,2000.5,2000.2,3712.8,3735.2,3720.2,3718.4,209.0,221.5,220.6,217.2,6.0,9.0,8.6,8.9,1004.2,77033.0,78512.0,8370209.3,19579526.9,22032485.2,141868.0,325558.7,356625.3
Mexico,59,19,14561.5,16321.5,2006.9,2007.2,2006.0,2006.2,4994.0,4801.9,4724.9,4597.5,297.0,320.7,308.8,310.4,15.0,22.7,15.9,16.5,1927.1,149046.2,151907.9,12971387.0,31855472.2,35308551.6,219854.0,603340.8,687349.3
United Arab Emirates,58,37,58427.6,60587.0,2014.6,2014.5,2015.1,2014.9,6029.3,6036.3,6078.0,6070.6,364.0,403.4,377.5,380.3,27.0,32.9,32.6,32.3,4422.6,342205.5,348775.8,16336534.1,65028312.2,63385101.9,281664.4,1154780.7,1418225.1
Nigeria,56,47,15703.5,19626.8,2010.3,2010.0,2010.8,2011.1,4227.5,4157.7,4486.4,4429.6,324.5,330.8,363.7,372.4,29.0,60.0,55.0,59.8,1610.1,108826.8,110916.3,6379406.4,24906884.4,24757124.9,113918.0,554244.9,758842.3
Colombia,52,29,21283.8,27460.6,2013.2,2011.4,2014.3,2013.8,4457.4,4395.4,4487.4,4499.2,277.5,336.6,299.7,318.0,27.0,52.6,35.2,40.1,1542.5,119263.7,121553.5,10639423.7,29141624.2,33975955.8,204604.3,714570.0,840830.2
Jersey,47,12,21.6,4.9,1997.0,1992.8,1998.2,1993.5,222.4,187.0,192.2,118.6,27.0,24.5,43.2,33.5,23.0,13.0,36.3,22.6,18.9,1422.6,1449.9,44820.4,106342.6,135639.9,953.6,2477.1,3172.6
Senegal,47,32,4125.6,3459.5,2004.2,2004.4,2003.7,2002.6,2412.7,2375.5,2409.0,2400.6,164.0,178.3,171.1,168.1,22.0,55.1,35.0,39.4,560.1,43241.2,44071.4,2988210.2,7468751.9,8602299.7,63578.9,182338.4,206494.3
Libya,44,40,2969.2,5122.0,2006.9,2006.4,2007.9,2008.5,1097.6,1404.0,1469.5,1437.7,118.0,139.9,172.4,170.9,32.5,38.9,41.1,40.8,276.2,21357.4,21767.5,2564508.6,5659936.1,6433605.1,58284.3,159415.4,198634.8
Estonia,40,38,1869.9,3247.2,2008.5,2008.4,2009.9,2010.1,1454.4,1514.1,1551.8,1550.6,136.5,144.6,148.0,148.4,6.5,17.6,22.0,23.0,210.7,15852.6,16157.0,1264917.9,4012053.0,4633616.8,31622.9,121901.7,151470.0
Latvia,39,39,1045.3,1828.7,2007.0,2007.0,2012.7,2013.0,1254.7,1369.2,1427.3,1432.3,125.0,150.2,227.3,235.7,37.0,50.3,69.5,69.6,132.9,9994.7,10186.6,772408.2,2179289.5,2776156.1,19805.3,76757.9,97315.8
