Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Le Havre,2920,922,324081.1,362695.2,2007.2,2007.8,2010.5,2010.3,520.9,1480.1,1793.1,1931.5,54.0,126.8,252.8,256.2,19.0,35.7,26.6,27.7,34397.8,2647752.2,2698589.1,182752425.6,530447861.9,586948206.7,62586.4,207408.3,244998.2
Fos Sur Mer,2473,1092,88243.5,115749.5,2005.5,2007.0,2009.2,2009.4,553.7,1025.2,867.5,917.8,50.0,99.2,194.5,192.3,20.0,43.9,52.5,52.8,9654.8,722988.4,736869.8,58810702.2,168347414.9,189452810.7,23781.1,82327.5,103610.5
Marseille,1516,241,24512.2,7672.3,2003.4,2004.6,2006.5,2005.3,412.6,517.8,369.0,477.5,24.0,44.4,55.2,106.9,10.0,34.8,18.6,29.2,5581.0,431023.9,439299.5,14113694.1,48388583.8,57465115.5,9309.8,29276.0,32055.6
Dunkerque Est,1081,728,28028.8,50800.4,2004.7,2005.6,2009.8,2010.1,373.8,900.6,1655.9,1822.4,53.0,100.3,396.7,410.5,28.0,54.9,90.7,90.4,2609.2,198959.1,202779.1,15852646.5,39676092.6,48414642.5,14664.8,52275.9,64075.5
Ouistreham,925,55,4535.0,2391.8,1998.3,2002.1,2003.2,2008.4,100.9,799.8,158.8,397.1,8.0,85.3,81.7,164.5,0.0,48.6,12.5,31.7,739.7,55828.9,56900.8,4110701.1,10581915.0,13097917.8,4444.0,11252.3,11605.2
Gonfreville L'Orcher,904,414,14624.5,9128.5,2005.9,2007.3,2008.0,2008.7,286.5,781.4,710.4,751.2,39.0,79.4,180.7,199.0,20.0,28.0,21.8,25.2,1881.6,143083.1,145830.3,8450077.4,32200213.8,35930750.4,9347.4,36018.3,42572.9
Dunkerque Ouest,839,260,20791.9,21581.2,2006.1,2007.2,2009.8,2010.3,218.8,792.3,683.2,728.8,25.0,90.7,220.4,275.5,16.0,42.6,42.1,54.1,2360.9,173760.1,177096.3,12524636.6,37837785.5,41544233.7,14928.1,49186.2,58373.0
Port Jerome,744,281,5063.9,7940.5,2005.3,2006.4,2007.7,2007.9,285.6,704.7,855.1,911.6,41.5,82.4,252.9,262.5,24.0,33.1,37.9,38.2,1312.6,99488.1,101398.2,4862540.4,17188748.3,20237456.4,6535.7,28214.5,34674.0
Sete,683,291,9671.7,5349.2,1999.5,2003.1,2002.1,2006.0,474.9,836.0,569.2,772.2,38.0,86.7,132.8,160.4,16.0,50.6,26.8,40.1,1832.2,141256.5,143968.7,6778355.4,19069672.5,23825868.0,9924.4,30814.0,35569.8
Montoir,682,394,62842.3,60289.5,2006.6,2007.6,2011.4,2010.9,901.7,1761.7,2900.7,2688.2,75.5,148.5,446.1,419.4,24.0,51.7,43.4,46.8,7873.9,522777.7,532815.0,22573289.4,107375647.2,103980050.8,33098.7,187904.1,265664.8
Lavera,646,385,10782.6,15956.5,2007.3,2007.9,2008.8,2008.8,708.8,1190.8,1185.7,1219.6,65.0,116.1,209.1,215.0,29.0,56.2,67.5,66.9,2378.2,182755.6,186264.5,8721206.4,32127590.2,36485442.6,13500.3,63822.2,80792.8
La Pallice,582,489,14667.6,23781.6,2006.2,2006.2,2009.5,2009.7,737.5,1328.6,1633.4,1850.6,89.0,137.4,372.3,397.7,34.0,65.0,93.6,94.8,1924.8,147765.0,150602.0,10675241.3,30302351.7,39473308.1,18342.3,73534.5,93613.5
Cherbourg,577,76,5312.4,1773.1,1997.8,2002.3,2001.0,2004.4,305.3,980.7,354.8,526.4,18.0,96.9,114.2,336.8,9.0,33.6,24.9,25.2,1271.8,96375.8,98226.2,6359227.2,16920220.5,21084852.1,11021.2,26964.4,26749.5
Saint Malo,497,185,1694.7,753.6,1995.7,2000.4,1995.8,1999.3,161.5,646.8,203.2,395.2,14.0,77.3,61.8,124.7,10.0,48.5,19.8,42.2,498.7,37494.7,38214.6,2553951.9,6837289.6,9016436.6,5138.7,14594.8,17905.6
Bastia,444,32,1723.6,274.6,1984.9,1990.3,1989.6,1989.5,109.8,321.1,184.6,195.7,11.0,19.4,35.2,39.9,1.0,51.3,18.1,19.1,518.3,39746.4,40509.6,1689364.8,4232265.3,5206002.9,3804.9,8276.7,7674.1
Niolon,389,127,4413.0,1943.9,2004.9,2004.6,2006.7,2005.0,252.8,386.6,297.9,348.3,22.0,45.8,35.6,61.3,12.0,31.1,20.5,34.0,987.4,76257.0,77721.2,2816481.8,10335777.7,12026106.6,7240.3,27124.3,31068.4
Calais,381,151,15921.5,4922.5,2003.6,2001.5,1999.5,2002.1,257.0,1385.8,3377.3,1929.4,39.0,193.0,3239.0,2373.2,16.0,68.3,34.6,44.4,3269.0,245759.9,250478.5,22814843.3,55941603.0,68515124.9,59881.5,134225.0,130886.5
Grande-Synthe,378,217,758.7,1045.7,2002.1,2003.5,2006.6,2006.3,206.7,399.9,440.3,441.3,33.0,52.8,92.2,94.6,23.0,35.7,39.2,37.3,288.2,21698.8,22115.4,1239690.1,3674344.3,4680823.9,3279.6,12554.7,16308.4
Boulogne-Sur-Mer,371,151,560.8,766.3,2001.4,2001.0,2003.4,2004.2,412.6,683.1,747.4,751.4,56.0,83.7,134.7,127.9,17.0,54.1,54.6,49.3,247.7,18545.9,18902.0,2021307.9,5579534.7,7687270.6,5448.3,17867.7,24141.1
Bayonne,343,219,1026.7,1492.4,2007.0,2005.8,2008.1,2008.1,655.8,741.2,661.4,664.9,68.0,91.3,119.0,118.6,30.0,56.0,54.9,54.3,310.0,23558.2,24010.5,2612147.3,7220743.7,9893076.2,7615.6,27500.4,36492.7
Rogerville,301,165,2127.4,3361.9,2005.4,2006.9,2007.4,2007.3,267.9,796.7,951.2,956.3,37.0,84.8,290.1,290.7,21.0,41.0,38.5,38.4,608.9,46410.1,47301.2,2205139.3,7929462.3,9466068.2,7326.0,30745.6,37542.6
Courrensan,297,149,1857.1,2203.2,2005.1,2002.7,2007.3,2007.5,245.7,699.5,614.7,708.8,48.0,76.2,140.8,169.2,22.0,72.8,225.7,82.6,690.7,53192.0,54213.3,3061472.5,8476753.8,10849181.9,10308.0,33187.8,42149.9
Rouen,292,222,3905.1,5881.1,2004.4,2004.7,2008.1,2008.4,651.2,1035.3,1450.9,1549.1,76.0,103.4,192.6,193.6,28.5,69.7,128.4,132.5,580.0,44386.9,45239.1,3514041.6,9972795.1,14368611.6,12034.4,50266.5,65833.4
Donges,287,200,15418.8,27369.5,2009.2,2009.2,2010.3,2010.4,1026.5,1417.4,1648.2,1680.2,98.0,143.6,239.8,244.5,29.0,47.8,57.7,57.3,1593.4,121680.4,124016.7,11781301.6,29093129.5,32867944.7,41049.8,130295.0,161279.7
Brest,284,191,3248.7,3770.6,2005.3,2004.5,2008.7,2008.5,537.6,846.5,1047.6,1149.6,65.0,98.0,221.1,227.2,27.0,53.0,53.1,50.2,621.2,46715.8,47612.8,3635601.0,10406725.0,12383196.4,12801.4,42885.6,52853.3
Grand Couronne,271,233,3177.1,5085.4,2007.2,2007.3,2008.4,2008.4,515.1,871.5,1147.3,1170.9,61.0,90.6,201.3,209.6,28.0,59.3,87.5,89.1,536.9,40890.5,41675.6,2815422.9,8815057.1,11507904.1,10389.0,43449.8,55119.9
Dieppedalle,245,203,2686.2,4151.4,2005.2,2005.3,2008.2,2008.2,690.6,975.3,1436.2,1473.2,78.0,99.1,229.3,232.9,35.0,52.2,64.0,64.3,442.7,33783.1,34431.7,2698917.5,9010309.4,12383846.4,11016.0,49022.1,65255.5
La Seyne-Sur-Mer,244,57,6528.8,2704.0,2004.8,2001.8,2007.7,2007.8,1069.3,644.7,867.9,1032.9,71.0,61.3,67.0,74.3,11.0,36.9,13.9,14.5,1189.1,92003.4,93769.9,3397629.1,7021968.5,8241338.5,13924.7,34657.8,37829.2
Roscoff,232,17,1918.5,358.6,2004.5,1996.5,2004.1,2004.4,125.3,441.3,277.3,322.1,9.0,45.1,24.2,24.6,3.0,20.9,42.8,51.8,422.1,32046.9,32662.2,2195002.8,5433705.2,6678999.9,9461.2,20303.6,18677.9
St Nazaire,222,132,2692.2,1457.7,2004.0,2004.0,2009.3,2006.3,636.6,908.5,1252.4,1040.0,64.0,111.8,609.9,269.0,24.0,44.3,20.3,30.5,838.7,64517.9,65756.6,1953897.1,7008935.5,8450323.4,8801.3,33901.8,43585.8
Toulon,209,26,3260.1,580.3,1995.4,2001.0,1996.1,2000.7,269.4,438.9,477.0,580.7,17.0,33.7,70.8,87.1,1.0,21.8,12.5,15.8,815.4,62879.3,64086.6,2604770.8,6809493.5,8304629.0,12463.0,28901.6,27364.1
Nice,188,48,1058.7,279.4,1986.6,1993.5,1992.6,1997.5,216.7,535.9,401.2,534.2,15.5,53.1,60.5,106.9,10.0,45.4,18.0,46.0,347.5,26646.3,27157.9,947532.2,2779504.4,3685478.8,5040.1,14240.5,16042.9
Val-De-La-Haye,183,164,3566.9,5545.6,2006.4,2006.4,2008.2,2008.2,949.5,1160.3,1591.6,1588.2,99.0,112.5,212.0,210.9,37.0,77.3,125.0,125.3,495.5,37949.6,38678.2,2620412.8,7860922.4,11098421.5,14319.2,64842.0,83672.8
Saint Louis Du Rhone,182,44,276.9,402.4,1993.2,1998.6,2001.4,2003.2,308.4,643.0,583.4,630.5,43.0,73.7,130.3,146.2,24.0,48.8,47.6,50.6,71.6,5422.4,5526.5,711209.8,1970291.2,2717314.7,3907.7,12643.7,17363.5
Trignac,180,12,2640.4,789.5,2005.5,2005.4,2007.0,2007.6,881.2,941.5,862.4,900.5,60.5,65.1,88.4,99.5,6.0,10.6,9.6,10.1,533.8,40794.1,41577.4,1263737.7,6396550.1,4198966.2,7020.8,18381.8,22573.0
Fecamp,174,79,477.3,592.8,1999.8,2001.0,2007.0,2007.1,364.3,531.6,492.7,502.6,44.0,92.9,93.3,97.9,25.0,41.9,27.2,28.6,110.7,8366.5,8527.2,935024.7,2584916.5,3338483.4,5373.7,17286.5,22330.3
Rochefort,147,99,314.8,454.6,2002.5,2001.4,2002.2,2002.5,700.4,724.7,716.7,705.1,83.0,87.7,122.2,118.8,35.0,45.5,54.0,53.4,100.6,7638.5,7785.1,1186871.3,3373132.3,4734771.3,8074.0,27469.5,37656.7
Radicatel,145,88,2520.1,2878.1,2003.0,2004.5,1999.3,1999.7,709.6,1211.7,2299.5,2098.0,72.0,95.7,215.0,210.9,10.0,27.0,15.5,15.8,845.9,64693.5,65935.6,6568915.7,15809698.6,18127804.1,45302.9,110635.9,124946.5
Port De Bouc,145,111,2728.9,4225.8,2003.1,2005.1,2006.4,2008.3,720.2,923.6,1038.3,1077.6,74.0,103.4,161.3,177.0,27.0,46.3,37.3,38.6,466.4,35725.4,36411.4,2419460.9,6922680.2,8022179.8,16685.9,56196.2,70789.7
Dieppe,141,41,782.6,210.5,2005.7,2005.0,2006.2,2006.8,253.6,557.2,442.4,402.2,7.0,109.8,21.3,47.6,19.0,79.9,71.8,75.8,208.5,15652.9,15953.5,1110764.0,2698578.6,3349684.2,7877.8,18240.4,18608.9
Honfleur,130,94,568.2,377.8,1998.4,2000.5,1994.4,2002.8,294.0,561.0,364.9,537.3,36.5,65.5,67.9,110.3,19.5,39.5,24.8,41.2,168.6,12744.7,12989.4,842280.9,2979225.2,4044946.3,6479.1,25652.0,33022.4
Caronte,128,101,913.1,1365.8,2004.6,2004.2,2005.3,2005.3,837.9,1165.8,1057.8,1069.8,81.0,130.1,152.0,151.0,24.0,42.2,39.1,39.7,197.9,15140.0,15430.7,1848612.6,5304472.1,7362213.7,14442.3,55418.2,72067.8
Lorient,119,101,1973.3,3210.6,2005.3,2005.8,2010.0,2010.4,920.6,1187.2,1413.4,1488.6,95.0,130.7,239.5,234.7,30.0,65.0,107.0,109.5,296.9,22548.9,22981.8,1538151.7,4938291.4,6222587.2,12925.6,54321.9,68192.9
Nantes,117,95,616.9,905.6,2004.6,2003.9,2006.1,2006.4,701.6,872.0,1056.0,1063.5,79.0,100.5,149.4,148.3,40.0,47.5,48.2,46.4,150.3,11470.6,11690.8,1156668.9,3047057.8,4191961.1,9886.1,35381.1,47278.1
Les Sables D Olonne,110,98,236.9,358.4,2004.7,2004.5,2005.2,2005.1,710.8,786.9,796.1,801.7,78.5,93.2,118.7,120.3,36.5,46.2,44.9,44.7,71.3,5388.2,5491.7,997169.1,2869078.3,4096026.0,9065.2,30561.1,42964.8
Ajaccio,110,45,2154.9,246.1,2008.0,2004.6,2008.7,2007.1,188.1,413.7,245.4,301.5,14.0,31.9,26.2,47.3,12.0,17.6,11.3,18.0,482.0,37302.3,38018.5,642909.2,3441052.1,4243799.3,5844.6,28004.0,31621.2
Cannes,105,30,3123.0,404.5,2004.0,1999.5,2008.0,2010.1,303.5,266.4,308.2,397.0,22.0,37.1,29.6,99.3,9.0,51.6,8.7,9.0,575.7,44576.0,45431.9,342141.3,3662316.9,4737526.7,3258.5,31395.2,39458.8
