Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2902,749,5460.4,7610.6,1999.4,2001.4,2002.3,2002.4,367.6,561.2,537.3,537.6,39.0,63.9,114.3,111.0,15.0,57.7,52.4,53.8,1599.3,120194.1,122501.9,14832019.1,43375625.8,61426425.5,5111.0,18696.1,25378.7
Ferry-RoPax,1086,21,10376.8,1878.3,1999.9,1994.6,2000.6,1998.4,237.5,1059.1,303.7,274.3,14.0,230.8,88.2,116.1,6.0,126.9,26.3,23.0,2049.6,151993.8,154912.1,11812372.4,29157201.1,35814684.9,10877.0,23233.6,21345.0
Chemical tanker,956,413,14306.9,23150.5,2007.9,2008.2,2008.8,2008.9,561.5,828.4,873.6,883.9,57.0,83.7,153.0,154.5,13.0,32.7,20.8,20.8,2553.6,192074.8,195762.6,6857504.8,37947757.7,44298626.8,7173.1,46245.9,56757.2
Oil tanker,626,218,15512.7,27725.3,2000.1,2006.6,2008.4,2008.5,217.2,867.3,869.4,879.4,35.0,110.1,184.4,185.2,16.0,36.9,39.3,39.5,2346.5,176571.5,179961.7,16063245.8,32178039.5,36322336.4,25660.1,65938.6,81457.3
Container,422,90,3405.6,3967.0,2003.9,2004.9,2004.1,2004.4,418.0,526.3,468.4,464.7,34.0,47.5,68.3,67.9,10.0,14.9,11.0,10.9,788.9,59005.1,60138.0,3986162.5,14107781.7,16002070.4,9445.9,35667.9,42864.6
Cruise,327,74,8951.4,936.7,2004.1,1999.2,2007.5,2006.5,240.0,362.9,410.7,411.5,18.0,26.2,39.4,39.8,8.0,7.3,7.4,7.4,2048.8,153843.6,156797.4,3440128.6,17467632.6,19957652.8,10520.3,47053.3,50277.0
Bulk carrier,262,224,5805.8,9857.8,2010.6,2010.4,2011.0,2011.0,624.1,829.4,802.6,798.8,73.0,102.1,157.8,156.8,43.5,72.1,79.7,79.9,587.1,44171.1,45019.2,3424607.6,8201234.8,10619206.4,13071.0,50473.0,61491.5
Miscellaneous - fishing,146,39,47.2,34.9,1982.0,1986.1,1989.0,1992.6,245.8,960.2,979.9,1071.2,39.5,246.5,455.3,437.0,14.5,501.2,782.6,773.1,132.7,9965.6,10157.0,245399.8,544344.0,618864.0,1680.8,3955.7,4689.3
Service - tug,141,58,24.5,16.8,1981.2,1986.9,1985.5,1987.4,238.8,348.5,342.6,343.2,43.0,142.8,197.2,209.3,19.0,63.0,125.1,105.8,66.4,4984.8,5080.5,429749.3,1016227.8,1360674.1,3047.9,7870.1,10626.0
Ro-Ro,114,23,2135.5,1061.2,2009.6,2002.5,2011.5,2011.1,953.2,844.4,744.7,743.4,58.5,63.6,75.6,81.2,5.0,7.7,8.4,9.2,463.6,34845.0,35514.1,1143805.9,2145686.4,2467065.3,10033.4,23587.3,25088.8
Vehicle,105,6,1131.9,390.7,2002.8,2003.5,2003.6,2003.4,718.4,664.4,640.1,647.8,54.0,45.0,52.8,54.0,7.0,8.0,8.2,8.1,186.3,13986.0,14254.5,395652.6,1744403.5,2020197.1,3768.1,14322.6,15414.3
Liquefied gas tanker,60,14,566.5,577.1,2008.8,2007.8,2011.7,2011.2,571.0,543.3,804.8,816.5,42.0,41.0,83.8,86.1,16.0,19.4,18.4,18.4,115.7,8693.8,8860.7,435607.2,1262025.0,1393679.8,7260.1,39748.9,52270.7
Service - other,38,26,56.6,35.9,1988.9,1990.2,2001.3,1998.8,453.6,1607.8,772.5,674.6,78.0,536.9,311.0,254.4,47.5,366.1,230.9,280.8,103.6,7736.2,7884.7,250849.1,514687.2,554606.7,6601.3,14689.0,16585.9
Refrigerated bulk,21,20,258.0,267.3,1993.5,1993.2,1994.4,1994.3,248.1,1054.9,1440.9,1427.3,21.0,72.1,379.0,379.9,130.0,491.1,120.5,118.3,257.9,19433.6,19806.8,792920.1,1732568.9,1951575.9,37758.1,80462.1,86874.9
Ferry-pax only,2,1,3.1,0.2,2018.0,2018.0,2018.0,2018.0,2861.7,2861.7,2861.7,2861.7,401.5,401.5,667.7,667.7,52.5,52.5,74.2,74.2,1.4,102.4,104.3,19777.2,40278.2,50738.0,9888.6,22995.5,30315.7
