Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Muuga,942,438,17085.7,27768.2,2002.5,2004.0,2008.1,2008.5,318.7,1133.6,1344.9,1525.5,38.0,112.2,371.3,399.2,27.0,57.2,94.4,95.8,2662.3,201170.7,205033.1,14963294.3,40524419.8,48455970.7,15884.6,54654.5,67680.0
Paldiski,720,286,8648.3,12291.2,2002.2,2003.5,2008.9,2009.6,228.6,1093.1,848.6,1379.7,22.0,106.2,279.1,324.2,13.0,35.5,48.5,53.7,1402.8,106100.1,108137.2,8180899.5,26281281.9,32473623.8,11362.4,42764.8,51286.7
Tallinn Old City,608,31,16619.4,2107.2,2002.3,1990.5,2006.6,2007.0,249.4,1590.3,683.3,699.6,18.0,190.8,1589.9,1629.2,6.0,65.3,3.5,3.2,3291.6,237869.3,242436.4,13094109.5,32466495.2,39952218.8,21536.4,46167.0,42333.3
Sillamae,561,293,15895.1,27123.1,2005.7,2005.0,2007.9,2007.9,630.0,1475.5,2174.4,2376.6,69.0,144.0,419.8,432.6,24.0,33.5,44.9,46.1,2129.3,161690.5,164795.0,15222915.6,36939778.8,43327866.4,27135.3,82527.7,103235.1
Paldiski Pohjasadam,439,73,2206.8,1114.6,1998.1,2004.5,1996.6,1999.9,166.2,627.7,281.7,344.7,12.0,73.1,59.8,73.4,2.0,85.3,11.6,23.5,513.6,38572.9,39313.5,4407546.0,11238616.1,14066426.0,10040.0,23872.2,23955.8
Kunda,416,174,790.3,1112.8,2001.2,1999.8,2003.5,2003.6,362.6,589.9,544.1,548.0,38.5,70.4,86.7,87.1,25.0,36.8,45.8,45.2,261.1,19577.6,19953.5,2363112.3,6814230.2,9538391.6,5680.6,20168.1,27170.9
Tilgu,373,258,5294.3,8904.9,2007.2,2007.0,2010.3,2010.3,178.3,711.5,548.6,548.9,26.0,79.0,338.9,332.1,33.0,51.2,81.1,83.1,1025.2,77447.2,78934.2,3553197.9,11400085.0,13782506.2,9526.0,39443.7,49249.9
Vanasadam,288,73,5456.2,578.3,2005.5,1999.5,2007.3,2006.3,194.1,260.2,255.1,262.5,16.0,20.0,26.4,28.1,30.0,23.6,21.7,21.0,1681.0,126218.1,128641.5,2007469.0,10694900.9,12300291.8,6970.4,32524.3,34830.0
Oti,274,214,4368.8,7279.4,2005.1,2005.5,2009.1,2009.5,415.5,912.1,925.8,934.1,53.0,101.1,386.7,395.0,34.5,50.8,48.8,47.2,715.0,54163.6,55203.6,3999841.7,11183634.1,14088321.4,14598.0,52820.4,66849.0
Piirivalvesadam,226,94,226.9,321.1,1997.0,2000.4,2002.6,2002.6,191.7,452.6,379.5,380.9,21.0,58.1,91.0,90.6,21.0,45.0,52.9,53.1,76.7,5763.0,5873.6,754847.6,2180616.9,3085052.9,3340.0,11779.2,16087.1
Naissaare,202,156,3291.0,5677.2,2005.8,2005.7,2009.6,2009.9,184.7,654.3,597.5,607.0,33.0,81.0,280.1,280.9,35.0,51.9,75.8,76.2,588.0,44379.6,45231.7,2660776.7,7576371.9,8612332.5,13172.2,44689.7,55966.9
Vene Balti,191,127,964.8,1438.5,1991.1,1998.7,2001.6,2003.3,268.6,766.7,1081.9,1180.9,42.0,165.0,328.3,331.8,31.0,79.4,79.7,77.6,325.2,24539.9,25011.1,1751058.1,4111301.2,5210569.1,9167.8,26740.9,33059.4
Montu Vaikelaevade Sadam,183,137,1539.3,1955.5,2000.8,2001.6,2002.3,2005.5,595.9,805.3,1030.0,1025.1,52.0,67.9,130.0,158.4,28.0,63.3,171.8,124.1,371.2,27913.9,28449.8,2080518.6,6021886.4,7743718.9,11369.0,39201.4,49125.3
Parnu,161,98,334.8,463.8,2002.2,2001.7,2003.0,2003.1,450.6,596.4,585.0,591.5,46.0,61.9,79.4,81.1,30.0,41.2,48.8,48.9,100.7,7564.2,7709.4,1111017.4,3215807.2,4560507.4,6900.7,24292.7,33302.3
Kakumae,152,64,353.0,512.0,1993.4,1998.8,2000.7,2001.3,311.0,587.3,421.0,400.8,46.5,65.6,119.9,120.3,22.0,46.2,38.0,37.6,108.1,8134.9,8291.1,807568.3,2377345.2,3297496.6,5312.9,18574.8,25525.5
Paljassaare,116,77,84.5,102.8,1985.0,1990.3,1993.4,1993.6,198.8,383.5,365.6,348.2,31.0,60.8,151.3,119.1,18.5,83.7,73.7,57.8,69.2,5197.3,5297.0,324648.9,775713.9,1010250.0,2798.7,8308.1,10841.6
Kalana,87,75,350.8,531.7,1995.9,1998.6,2005.8,2006.5,289.4,498.1,526.3,542.3,36.0,57.5,122.9,127.1,29.0,46.3,63.2,67.4,86.7,6522.1,6647.3,466985.7,1357940.0,1726034.3,5367.7,19138.0,24022.6
