Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Muuga,181,46,162.7,230.2,1988.7,1998.4,2004.3,2004.7,91.0,211.3,213.5,219.3,23.0,69.3,80.8,78.2,20.0,47.1,37.9,41.0,126.0,9457.3,9638.8,292522.6,641281.6,796298.5,1616.1,5384.2,6819.6
Sillamae,114,60,170.3,242.6,1990.7,2002.3,2006.1,2007.3,132.1,225.6,178.5,158.6,16.0,54.5,69.9,56.5,24.5,55.2,20.5,16.4,91.8,6890.6,7022.9,242088.1,683839.8,830283.2,2123.6,7127.4,8901.7
Tallinn Old City,108,17,730.0,114.5,1984.6,1988.4,2002.6,2000.0,107.3,364.3,1188.7,511.1,31.0,197.2,263.8,249.8,18.5,39.9,0.6,4.4,231.1,17349.8,17682.9,711554.6,1671823.8,2101098.6,6588.5,14584.5,14388.2
Paldiski,103,40,197.6,195.1,1989.3,1996.1,1995.3,2000.9,186.0,218.5,246.4,258.2,23.0,40.8,39.2,53.6,21.0,39.0,51.6,54.5,88.1,6613.7,6740.6,329604.8,927167.8,1136234.0,3200.0,8987.2,9543.3
Vene Balti,98,36,48.1,66.0,1990.1,1993.6,1995.7,1997.4,101.5,502.8,197.2,202.9,32.0,158.7,95.0,89.1,18.0,165.7,114.0,71.6,100.5,7547.5,7692.5,133408.1,254251.3,339695.4,1361.3,4298.1,5628.8
Paljassaare,96,25,16.6,20.3,1984.3,1990.2,1986.8,1985.5,67.6,236.8,105.8,93.3,22.0,395.0,170.7,79.8,25.0,73.3,51.4,35.2,64.6,4852.9,4946.1,87675.5,99538.6,129674.2,913.3,2471.5,3170.4
Rohukula,64,13,130.6,26.3,2007.7,1996.0,2015.0,2011.7,365.3,383.3,798.7,726.2,37.0,93.7,69.0,75.0,44.0,93.7,489.4,422.3,89.6,6728.3,6857.5,167619.8,411365.1,515336.2,2619.1,5854.8,6075.7
Piirivalvesadam,61,43,25.0,34.3,1994.9,1997.0,1997.1,1998.3,131.7,220.0,191.7,186.3,15.0,31.3,181.7,58.7,15.0,61.6,35.4,35.5,24.7,1855.2,1890.8,107208.1,294240.8,416377.0,1757.5,5710.0,7973.6
Dirhami,59,16,5.3,1.9,1984.8,1986.1,1985.0,1985.7,308.3,370.4,586.9,470.8,64.0,74.6,496.1,369.9,22.0,125.5,186.7,251.9,46.4,3481.3,3548.2,10343.3,23158.1,26290.9,175.3,429.9,513.5
Miiduranna,52,9,3.0,0.9,1984.7,1984.7,1984.9,1984.1,282.2,265.9,432.3,345.3,55.0,71.8,542.7,469.2,9.0,41.1,21.5,22.1,30.4,2286.2,2330.1,6431.2,14265.6,16218.6,123.7,291.1,345.0
Kalana,42,28,76.0,121.7,1994.7,1995.5,2004.4,2006.3,246.2,388.6,235.1,239.8,16.0,53.4,109.7,70.9,26.0,61.7,72.8,49.2,41.4,3105.7,3165.4,89248.0,225555.8,273286.1,2125.0,6619.6,8300.4
Kunda,38,26,34.9,38.9,1994.3,1996.3,2000.5,2002.1,145.9,321.8,302.5,306.7,18.5,29.3,58.2,62.2,23.0,202.1,145.8,82.4,28.4,2132.4,2173.3,92090.7,244724.3,320865.7,2423.4,8109.8,10176.8
Osmussaar,37,21,27.0,25.4,1984.0,1986.4,1992.4,1993.3,266.7,1733.9,722.0,603.8,36.0,141.5,305.4,99.9,10.0,143.6,139.4,68.6,36.3,2723.4,2775.7,77312.6,178971.2,212955.9,2089.5,5074.0,5925.1
Heltermaa,36,9,203.9,41.6,2012.1,2000.0,2016.1,2013.5,485.6,361.0,1293.7,874.1,85.0,54.0,945.6,794.4,21.0,13.8,20.8,20.4,121.2,9097.8,9272.5,233563.2,587571.9,736218.4,6487.9,14643.7,14553.7
Paldiski Pohjasadam,34,17,113.4,45.0,1990.6,1992.9,1988.7,1989.0,165.5,832.3,348.2,311.3,27.5,169.4,84.9,80.2,5.5,38.0,31.1,30.2,42.3,3178.2,3239.2,248957.7,620454.0,762412.1,7322.3,16164.4,15273.3
Vikati Sadam,27,25,45.4,61.1,1995.1,1995.1,2004.3,2004.3,261.0,285.3,267.1,261.9,17.0,24.7,23.3,23.7,8.0,18.0,26.2,28.9,12.9,968.3,986.9,80879.8,233892.1,295718.3,2995.5,10711.3,13726.0
Vanasadam,25,11,131.7,17.3,1996.8,1992.9,2000.0,2000.0,148.0,209.1,359.3,339.7,16.0,39.0,15.1,16.5,9.0,16.8,25.1,27.4,35.0,2625.6,2676.0,92695.1,301334.7,386552.6,3707.8,10569.6,11059.7
Ringsu,24,21,33.4,47.7,1996.1,1995.3,2000.3,2000.4,323.3,491.8,652.1,674.7,41.0,52.0,101.1,103.2,13.5,41.0,19.4,16.6,12.8,957.7,976.1,90066.3,249712.3,328498.7,3752.8,12458.6,15945.2
Lehtma,24,13,16.9,23.1,1986.4,1987.2,1996.1,1997.1,270.0,452.2,637.4,672.6,38.5,47.4,40.1,35.9,19.0,126.0,48.8,47.8,11.8,891.1,908.2,38635.4,106524.1,133154.2,1609.8,4999.9,6209.1
Roomassaare,20,16,3.4,3.4,1988.2,1988.0,1991.0,1991.1,362.0,418.5,202.9,161.7,66.5,67.5,60.9,30.3,33.0,67.0,44.0,20.7,7.3,548.1,558.6,14498.6,37979.7,52249.0,724.9,2142.7,2983.7
Lehtma Kalurisadam,20,13,2.7,2.6,1984.6,1984.7,1981.8,1980.9,277.8,288.6,245.9,215.5,37.5,41.0,64.8,49.8,37.5,36.6,39.8,33.6,4.3,323.8,330.0,10644.2,27567.2,36577.5,532.2,1528.0,2061.9
Kelnase,19,2,0.6,0.1,2013.3,2015.5,2013.5,2013.3,127.6,130.0,194.8,198.9,49.0,53.2,180.5,185.2,13.0,53.8,148.8,150.9,13.8,1032.4,1052.2,3509.2,7586.4,10060.7,184.7,412.3,585.8
Oti,19,15,23.6,37.1,1994.3,1997.8,2005.3,2005.7,74.7,122.2,123.1,121.7,14.0,58.0,152.1,151.4,26.0,26.4,25.3,25.6,37.2,2789.4,2843.0,34218.7,85621.4,108369.0,1801.0,5991.3,7635.5
