Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Trelleborg,3632,74,14640.5,3782.3,1993.9,1998.7,1994.6,1995.0,101.9,362.7,135.9,147.5,9.0,55.4,17.7,26.5,1.0,40.9,10.7,12.3,3337.9,250621.1,255433.0,21781030.0,53925800.7,66224402.9,5997.0,12922.3,11892.8
Stockholm,2969,172,29527.7,4814.2,1998.4,2002.4,2000.3,2002.6,243.6,498.2,232.8,308.5,18.0,47.5,27.7,52.3,5.0,25.3,7.6,15.7,5397.8,401686.7,409399.1,18268277.8,54062748.8,65677650.8,6153.0,16415.6,16571.0
Malmo,1712,317,11109.3,5236.1,2000.5,2002.9,2004.2,2004.7,141.7,560.8,240.0,304.8,11.0,67.7,37.3,56.5,4.0,26.1,18.0,22.3,2201.9,164263.9,167417.8,13546118.2,37591501.3,46026986.3,7912.5,20624.6,21566.3
Ystad,1459,57,5990.4,1623.1,1992.7,1992.1,1995.2,1994.9,98.0,358.3,189.1,189.5,9.0,48.1,34.1,31.8,5.0,18.2,34.0,37.1,1363.0,102338.0,104302.9,9558094.8,23701686.8,29142013.5,6551.1,14122.1,13039.4
Foto,1428,1031,33241.7,52933.8,2006.4,2006.5,2009.4,2009.6,598.2,996.1,1243.9,1232.4,60.0,100.5,302.6,297.6,4.0,7.3,8.2,7.8,3995.6,302546.4,308355.3,24093288.2,68567785.1,84022979.7,16872.1,64703.6,81314.1
Langedrag,1262,115,16155.5,10573.2,2003.5,2006.2,2006.0,2007.6,525.6,405.8,452.7,433.5,34.0,35.9,34.4,35.3,9.0,17.8,17.1,20.3,2804.2,210574.8,214617.9,9085769.1,21168816.3,23743307.7,7199.5,19827.6,22255.1
Goteborg,1222,355,9026.7,9885.4,2005.3,2006.7,2008.2,2008.0,395.8,591.2,590.1,616.0,42.0,75.7,167.4,193.0,20.0,33.1,36.4,43.5,2118.7,157608.1,160634.2,8488432.7,26312043.7,31081637.6,6946.3,24049.2,28761.7
Kapellskar,1182,8,5802.7,1671.3,1999.3,1997.6,1997.9,1997.5,125.7,383.4,165.2,177.2,10.0,46.8,23.7,28.1,2.0,11.1,31.6,19.8,1173.7,88126.3,89818.3,10384305.4,25677982.9,31505897.8,8785.4,18753.5,17082.1
Nynashamn,1067,88,6681.7,3900.4,2001.2,2001.0,2003.1,2006.7,228.1,699.7,269.2,498.6,13.0,70.9,75.8,182.7,4.0,25.7,15.8,30.1,1534.4,115127.4,117337.9,7734924.7,18292561.2,22358520.6,7249.2,17775.3,18999.8
Karlshamn,938,223,4302.7,2963.3,2001.5,2001.5,2003.2,2005.7,264.6,538.0,348.5,436.6,18.0,56.9,46.1,74.9,9.0,41.1,33.6,51.9,1079.1,81001.6,82556.9,7679858.4,20358093.0,25637914.9,8187.5,22135.3,24416.5
