Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Goteborg,746,110,718.5,1005.1,2003.2,2005.0,2006.2,2006.3,78.2,187.2,229.6,240.3,20.0,44.9,62.4,64.2,18.0,22.9,24.9,24.4,467.7,34877.7,35547.4,1589526.0,3823659.8,4675662.7,2130.7,6642.7,8165.9
Brofjorden,493,101,832.4,1230.3,2006.7,2007.4,2007.8,2007.8,143.1,206.4,255.0,254.0,24.0,38.0,66.7,64.9,13.0,19.9,21.2,20.9,403.2,30048.7,30625.6,1476465.3,4205407.1,5122489.4,2994.9,10174.0,12563.0
Goteborg Fiskhamnen,487,42,8608.2,1772.4,1999.6,1991.7,2001.8,2001.7,466.9,204.3,467.0,455.2,40.0,143.2,39.7,39.8,8.0,42.2,9.3,9.2,1121.9,82104.2,83680.6,10588307.6,26211217.9,32176859.0,21741.9,46764.3,42938.7
Norrkoping,447,173,806.3,1013.3,1994.4,2000.5,2000.4,2001.6,216.8,336.0,307.4,313.5,21.0,38.3,43.7,44.1,14.0,62.8,26.4,25.3,321.4,24057.8,24519.7,1595709.8,4366698.8,5465892.3,3569.8,11551.0,14575.1
Aspero,429,118,557.3,402.5,2000.7,2000.7,2002.4,2003.4,76.2,217.0,309.4,234.8,17.0,40.0,61.6,68.9,5.0,20.1,14.1,16.6,212.0,15888.5,16193.6,1188283.0,3029109.7,3946589.6,2769.9,7971.9,9802.2
Malmo,316,116,829.6,731.2,1999.7,2001.0,1997.8,1999.8,190.1,272.2,427.3,345.6,29.0,56.9,71.6,75.1,10.0,42.3,10.5,15.5,264.1,19652.2,20029.5,1227249.8,2501909.9,3082114.9,3883.7,11205.8,13725.7
Helsingborg,294,108,375.1,455.3,2002.2,2001.1,2003.6,2004.3,139.6,256.1,264.8,261.1,21.5,41.0,68.7,65.2,17.0,56.4,93.0,53.0,177.3,13264.8,13519.5,934574.1,2511250.5,3019364.7,3178.8,9435.6,11545.8
Slite,290,53,481.3,607.4,1990.1,1997.4,1992.3,1993.6,304.4,483.1,385.3,369.8,24.0,85.6,58.4,45.5,14.0,37.0,69.0,53.8,161.8,11853.3,12080.9,1950152.8,4580835.5,5873425.0,6724.7,19420.0,25192.3
Oxelosund,272,80,889.3,910.2,1996.7,2001.1,2001.4,2003.8,373.6,346.1,417.0,431.1,33.0,52.6,45.1,49.0,17.0,34.6,23.9,32.0,231.3,17305.9,17638.1,950849.1,2430478.0,3317351.0,3495.8,11779.1,15285.6
Stockholm,257,101,1115.7,358.3,1991.6,1995.8,2005.9,2005.1,187.5,415.9,433.3,313.3,30.0,81.5,127.4,75.8,15.0,59.3,33.8,26.9,307.0,22346.7,22775.8,1133861.2,3230512.9,4040240.2,4411.9,12942.5,15296.9
Visby,247,67,1987.1,431.4,1999.1,1996.2,2003.1,2003.6,348.5,362.2,565.5,481.2,17.0,39.9,50.7,52.4,14.0,19.6,48.9,34.2,779.2,58501.0,59624.2,2313371.0,5491078.2,6807846.2,9365.9,22345.8,23239.5
Nynashamn,211,44,2755.1,899.6,1998.7,2000.3,2003.4,2004.9,290.3,399.2,1193.0,693.9,36.0,50.4,324.1,183.8,13.0,26.6,9.8,26.8,1096.8,82350.5,83931.6,2936852.4,6818751.0,8292360.7,13918.7,32099.4,32556.9
Foto,191,157,899.7,1395.6,2005.9,2005.8,2008.5,2008.8,455.4,469.8,420.7,408.3,43.0,46.0,69.3,69.2,3.0,11.5,12.8,13.6,196.0,14711.7,14994.2,1138583.2,3353667.1,4513531.8,5961.2,23776.8,30473.6
Saltholmen,190,19,22.3,7.7,1993.2,1983.2,1998.1,2001.2,225.7,511.7,267.4,129.3,31.5,277.6,356.7,196.5,22.0,44.0,29.5,17.1,60.5,4540.9,4628.1,222476.0,459415.9,578184.4,1170.9,2756.8,3633.6
Karlshamn,190,87,339.8,488.1,2001.6,2002.0,2006.2,2006.4,306.1,357.5,367.1,369.8,27.0,33.2,43.2,42.8,14.0,34.1,48.0,51.9,115.4,8646.5,8812.5,657566.4,1942282.5,2549733.5,3460.9,12396.6,16181.3
Donso,188,21,29.3,8.9,1995.3,1988.0,1997.0,1999.0,282.1,424.9,352.5,159.9,47.0,202.3,266.4,172.9,31.0,24.4,87.5,60.2,84.8,6365.9,6488.1,315989.3,648741.8,816261.0,1680.8,3931.6,5172.9
Sandvik (Styrso),180,74,287.8,426.5,2000.5,2002.9,2008.3,2008.7,75.9,360.1,348.2,353.7,19.0,44.3,66.4,65.0,4.0,13.9,30.6,36.2,107.4,8062.5,8217.3,419195.7,1069964.6,1453004.6,2328.9,8445.1,10957.7
Trollhattan,173,69,68.7,106.5,1984.0,1995.1,1999.8,2000.6,64.5,162.0,198.1,198.3,10.0,28.2,56.1,56.3,0.0,0.7,6.2,5.6,22.7,1715.2,1748.1,324570.2,884933.1,1257311.8,1876.1,6111.8,8581.5
Lulea,166,79,897.6,1258.1,1995.6,2002.7,1999.2,2003.3,549.4,606.4,673.8,652.5,54.0,62.1,104.0,89.9,20.0,46.0,75.4,76.8,245.3,18288.7,18639.8,1570277.5,3965253.3,4987098.3,9459.5,30185.3,38052.5
Vasteras,161,73,184.8,273.1,2000.1,1998.7,2004.2,2004.7,179.9,247.2,307.8,322.3,18.0,27.0,44.6,45.5,15.0,30.3,17.7,17.4,84.6,6367.4,6489.6,514286.3,1515223.9,1984391.4,3194.3,10781.7,14265.3
Haraholmen,158,73,939.5,958.2,2001.9,2002.3,2003.5,2006.1,528.7,634.1,717.5,730.2,36.5,172.1,109.9,100.6,35.5,83.8,184.5,94.3,349.3,25879.9,26376.8,1465168.5,3769331.4,4720679.0,9273.2,28781.8,35072.1
Arsta/Stockholm,145,8,109.6,126.7,1974.6,1960.4,1976.0,1976.1,169.9,248.2,214.8,214.3,17.0,82.4,49.9,46.9,14.0,17.3,16.4,16.6,57.7,4335.8,4419.0,307356.1,688899.5,835441.8,2119.7,6203.8,7794.4
