Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Germany,5759,751,30369.5,16470.8,1998.3,2002.2,2000.9,2003.1,135.7,454.9,202.7,316.5,10.0,61.1,41.9,69.5,2.0,38.7,18.8,27.1,6709.1,503684.1,513354.8,37540390.5,102693532.2,124478367.8,6518.6,17434.3,18570.4
Finland,5470,756,34586.7,13464.8,1998.9,2002.6,1999.4,2003.7,189.8,478.0,235.8,365.9,17.0,53.1,66.4,74.4,6.0,68.1,18.2,39.8,7192.4,532801.8,543031.6,31373434.5,86360549.9,108596693.1,5735.5,15934.6,17672.7
Poland,4415,530,21622.9,8280.9,1993.4,1999.7,1993.9,1998.3,167.3,400.9,238.6,285.3,12.0,45.5,67.1,66.5,5.0,75.9,24.4,40.7,5214.4,391449.5,398965.4,30982248.7,78943130.6,97358363.5,7017.5,16496.5,16486.2
Denmark,3461,980,11870.1,9446.7,1998.5,2001.0,2004.7,2006.6,156.3,361.7,323.5,263.5,19.0,47.1,50.9,63.2,12.0,47.8,46.2,40.4,3436.4,257939.2,262891.7,13101262.5,37089300.1,46466605.1,3785.4,11994.0,14552.8
Estonia,1971,528,12183.3,7277.8,2000.8,2001.8,2003.9,2005.6,263.3,489.2,306.5,446.8,22.0,54.1,37.4,66.1,8.0,67.8,18.7,35.4,2445.1,183573.8,187098.4,14465620.9,39535488.4,50185371.3,7339.2,20493.8,23215.8
Latvia,1728,490,9221.9,6022.4,2002.6,2001.2,2002.4,2006.4,264.8,483.5,320.3,453.1,22.0,45.0,84.1,76.6,13.0,38.2,25.7,55.2,1779.4,133599.5,136164.6,11289425.6,29866006.6,38480793.6,6533.2,18328.7,21272.1
Norway,1636,563,6717.5,7788.8,1999.6,2000.4,2004.5,2006.7,261.5,410.3,426.0,452.4,26.5,54.5,107.0,109.5,16.0,36.6,42.0,42.7,2035.9,150506.6,153396.3,8734025.9,23812534.8,29731932.8,5338.6,17344.3,21775.8
United Kingdom of Great Britain and Northern Ireland,1559,526,14207.5,13740.1,2002.9,2004.9,2004.8,2005.8,696.3,844.0,698.3,774.0,73.0,93.4,77.7,96.4,23.0,41.8,30.4,42.9,3121.8,234342.8,238842.2,15900928.6,44046923.7,57113293.3,10199.4,33958.8,43685.8
Belgium,1251,289,17726.5,10317.0,2003.0,2004.6,2004.0,2004.8,552.0,765.3,582.8,622.2,37.0,77.0,52.7,76.1,7.0,33.4,15.6,19.1,3153.5,236455.2,240995.2,11258009.4,28110497.2,33892752.4,8999.2,26090.1,30164.8
Russian Federation,1166,694,14456.8,22329.6,2002.3,2003.5,2008.5,2008.6,563.5,692.5,861.5,871.7,61.0,78.3,118.2,124.7,40.0,70.7,66.3,68.1,2298.9,171544.0,174837.6,14084575.8,38028484.3,46703161.7,12079.4,40932.9,52520.7
Netherlands,1077,539,8320.1,10905.9,2004.4,2005.0,2006.0,2006.5,571.4,731.7,753.4,766.1,68.0,89.9,130.6,142.7,23.0,37.3,37.0,41.2,2119.6,158766.2,161814.5,11154300.8,33612107.4,41336860.6,10356.8,36886.5,46090.3
Lithuania,910,341,4466.6,3041.6,1999.6,2001.1,2002.9,2004.7,237.6,367.9,331.8,400.8,21.0,52.4,40.5,60.6,15.0,51.1,38.5,62.6,1131.3,84844.2,86473.2,7123415.3,18631202.5,23564122.2,7827.9,20218.2,22104.7
Spain,248,190,5132.8,8260.3,2007.4,2007.3,2008.6,2008.6,1915.8,1911.6,2038.4,2048.0,182.5,186.8,198.3,199.9,33.0,54.8,64.0,63.8,947.7,72179.0,73564.8,5985834.7,18891899.6,24696778.0,24136.4,97365.7,125426.1
France,212,137,2951.7,4045.9,2003.5,2004.7,2002.5,2003.9,1168.1,1144.3,1196.4,1173.9,113.0,127.9,125.6,127.0,29.0,47.9,38.2,41.4,543.3,40972.7,41759.4,3738000.1,11351629.8,13994087.6,17632.1,64111.6,80733.3
United States of America,85,79,11098.8,17937.5,2011.0,2010.9,2010.9,2010.7,4454.3,4753.2,4780.8,4815.8,417.0,441.2,470.6,480.6,57.0,79.0,82.0,82.8,1306.8,98625.0,100518.6,7713694.3,20731420.4,25958340.3,90749.3,356212.9,445549.4
Morocco,78,61,2097.1,3262.4,2007.6,2007.6,2009.0,2009.8,2049.8,2145.3,2195.2,2221.1,193.0,212.4,250.5,259.1,40.0,100.2,118.6,123.8,333.9,25440.4,25928.8,2515763.2,7444381.1,9818901.1,32253.4,126895.9,160183.9
Italy,64,38,2391.9,3855.9,2002.8,2007.0,2007.5,2008.4,2770.9,3001.3,2193.1,2768.2,237.5,270.5,262.4,269.7,25.5,83.8,106.1,117.5,332.8,25436.8,25925.1,2408444.0,6570355.8,8294238.1,37631.9,130755.4,160675.4
Ireland,61,52,737.6,1102.1,2003.6,2003.7,2004.8,2004.8,1142.8,1344.9,1280.1,1273.5,120.0,132.4,133.0,130.3,29.0,30.1,32.8,32.9,163.5,12392.0,12629.9,1143497.8,3284510.2,4198876.1,18745.9,66791.0,84792.0
Egypt,46,36,2899.5,4413.0,2004.2,2005.3,2005.9,2006.3,3807.2,3957.2,3964.5,3972.5,319.5,354.4,353.0,355.0,159.5,171.5,173.4,169.9,511.0,39108.9,39859.8,1945972.8,5879067.4,8396469.1,42303.8,200154.0,261162.2
Nigeria,46,5,727.4,1275.5,2001.9,2008.0,2011.0,2011.1,279.3,3074.5,3044.1,3320.9,27.0,287.5,440.1,443.0,12.0,35.3,30.6,27.7,66.4,5104.5,5202.5,560619.8,1452954.2,1786500.2,12187.4,41034.1,51715.3
Turkey,45,42,3868.8,6317.8,2006.2,2006.4,2008.5,2008.6,3804.0,3804.1,3806.0,3802.9,338.0,346.1,343.4,344.4,83.0,99.5,108.0,107.5,458.0,35171.8,35847.1,2705522.6,7397234.5,9471168.8,60122.7,243237.9,306282.2
Algeria,44,35,1172.1,1835.2,2009.0,2008.5,2008.5,2008.3,2703.4,2709.7,2555.5,2524.8,239.5,248.7,257.6,261.2,45.0,56.3,52.7,50.1,225.6,17209.0,17539.4,1822054.2,5332956.8,7179461.1,41410.3,163481.7,208705.0
Faroe Islands,40,12,268.5,315.0,2004.1,2001.2,2002.6,2004.4,749.3,1305.3,844.5,789.2,48.0,151.8,145.4,91.3,5.0,126.5,98.9,45.2,99.8,7531.6,7676.2,739044.4,1877152.4,2156585.4,18476.1,48453.7,55900.2
Iceland,40,24,396.8,433.0,2003.5,2002.4,2002.4,2004.5,1278.7,2315.5,1563.8,1388.9,116.0,222.8,267.9,173.3,19.0,240.5,375.0,157.2,118.3,8978.8,9151.2,1122069.2,2696221.0,3243653.7,28051.7,78110.8,94844.9
Portugal,37,34,411.3,573.1,2006.7,2007.4,2009.8,2009.4,1722.1,1796.4,1844.6,1846.3,195.0,205.9,188.0,191.1,52.0,77.0,54.2,55.5,91.0,6721.4,6850.5,753914.7,2251074.2,3084782.9,20376.1,79897.8,106244.6
Canada,28,26,1488.4,2424.1,2007.8,2007.7,2008.6,2008.9,3339.2,3325.9,3331.3,3338.3,313.0,309.7,308.8,309.1,42.0,60.3,63.7,61.9,243.0,18495.5,18850.6,1296164.4,4372485.9,5485086.8,46291.6,200167.5,250000.5
Brazil,19,18,2497.9,4207.0,2012.0,2012.0,2012.2,2012.1,5011.7,5327.9,5231.6,5221.2,452.0,507.6,526.0,526.1,118.0,126.4,135.4,136.3,280.3,21574.8,21989.0,1591642.5,4071276.3,5549720.3,83770.7,323287.3,402635.8
Gibraltar,18,16,1089.3,1622.3,2008.8,2008.9,2010.0,2010.2,2004.5,2067.7,2074.6,2105.1,193.5,199.4,178.1,187.5,9.5,22.6,25.5,27.6,134.1,10233.7,10430.2,544807.3,2199256.6,2510126.0,30267.1,153171.9,192678.9
Tunisia,11,10,314.2,458.6,2010.4,2010.4,2009.9,2009.4,3086.7,3156.9,3128.9,3134.1,280.0,268.2,264.0,263.7,124.0,99.9,109.4,111.4,83.2,6363.2,6485.4,425464.4,1385788.8,1817326.2,38678.6,178173.2,226365.5
Greece,11,11,923.1,1547.2,2007.1,2007.1,2007.7,2007.7,3527.1,3958.8,4250.3,4286.4,309.0,312.6,334.1,336.5,39.0,87.5,90.0,90.4,127.6,9810.5,9998.9,924037.6,2572150.3,3126181.0,84003.4,303841.7,376106.8
Mexico,11,11,1317.7,1926.6,2006.5,2006.5,2007.3,2008.4,5993.3,6497.4,6234.8,6120.4,547.0,544.4,552.3,555.9,125.0,120.5,125.3,128.8,213.6,16379.8,16694.3,1494301.2,3465149.7,4477542.7,135845.6,416953.4,496756.1
Puerto Rico,11,11,1470.9,2372.1,2011.3,2011.3,2011.4,2011.2,4530.2,4603.0,4606.5,4609.3,394.0,378.4,380.4,383.2,40.0,40.9,41.1,40.9,177.0,13344.8,13601.1,819875.9,3752176.7,4290770.8,74534.2,426724.1,522316.6
Senegal,9,7,402.7,575.5,2006.3,2006.1,2007.0,2007.4,3666.7,3430.7,3458.5,3462.2,329.0,341.9,334.8,336.0,59.0,161.1,150.8,157.8,105.4,8039.3,8193.7,308381.6,899260.6,1230637.1,34264.6,148130.8,192092.3
Singapore,9,9,3256.9,3507.8,2011.4,2011.4,2010.7,2012.4,9478.8,10499.5,10978.9,10366.8,768.0,795.4,816.0,836.3,8.0,9.2,9.5,9.5,302.3,23343.7,23791.8,1714657.2,5224524.3,6367939.3,190517.5,724587.9,842389.9
Malta,7,7,590.7,1053.0,2008.7,2008.7,2008.3,2008.2,2971.6,3067.0,3101.3,3110.9,289.0,474.7,318.7,315.0,7.0,20.6,38.6,40.3,76.5,5828.1,5940.0,377373.2,996325.9,1192934.6,53910.5,209690.5,262826.1
South Africa,7,7,1521.0,1208.0,2010.0,2010.0,2009.3,2011.7,7127.7,7231.4,7432.4,7209.7,532.0,553.7,507.6,544.9,14.0,20.4,31.7,19.9,151.9,11692.5,11916.9,586493.2,2327608.5,2881337.7,83784.7,379412.2,457429.3
Greenland,5,2,315.5,482.0,2006.2,2006.5,2006.2,2006.2,2401.2,2321.8,2377.2,2377.2,198.0,189.2,197.2,197.2,79.0,63.8,63.7,63.7,59.1,4549.9,4637.2,430228.7,1033144.2,1165475.4,86045.7,261840.0,306209.2
Ecuador,5,5,615.3,893.3,2007.2,2007.2,2008.4,2008.6,6107.0,6231.6,6149.2,6119.9,584.0,554.4,589.5,617.2,55.0,53.4,58.6,63.9,113.4,8701.3,8868.3,765029.7,1974742.5,2346855.5,153005.9,459312.5,530973.7
China,5,5,1925.8,1803.2,2012.4,2012.4,2008.5,2008.9,1051.2,3946.4,5758.7,5295.3,89.0,286.0,835.3,811.4,7.0,17.0,29.4,28.4,168.0,12974.4,13223.6,654570.0,3263795.7,2993097.7,130914.0,687961.1,946676.2
Panama,5,5,530.5,759.1,2005.6,2005.6,2008.4,2009.3,5541.0,5527.9,5519.8,5514.7,415.0,431.6,454.4,461.6,31.0,36.2,35.1,34.6,96.0,7356.2,7497.4,634251.8,1680317.6,2024930.4,126850.4,401613.8,476109.8
Malaysia,4,4,1046.3,1798.1,2013.2,2013.2,2012.9,2012.9,10876.1,8673.5,8587.8,8863.1,1128.5,896.0,1172.1,1172.1,70.0,62.8,71.0,71.0,96.9,7478.9,7622.5,606896.4,1377158.3,1659504.9,151724.1,545234.9,645388.7
Guinea,4,2,46.1,63.8,2006.5,2006.0,2006.2,2006.2,3661.8,3568.5,3594.9,3586.5,373.5,323.5,344.1,338.9,90.5,90.5,97.3,98.6,14.1,1069.2,1089.7,161465.6,466201.9,662094.6,40366.4,140212.8,193442.8
Bahamas,4,4,777.3,1366.0,2009.5,2009.5,2009.2,2009.2,5124.9,5081.6,5165.9,5169.8,414.5,418.0,427.9,428.0,93.0,88.8,103.1,103.1,96.8,7458.7,7601.9,948669.0,1728200.4,2279907.3,237167.3,612957.3,768871.0
Colombia,4,4,635.1,1123.0,2006.0,2006.0,2009.7,2010.4,4908.7,4904.2,4900.8,4900.4,387.0,367.5,386.0,389.1,63.5,93.0,94.5,94.1,72.8,5600.5,5708.1,402454.7,1255803.2,1431823.9,100613.7,394425.7,468425.6
India,4,4,831.0,1478.3,2010.5,2010.5,2009.5,2009.2,6995.9,7235.9,7419.1,7471.7,702.0,690.8,680.8,680.3,63.0,103.5,95.6,92.1,83.8,6461.8,6585.8,597280.4,1458475.7,1742578.1,149320.1,522336.6,618039.0
Åland Islands,3,2,25.0,2.6,1997.3,1993.0,2005.8,2005.0,259.6,410.1,254.5,258.8,18.0,42.0,18.4,19.8,0.0,10.5,0.2,0.8,3.7,277.3,282.6,15949.4,39267.6,48045.2,5316.5,11398.3,10528.6
Israel,3,3,612.4,1105.2,2009.0,2009.0,2009.5,2009.5,4964.5,4675.7,4812.1,4824.6,374.0,411.7,431.4,432.2,306.0,274.7,263.9,264.6,57.5,4429.1,4514.1,266532.9,709483.4,825273.7,88844.3,370993.3,448581.9
Cyprus,3,3,579.8,1065.8,2009.3,2009.3,2011.2,2011.6,3913.3,4973.7,4402.7,4346.5,336.0,409.3,394.3,388.2,28.0,48.3,60.5,62.4,59.0,4548.9,4636.3,638414.9,1420613.2,1601928.5,212805.0,617335.7,729286.2
Ghana,3,2,232.2,377.4,2005.3,2004.5,2004.4,2004.2,4571.7,4655.7,4651.6,4643.3,395.0,387.2,388.3,389.0,56.0,31.5,30.3,27.2,43.4,3327.7,3391.6,157172.5,414684.2,567779.2,52390.8,224897.0,286560.9
Saudi Arabia,3,3,482.9,859.1,2014.3,2014.3,2014.0,2013.8,4415.8,4383.3,4374.3,4371.5,404.0,392.0,389.0,388.0,29.0,338.7,338.6,333.2,50.3,3874.4,3948.8,172592.5,693215.2,795217.0,57530.8,320526.3,392602.5
Peru,3,3,366.9,460.1,2007.3,2007.3,2008.5,2009.0,6790.1,6794.6,6806.4,6819.5,442.0,490.7,508.3,533.8,46.0,43.7,48.4,53.1,90.7,6949.5,7082.9,731178.6,1574563.7,1798892.8,243726.2,559072.3,613537.5
Sri Lanka,2,2,722.7,1174.7,2004.0,2004.0,2000.6,2000.6,7389.2,7389.2,7327.3,7325.9,727.0,727.0,757.8,758.6,212.5,212.5,329.3,332.1,62.1,4788.0,4879.9,440971.5,922454.4,1161025.7,220485.7,686007.8,850000.3
Dominican Republic,2,2,218.4,355.6,2009.0,2009.0,2009.1,2009.1,4614.6,4614.6,4610.7,4612.2,414.0,414.0,414.4,414.5,13.5,13.5,13.6,13.6,22.6,1745.9,1779.4,158677.1,314049.9,389523.3,79338.5,253282.1,294487.4
Costa Rica,2,2,237.3,312.9,2014.0,2014.0,2013.2,2012.3,6119.8,6119.8,6186.7,6357.8,511.5,511.5,553.1,597.0,21.5,21.5,24.3,27.3,41.0,3147.6,3208.0,356739.9,833641.7,1047820.8,178370.0,498299.2,584709.1
Cuba,2,2,120.3,179.7,2010.0,2010.0,2013.8,2013.8,2998.8,2998.8,4528.2,4519.8,289.5,289.5,445.6,445.4,5.0,5.0,9.8,9.8,9.9,761.6,776.2,91356.7,192426.8,246041.2,45678.3,146262.8,175921.6
"Tanzania, United Republic of",2,2,221.5,352.7,2012.5,2012.5,2011.2,2011.1,6362.2,6362.2,8429.8,8688.1,746.0,746.0,814.2,817.3,148.5,148.5,123.2,122.1,23.2,1778.1,1812.3,161393.3,328451.0,403511.5,80696.6,268838.2,316674.4
Libya,2,2,96.4,149.7,2007.0,2007.0,2004.2,2004.0,3117.3,3117.3,3043.9,3038.0,258.5,258.5,241.1,239.6,153.0,153.0,194.9,198.6,22.1,1699.9,1732.5,74477.6,319887.9,402896.4,37238.8,202660.7,252381.0
Venezuela (Bolivarian Republic of),2,2,300.9,478.9,2012.0,2012.0,2011.8,2011.9,4956.9,4956.9,4962.0,4950.1,419.0,419.0,418.6,418.9,87.0,87.0,84.3,86.2,34.1,2626.0,2676.4,92377.2,676506.4,779998.9,46188.6,398861.3,490318.5
Chile,2,2,184.2,200.9,1991.0,1991.0,1991.0,1991.0,7901.3,7901.3,7901.3,7901.3,518.0,518.0,518.1,518.1,87.0,87.0,86.7,86.7,66.7,5084.0,5181.6,596038.1,1302372.1,1466999.7,298019.0,635075.3,685690.5
Uruguay,1,1,196.9,314.9,2009.0,2009.0,2009.0,2009.0,6709.7,6709.7,6709.7,6709.7,572.0,572.0,572.0,572.0,8.0,8.0,8.0,8.0,23.3,1800.7,1835.3,60731.4,444754.2,512793.1,60731.4,524445.1,644698.1
United Arab Emirates,1,1,15.3,26.1,2005.0,2005.0,2005.0,2005.0,363.6,363.6,363.6,363.6,31.0,31.0,31.0,31.0,12.0,12.0,12.0,12.0,1.6,123.8,126.2,20604.6,32312.6,43783.9,20604.6,47507.8,59797.6
Svalbard and Jan Mayen,1,1,15.5,7.9,1989.0,1989.0,1989.0,1989.0,1610.3,1610.3,1610.3,1610.3,175.0,175.0,175.0,175.0,95.0,95.0,95.0,95.0,6.4,485.6,494.9,55128.3,113111.1,121884.1,55128.3,122669.7,138511.5
Croatia,1,1,198.9,370.2,2015.0,2015.0,2015.0,2015.0,4751.1,4751.1,4751.1,4751.1,402.0,402.0,402.0,402.0,19.0,19.0,19.0,19.0,15.1,1164.9,1187.3,75410.8,221352.3,252868.7,75410.8,344592.7,421138.0
Suriname,1,1,18.5,28.1,2004.0,2004.0,2004.0,2004.0,4635.7,4635.7,4635.7,4635.7,498.0,498.0,498.0,498.0,157.0,157.0,157.0,157.0,4.3,324.9,331.1,48217.5,141440.4,195055.6,48217.5,193171.5,243567.4
Sint Maarten (Dutch part),1,1,4.6,6.6,2011.0,2011.0,2011.0,2011.0,1320.5,1320.5,1320.5,1320.5,216.0,216.0,216.0,216.0,19.0,19.0,19.0,19.0,1.7,125.6,128.0,11385.7,33398.7,46059.0,11385.7,45614.1,57514.2
Virgin Islands (British),1,1,157.7,267.9,2016.0,2016.0,2016.0,2016.0,5369.1,5369.1,5369.1,5369.1,653.0,653.0,653.0,653.0,6.0,6.0,6.0,6.0,16.1,1239.8,1263.6,51674.7,378429.6,436322.1,51674.7,446236.5,548556.6
Viet Nam,1,1,8.7,11.5,2006.0,2006.0,2006.0,2006.0,558.9,558.9,558.9,558.9,63.0,63.0,63.0,63.0,1.0,1.0,1.0,1.0,1.8,136.1,138.7,10671.3,41396.2,47235.9,10671.3,44682.7,54522.9
Bulgaria,1,1,2.0,2.6,2008.0,2008.0,2008.0,2008.0,308.7,308.7,308.7,308.7,194.0,194.0,194.0,194.0,76.0,76.0,76.0,76.0,1.0,74.1,75.5,4502.0,13206.1,18212.0,4502.0,18036.1,22741.5
Mauritania,1,1,19.4,24.4,2007.0,2007.0,2007.0,2007.0,2947.2,2947.2,2947.2,2947.2,295.0,295.0,295.0,295.0,135.0,135.0,135.0,135.0,3.2,246.0,250.7,41814.0,122656.3,169151.1,41814.0,167517.2,211220.2
Indonesia,1,1,221.0,321.1,2010.0,2010.0,2010.0,2010.0,9666.8,9666.8,9666.8,9666.8,793.0,793.0,793.0,793.0,148.0,148.0,148.0,148.0,30.4,2340.0,2384.9,121324.6,442992.6,654081.8,121324.6,725912.0,991304.0
Philippines,1,1,111.5,203.4,2010.0,2010.0,2010.0,2010.0,2562.2,2562.2,2562.2,2562.2,134.0,134.0,134.0,134.0,165.0,165.0,165.0,165.0,8.2,634.0,646.2,41429.0,121606.1,138920.5,41429.0,189311.7,231364.0
Virgin Islands (U.S.),1,1,124.1,223.2,2009.0,2009.0,2009.0,2009.0,4215.6,4215.6,4215.6,4215.6,419.0,419.0,419.0,419.0,13.0,13.0,13.0,13.0,15.9,1226.2,1249.7,43048.7,315258.6,363487.2,43048.7,371746.6,456986.5
