Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1239,138,37977.3,46756.0,2006.5,2005.9,2008.1,2007.4,1450.1,1564.0,1544.6,1538.7,107.0,132.0,131.4,131.2,146.0,155.6,161.5,161.2,8325.9,639278.3,651552.4,42462812.0,159047489.0,178589195.7,34271.8,135230.3,162563.1
Bulk carrier,1108,729,80858.6,139150.2,2006.0,2007.9,2007.4,2007.4,1716.0,2843.3,2669.1,2666.6,156.0,271.6,419.1,420.6,172.0,215.4,227.3,227.2,8139.9,629928.2,642022.8,56697925.4,121703062.0,155615749.4,51171.4,177573.5,211439.4
General cargo,445,215,8742.2,11669.7,2006.6,2005.5,2006.3,2006.2,1420.2,2192.7,2069.8,2045.0,122.0,195.2,286.4,286.0,109.0,164.5,147.3,151.4,1738.4,133387.1,135948.2,6779025.6,22581835.7,32562098.0,15233.8,77174.8,103200.0
Chemical tanker,334,188,16352.6,26208.6,2007.1,2008.1,2009.5,2009.4,1682.7,2496.5,2617.9,2620.1,150.5,221.9,329.5,333.8,79.5,112.0,122.6,124.0,2540.8,196212.3,199979.6,8622091.3,44519601.2,51969843.1,25814.6,154498.4,188738.8
Liquefied gas tanker,196,49,2498.0,2784.2,2006.9,2005.5,2007.6,2007.9,1770.9,2033.0,2008.9,1989.4,146.0,187.7,219.0,215.7,33.0,65.9,74.3,71.4,648.1,49754.3,50709.6,1877702.4,5897277.0,6307878.5,9580.1,54271.4,72470.0
Oil tanker,164,105,16130.6,28444.2,2003.4,2004.1,2001.4,2001.3,1635.6,2509.4,2822.8,2881.7,149.0,335.8,803.7,854.7,72.0,174.5,1198.4,1208.8,1994.9,154393.9,157358.2,15449784.3,32475072.0,36129298.2,94206.0,262240.5,317423.6
Vehicle,40,10,2399.9,794.4,2003.4,2003.3,2002.9,2002.5,1491.4,2160.2,2054.7,2021.9,100.0,161.9,277.7,267.4,49.0,69.8,62.0,61.7,215.8,16681.0,17001.2,804441.1,3546722.6,4107466.2,20111.0,76442.0,82268.4
Service - tug,33,30,73.2,58.4,2007.2,2007.4,2007.3,2006.1,1576.1,1936.5,1688.6,1758.2,328.0,508.0,564.3,615.0,80.0,124.2,99.0,88.0,60.6,4585.6,4673.7,1492943.9,3530362.8,4726965.0,45240.7,116819.7,157726.4
Service - other,7,5,39.5,39.0,2008.9,2009.6,2009.9,2008.6,1420.2,1139.4,979.6,998.3,156.0,223.4,267.4,278.5,68.0,168.8,218.4,116.6,18.7,1403.7,1430.7,272034.2,558154.4,601445.1,38862.0,86474.5,97642.0
Refrigerated bulk,2,2,106.9,114.7,1986.0,1986.0,1985.7,1985.7,4581.0,4581.0,4654.8,4656.4,1022.5,1022.5,1228.4,1230.1,102.0,102.0,107.9,107.9,79.3,5997.1,6112.2,340305.7,743584.4,837577.9,170152.8,362593.8,391492.4
Miscellaneous - fishing,1,1,118.7,129.8,1985.0,1985.0,1985.0,1985.0,9588.0,9588.0,9588.0,9588.0,716.0,716.0,716.0,716.0,287.0,287.0,287.0,287.0,16.6,1283.0,1307.6,912681.2,2024502.9,2301654.8,912681.2,2147953.5,2546268.4
