Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Singapore,1058,546,40599.4,62709.0,2005.5,2006.9,2005.5,2005.3,1559.4,1801.2,1819.3,1848.1,129.0,167.4,189.8,197.5,130.0,181.7,599.3,667.5,6335.5,487911.4,497279.3,37467683.5,107479221.8,126613102.3,35413.7,128697.0,155614.9
Malaysia,843,333,28954.3,41536.4,2006.6,2005.0,2007.0,2006.0,1442.8,1665.6,1615.2,1666.4,112.0,164.1,346.2,429.6,143.0,164.9,163.3,166.2,5083.2,391608.3,399127.2,27170743.3,89074871.3,102530066.3,32231.0,122072.5,146943.6
Sri Lanka,379,137,12872.5,18521.2,2005.7,2006.5,2005.7,2005.2,1358.0,1621.3,1620.3,1670.2,112.0,188.2,245.3,274.1,142.0,190.6,160.7,164.6,2422.0,185903.1,189472.4,12068365.2,40666664.3,46803668.7,31842.7,123678.0,150127.1
India,297,187,5188.3,8361.1,2007.7,2006.2,2006.3,2006.2,768.7,1333.4,1338.5,1348.4,70.0,155.9,192.0,192.2,93.0,175.7,208.7,213.9,755.0,58036.4,59150.7,4697128.2,12700829.6,16472872.7,15815.2,60654.7,76123.2
Indonesia,221,148,6742.9,11164.7,2004.8,2005.5,2003.8,2003.6,1666.1,1860.8,1936.5,1941.1,152.0,202.1,350.2,372.4,72.0,129.7,149.3,152.3,1031.0,79318.1,80841.0,6481078.1,16387574.8,19958639.3,29326.1,101892.0,124457.7
United Arab Emirates,144,126,12454.0,20809.8,2005.8,2006.8,2005.9,2005.7,3194.2,3320.2,3331.8,3333.1,290.5,312.5,327.1,330.5,135.0,186.5,184.1,184.1,1328.6,102764.7,104737.8,9212229.6,21004803.3,26894473.4,63973.8,228463.8,275708.5
China,100,70,5959.8,7846.1,2007.0,2006.6,2007.5,2006.7,3594.5,3017.9,2684.2,2549.3,257.0,295.5,323.0,328.0,126.5,193.2,205.4,207.5,1027.9,79159.0,80678.8,4961676.3,16515021.5,19504405.5,49616.8,196448.9,240067.4
Thailand,79,53,2672.2,4533.9,2000.4,2000.5,2002.0,2002.0,1290.3,1821.2,1896.3,1886.5,154.0,219.4,270.1,267.8,138.0,222.2,216.6,217.7,342.3,26382.3,26888.8,2112849.4,4585367.4,5837116.6,26744.9,93860.0,112753.6
Myanmar,43,31,582.2,600.2,2005.5,2004.6,2006.0,2004.7,644.3,730.0,641.6,727.2,50.0,77.5,77.5,90.9,83.0,143.5,111.0,138.4,108.3,8295.8,8455.1,404670.2,1360570.7,1673645.9,9410.9,38844.9,47664.4
Maldives,36,14,540.3,628.1,2012.7,2011.8,2012.6,2012.4,1840.2,2089.7,1958.3,1942.5,129.0,167.6,159.0,157.8,37.0,53.1,63.7,68.9,132.7,10215.9,10412.0,443330.9,1260516.8,1451491.8,12314.7,63820.5,83333.6
