Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,465,251,1398.0,1957.5,1996.1,1995.3,2002.8,2002.8,560.3,494.0,534.2,535.5,57.0,82.0,69.1,70.3,55.0,80.9,71.4,71.8,375.1,28562.1,29110.5,2252669.2,6857778.6,9769962.7,4844.4,19723.4,26636.3
Container,273,30,2495.2,3152.9,2001.8,2001.0,2001.4,2001.2,597.4,585.9,594.5,594.1,50.0,54.5,57.4,57.3,34.0,33.4,37.4,36.8,581.2,44544.7,45399.9,3342773.1,11726310.0,13249836.7,12244.6,45347.4,54239.2
Chemical tanker,246,110,1159.9,1777.2,2009.3,2008.2,2008.2,2008.0,593.2,599.0,600.7,605.3,64.5,80.0,95.1,94.9,39.0,51.8,62.8,63.6,455.0,34603.3,35267.7,1514605.2,5347156.2,6590148.5,6156.9,24609.8,30974.2
Ferry-RoPax,152,4,1895.3,702.4,1989.9,1989.5,1989.4,1989.8,574.5,581.6,580.8,585.1,49.0,47.8,50.7,51.0,22.0,22.6,23.7,23.4,412.6,31541.9,32147.5,4363734.8,10791170.9,13240836.0,28708.8,61281.8,55814.8
Oil tanker,111,70,2051.8,3695.2,2009.0,2008.7,2007.9,2007.9,569.1,549.2,585.9,587.4,70.0,89.4,113.6,114.1,39.0,46.1,48.9,49.2,386.4,29782.8,30354.6,2254206.6,4417207.8,4845170.6,20308.2,53339.6,66756.1
Ro-Ro,67,7,607.3,412.7,1980.1,1987.6,1978.8,1978.8,567.7,482.2,573.5,564.7,62.0,62.3,117.7,121.8,27.0,40.7,29.3,29.7,165.6,12807.5,13053.4,462471.8,1014470.6,1034803.0,6902.6,16260.7,17627.8
Bulk carrier,56,49,594.5,969.8,2004.7,2004.8,2008.2,2008.4,589.3,617.6,591.6,588.8,56.0,124.8,124.0,121.1,168.5,199.9,219.5,221.3,98.4,7585.4,7731.0,460648.4,1084933.4,1436513.9,8225.9,30384.1,37474.5
Vehicle,20,2,103.6,35.9,1987.0,1995.5,1989.4,1988.6,629.8,651.3,621.5,618.9,74.5,67.5,81.9,83.1,7.0,13.0,12.9,12.6,19.3,1473.1,1501.4,36359.6,160306.8,185651.7,1818.0,6910.1,7436.8
Liquefied gas tanker,17,10,69.0,78.6,2003.8,2002.3,2004.5,2004.1,617.0,777.0,788.6,774.5,78.0,87.5,123.0,121.8,71.0,98.0,115.8,113.4,54.1,4096.0,4174.7,59305.6,171818.0,189742.1,3488.6,19099.8,25116.6
Ferry-pax only,13,2,0.6,0.1,1981.5,1984.0,1981.8,1982.0,186.5,288.4,368.7,370.3,7.0,28.5,20.2,21.3,135.0,326.5,239.3,249.7,4.4,327.3,333.6,6459.1,13154.5,16570.6,496.9,1155.4,1523.2
Service - tug,6,5,0.5,0.5,1992.7,1994.8,1995.6,1997.7,309.6,360.1,251.1,229.1,55.5,52.1,50.0,43.6,53.0,48.4,43.5,49.2,2.0,147.8,150.7,12499.0,29556.3,39574.3,2083.2,5379.1,7262.7
Miscellaneous - fishing,4,3,2.1,2.2,1992.0,1993.3,1989.2,1988.8,257.8,580.3,364.3,287.2,29.5,393.2,531.9,304.0,52.0,67.3,40.0,47.6,3.3,245.9,250.6,15178.1,33667.9,38277.0,3794.5,8930.2,10586.2
Service - other,2,2,7.0,2.3,2011.5,2011.5,2011.3,2011.4,2408.2,2408.2,697.7,882.8,301.0,301.0,185.2,275.6,272.0,272.0,161.0,247.7,11.6,870.6,887.3,15749.0,32313.5,34819.8,7874.5,17522.1,19784.9
