Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,497,123,108.3,84.5,2001.8,2005.5,1999.2,1998.8,293.1,423.3,362.1,353.8,75.0,283.6,490.0,469.8,22.0,99.4,143.6,135.1,170.5,12808.4,13054.3,2161978.7,5112428.8,6845265.8,4350.1,11232.6,15166.0
Container,289,54,4061.7,4736.2,2006.1,2005.4,2007.7,2007.4,285.1,350.5,297.3,302.2,25.0,61.9,49.7,52.4,22.0,30.9,28.7,28.6,585.9,45278.1,46147.4,3367201.1,10077638.2,11368056.1,11651.2,38822.2,45808.4
Bulk carrier,288,206,8221.1,14877.9,2008.7,2009.4,2009.0,2009.0,437.7,770.6,641.6,636.1,41.0,88.4,205.2,201.7,40.5,52.7,62.4,62.3,661.2,51180.4,52163.0,4356995.5,9685273.3,11914005.5,15128.5,52275.1,62323.0
Oil tanker,238,165,13161.3,23311.0,2005.8,2007.5,2009.1,2009.1,450.2,1337.8,1306.3,1300.1,48.5,137.7,379.5,381.1,31.5,58.6,51.9,52.0,1617.8,125228.6,127632.9,14677888.0,26835558.1,32152485.8,61671.8,151781.3,189155.7
General cargo,223,79,1425.0,1871.3,1994.1,2003.6,2005.2,2005.2,327.0,923.3,756.8,731.4,41.0,112.8,238.7,239.5,29.0,60.5,62.0,65.5,270.6,20743.4,21141.6,1305054.7,4223940.9,6090269.8,5852.3,27444.2,37143.0
Chemical tanker,202,134,4287.6,6905.0,2010.8,2010.7,2010.4,2010.4,462.8,1114.0,998.2,998.1,43.0,105.6,271.9,272.5,38.0,52.5,52.3,52.0,776.5,59904.8,61055.0,2200330.4,11499917.2,13368409.5,10892.7,66025.8,80362.9
Vehicle,189,140,3665.7,1220.4,2008.2,2007.8,2008.4,2008.0,283.3,312.6,321.5,324.9,20.0,26.5,67.0,69.0,9.0,11.4,18.2,18.3,220.6,17090.8,17419.0,1235854.4,5448792.8,6310257.4,6538.9,24854.4,26748.8
Service - other,51,19,43.8,32.5,2006.8,2007.2,2001.5,2001.6,325.1,1610.4,1284.4,1305.1,79.0,642.8,486.2,553.7,34.0,390.1,335.9,393.1,52.9,3973.5,4049.8,226561.6,464854.7,500909.1,4442.4,9885.1,11161.6
Cruise,36,11,1005.2,94.5,2011.7,2009.6,2011.5,2011.1,268.1,289.3,304.6,308.6,18.0,20.1,27.0,27.2,30.0,21.0,30.7,30.5,269.7,20893.4,21294.5,337302.4,1678252.0,1844900.0,9369.5,41242.4,42860.3
Liquefied gas tanker,18,15,662.4,761.1,2010.7,2009.5,2010.9,2010.8,803.2,1067.0,1146.1,1134.7,67.5,86.5,151.0,150.5,36.5,48.9,40.2,40.6,80.0,6176.1,6294.7,317402.9,1444514.1,1360319.2,17633.5,119301.4,170657.3
Ro-Ro,9,8,171.2,97.3,2006.3,2005.5,2003.9,2002.5,331.1,669.8,465.8,489.6,28.0,104.0,148.5,144.8,20.0,29.4,18.9,18.9,30.1,2333.4,2378.2,104472.0,192509.5,224453.4,11608.0,27283.1,28961.5
