Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,3948,1495,51128.1,55438.5,2001.2,2003.1,2005.5,2006.7,501.7,1116.4,779.0,1020.3,47.0,128.8,181.3,237.6,38.5,104.0,81.2,108.9,10614.5,813441.2,829059.3,50666663.2,138895748.0,173033000.9,12833.5,42022.2,50298.5
Int. Dep. Inventory,3952,1496,48809.9,49891.3,2001.2,2003.1,2004.6,2006.0,564.3,1001.9,743.5,916.9,51.0,115.6,124.5,172.5,19.0,57.9,47.5,57.0,9621.2,739923.7,754130.3,50874663.4,139807361.4,175050027.9,12873.1,41331.6,49355.2
Domestic Inventory,922,336,1750.7,2310.1,1998.0,2000.0,2003.6,2003.9,185.7,389.5,330.8,337.0,23.0,71.7,103.9,85.6,31.0,74.0,185.4,148.5,737.2,56068.9,57145.5,6671486.8,16310509.8,21324886.8,7235.9,20169.4,26796.4
