Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rades,1001,274,11486.4,8460.6,2000.5,2005.4,2003.2,2004.5,477.0,803.3,617.5,689.2,33.0,77.9,71.8,98.4,12.0,38.5,28.4,35.4,2123.9,163840.3,166986.0,9895937.5,24925775.6,29553938.0,9886.1,27340.9,30163.2
La Goulette,746,114,12875.5,3718.7,2002.4,2004.5,2002.7,2003.6,465.3,733.9,556.0,618.2,23.0,63.2,40.5,68.6,7.0,34.1,36.9,48.8,2972.0,229128.5,233527.7,11645459.0,29485427.3,35909305.8,15610.5,36605.6,35674.2
Bizerte,440,327,5265.8,8021.8,2003.2,2003.5,2006.5,2006.6,754.7,898.8,828.0,818.0,81.0,118.2,157.0,160.4,28.0,63.9,66.9,67.4,965.2,73846.0,75263.8,5387634.9,16855856.0,21069688.4,12244.6,48114.0,60744.4
Sfax,426,300,3645.7,5520.4,2000.3,2000.9,2004.0,2004.3,787.1,962.9,942.4,982.9,84.0,121.8,197.7,202.0,27.0,62.9,74.0,74.1,746.4,57073.2,58169.0,4916864.1,13618847.8,18135000.9,11541.9,41948.4,53239.3
Sousse,410,257,2000.6,2809.4,2000.0,2000.7,2002.1,2002.1,768.3,889.7,828.2,852.9,81.0,110.2,139.0,135.9,34.0,55.9,59.4,61.5,528.4,40374.8,41150.0,4365915.9,12403231.2,16626979.8,10648.6,38947.9,49904.8
Gabes,280,209,2887.0,4437.4,2000.8,2000.6,2007.4,2007.6,1025.2,1120.3,1180.4,1212.0,99.0,130.6,182.4,189.5,25.5,66.1,69.4,69.9,506.4,38757.4,39501.6,3392149.3,9211954.0,12464217.5,12114.8,46811.7,61254.6
Zarzis,197,141,1742.2,2295.9,2000.2,1999.9,2003.5,2003.8,974.9,1233.3,1236.1,1227.8,106.0,145.5,205.4,212.1,43.0,89.7,58.4,61.3,436.0,33390.8,34031.9,2607694.8,7898557.7,10849182.9,13237.0,52243.9,68432.5
Skhira,139,118,5593.6,9606.4,2007.3,2007.6,2009.3,2009.3,922.4,1473.6,1494.4,1525.8,84.0,138.4,287.8,290.3,39.0,47.1,47.4,47.4,776.9,60036.8,61189.5,4086373.3,13857144.7,15907170.4,29398.4,116703.6,143148.7
Didon Terminal,66,24,976.8,1745.5,2004.6,2004.8,2007.3,2007.4,618.4,797.4,797.1,817.6,105.5,127.9,103.8,95.1,11.5,184.3,93.1,87.7,159.7,12303.2,12539.4,1740068.8,3895631.1,4756025.0,26364.7,66839.6,86421.9
Kelibia,47,42,445.6,602.3,1994.5,1995.2,2003.7,2004.4,633.6,1005.6,1299.7,1249.9,75.0,109.4,162.0,160.4,37.0,58.3,61.2,71.4,78.3,6015.4,6130.9,658547.3,1794723.1,2327883.7,14011.6,46907.2,59934.9
