Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,1374,377,12548.9,7300.8,1999.7,2001.8,2000.9,2002.2,454.6,610.6,471.7,528.5,30.0,69.5,43.2,71.2,18.0,59.6,39.1,54.0,2957.2,227629.6,232000.1,15391261.2,39855900.2,49419641.5,11201.8,29753.8,32375.5
France,541,92,8546.4,3564.5,2001.5,2004.1,2003.0,2002.3,506.7,913.4,672.8,700.3,33.0,102.2,49.9,76.6,11.0,36.4,31.5,37.7,2050.2,158347.5,161387.8,6448992.8,15336245.4,18651765.3,11920.5,29190.4,30457.0
Malta,383,214,1446.4,1898.6,2000.9,2001.4,2003.6,2003.9,280.4,378.0,339.3,340.2,29.0,61.6,80.2,77.7,18.0,78.4,72.3,62.2,467.7,35663.0,36347.8,2375253.7,6612324.3,8066567.1,6201.7,20000.3,24795.1
Spain,351,271,3562.7,4854.9,2002.3,2003.1,2006.0,2006.9,807.1,901.8,833.7,869.1,78.0,99.9,93.9,99.4,19.0,41.8,35.8,39.5,677.1,52095.3,53095.5,4376280.9,12216314.5,15405653.2,12468.0,42762.7,53460.3
Turkey,337,271,4521.6,6769.0,2003.1,2003.5,2005.6,2005.8,1041.7,1105.2,1115.9,1122.3,101.0,128.9,140.5,145.5,16.0,47.3,52.3,54.1,774.9,59495.6,60637.9,4858311.8,14427773.4,18724354.0,14416.4,56652.3,71757.9
Greece,206,163,2540.3,3408.7,2000.7,2000.4,2005.2,2004.8,781.1,903.0,886.2,909.5,82.0,103.2,119.0,130.6,25.5,50.2,57.5,63.0,401.1,30784.8,31375.9,2631855.6,7681071.0,9544480.8,12776.0,46368.7,58645.4
Algeria,175,127,1515.6,1893.7,2001.4,2002.3,2003.5,2004.4,541.2,665.3,745.6,810.6,49.0,67.7,114.6,131.9,23.0,47.1,41.4,46.5,284.4,21845.5,22264.9,1665677.3,4880257.7,5880337.8,9518.2,34015.2,41705.2
Libya,135,88,1003.9,1272.1,2004.1,2002.5,2006.0,2006.2,426.9,536.6,540.5,514.9,49.0,79.7,73.4,73.7,31.0,93.9,85.7,98.8,216.2,16567.2,16885.3,1216706.3,3729560.4,4670362.7,9012.6,31717.8,40243.9
Gibraltar,81,81,1869.4,3058.1,2009.0,2009.0,2010.1,2010.3,898.3,985.4,969.6,967.8,86.0,102.7,107.8,107.0,8.0,11.3,9.9,9.9,191.9,14834.1,15119.0,1277513.4,3395219.0,4308346.4,15771.8,60714.2,74060.0
Egypt,60,54,678.1,902.6,1993.6,1994.3,2003.6,2004.3,1134.7,1183.8,1145.0,1166.2,131.5,205.0,147.3,151.7,103.0,127.8,82.4,93.6,130.1,9944.6,10135.6,875868.9,2646283.7,3410745.4,14597.8,52405.8,68486.5
